,IDEcu
2485,93527e9ef05c42bab4229c9a0607db34
2486,7068fd111b634acd951f15d72ed01630
2487,7be37982e9124cd7b08d62c1b2452418
2488,1f292accc6c7465d839825cfa37d9769
2489,bb48b008026140e5b46e07f46d89129f
2490,4659ce84c83c464ea06d975512e8bc97
2491,ffbbef4c0a6f4abd8bc39eec64c5411c
2492,f8dd1771d7b74dae9c0523a70ddd5903
2493,56314e3cad0247b6b4709ff69b4b8e7c
2494,7aa771b59d7e4a43a56f464dd4621c61
2495,bf9233acd6554953aba02cafef559660
2496,e95719c5c7f24d66aa7100c90bec1f7a
2497,54e6c0972df441cdaa4b6dd8e130e1c3
2498,72723a7062f04db2bb3be25c01f19c73
2499,459bda178f6542a2bc9724c89e3d0c96
2500,32c9e0539c3b4ab8ab8a591ab55c0c01
2501,22dae1f1f9e54d8d88388c869eb1bd55
2502,b5a322ffb54b453ea5364946e5d6a1f2
2503,4711ebe82446438d943c085f831e8bb7
2504,ea94c0d4b4d54ddf9cec7f2e7f16adba
2505,dee9793a5bea4782a79b16d61af8a27f
2506,d4d2cb8bba0a4eb18087567980b39760
2507,df67343eaf0d4b6da6f3929c3948579c
2508,d00f8b7ef87349d39f5f4263e1265131
2509,277a83374256400dbe4f622c5c8e2c87
2510,7e90470c474f44fbaf592229cc832d4c
2511,a69c25d986134bfaa125484d8680a4ed
2512,d38d60018c9f405cbf91474657ad9285
2513,eb8258f2f0c24c8eb0edb15bd7e3748c
2514,a68f45cd2f9d40b48b7851f861f5cdfd
2515,83c8fb68253240d0a4d36695a4e4a8c3
2516,f00d00cc98554a00baa8a5127924533a
2517,dcac52baf1d141bab8f64c47911fccb6
2518,4d2a3861b320408d8a090f1c3c352c90
2519,bb9ef09497af4fd18f2adb3355da8e7e
2520,6676dde997c64650bb4df492a4271cdd
2521,7f10f3f20105464bb75b27d6220796d3
2522,8e2a09da041e4e7e9b7c0e771322275c
2523,637cc24221b74cd7b4bf6c3d97695561
2524,d843e1715f7a4c79a3a323be068c61d8
2525,ec92a5b5a0414d7892f43c7391806a9b
2526,d5957e4293934e0293919c3356aea0ed
2527,2cb471f432de40f2b58409d9428ee3b7
2528,4c022cf7ec064687b96491da0da11f16
2529,318c5ea9e2bb42adb20954976e0d3578
2530,3e4e43534a424836a8527bd0ce39098d
2531,e4d2d2fc56f84ccaa7c852831e74f51f
2532,df6cfaf811da459e98fa3c34722d7bcb
2533,a2bc8bc31b5348b3a7ba0c61198c11d2
2534,110fd94daaf145a29294a3cecf6b761b
2535,62c91ef5ec7f4fdda90517de7adab3c9
2536,0a02acb5b1f04071bc055897078388b7
2537,29a33bef155b49fbb4a54eace24ecb0a
2538,e71871d4ea4a4be182ae20f1126e381f
2539,8944c0f182fd445f967eda99adc39abd
2540,51748ca0532745778a4d5bd2610a2d6d
2541,0adcb2d464184fc3a923ce03269db7ce
2542,9886eb1808a744668ce719a4c5a55669
2543,948629e8c3f24fd09b8ce92233e8bdee
2544,bc33214587a14cd487f2add0fef155cc
2545,ce0f0279742949bbb6e2c10efc968dc2
2546,1a752a7de11b4141bc054197d5d78692
2547,46f7b906a28847c7b2987ff584edbc2a
2548,25f231a08b704ee5a0c71623fe0212e9
2549,8d88695100b0423f89807edca7648e4d
2550,06d7988c3a0d42cc9c32ce7efcc24126
2551,f45661fa5e8b487baa7ea4aa2ad02b26
2552,c915118e2f7b4351a795d35339f3fbaa
2553,d0903170a8934837ad5603eebeeb0090
2554,a2521e89fc81421087f20c9281732c00
2555,8a737fa1838448979a35d12c6cab9c2c
2556,0fef7abb27534aad9eb5ce205e73a23d
2557,42bfb8f8b75e478e876423e615a123c8
2558,392aca8b85d84734b729f162f0154d63
2559,850e9331b31b4b7fb07d5518b06f5d80
2560,3baeebc2315a418f99ecc84481f0338b
2561,f8d0aad458d940a88efbdf9a6a6f52a8
2562,f4c430d6c324495e9137ef3cec7ae39e
2563,67b42b6441fe4fdabfcbef873383d8d1
2564,6581aef9df7043b8b4888c0c6589c637
2565,d67ae0e0d51441828b41f248455ca4cf
2566,dd026cb0e286449582ab6f34b7647126
2567,764e6b21663240ad9573eaa0ffefc1ce
2568,c49527bf04b9424a9fa1b8cb00e49f32
2569,48592f4b84a940719423714f4ca514d6
2570,5ebf50392fc743b89704a124356cdca0
2571,8fddf55f85f34259b86b8ac92d70bb7a
2572,67b6e0582ff84626b47637dd26259781
2573,ede9e499a5bc4bd08966b6e6f8d83612
2574,8d52d4d862694c5783ce70f26d1016c1
2575,0e4ac6d2d8ee441c89385743521f7a49
2576,38bc4942eb2a48d9a99bd1954a6177f5
2577,b4e226938ef24198a9b08d42971cee55
2578,1aab24a6a7ac4cbebece7b1e382e00fb
2579,de19bb6974834a0fbd06ba5101205ed5
2580,577b7060fb4f4003b34fd9897fbb24f3
2581,5568cf74ad3f4bccbf79ce21ccf8b80a
2582,3cc7362fa5dc4b44a7541e45e7aab05b
2583,876b51333507425eaa09cf2d316234a4
2584,111be150e5f3491eb674fcab1086ae46
2585,5d683958e97f43b5889335aa6482e151
2586,eb8e96101c9249f584be6289127a4c64
2587,f04cdd0c96434e8885d1c7909907f10b
2588,d9936623219a4932bf13854a1789c509
2589,173e5638aab74f02b62c93cf20f90c5e
2590,b19d5860bb4b491d854339f626ca606c
2591,bd417859e90048a795c18314da0268a3
2592,04bf913316d6446ab25ae1670ea1167b
2593,6a115eac433f4315a4d49239ddb8c0f3
2594,69920942cc9b4ff88275bd6c686b4684
2595,16fbc7133131438685a0b93d70644596
2596,dbe1ef9dca3640ef876e8acc8d05b164
2597,75c15abb3207469891f2d5ababa3db53
2598,1b869454e6c345aebea794f6539bc025
2599,5abb30a952b64b9b8dc202f804257ca7
2600,39cc400aab164d0580da79126959399f
2601,2857bc05b14a473aa2dfbdaeebac34d3
2602,28d6948262024c029efbbc31ea96137f
2603,8052de48f7eb4d5eb1a3205755647e7b
2604,a28361d7a9aa4eed9df31c3e6004dfa1
2605,0cb138f97ea04b5e9159118165c27293
2606,63be7aa063254bfc9c1f28b06e5f18b0
2607,8d9fc33d21c940d6bfbc3f081f62c53b
2608,06b15d373a0e4a04b770b9168120493f
2609,a9d42a81275d4b69820c4f56bf1ad1da
2610,14b550164fd74047aa3661fa845f1c14
2611,bc5db6a822ca420bb3dc514c2c7601dc
2612,d5ea66ae615d42d6aef8b3d28c469cba
2613,ad5ccd2669454b9a9d60aae9b527d938
2614,40319e1fb8b14fe6ac874d950f25829a
2615,524c6be5e9d64c9fb496faa821182f42
2616,a458118c4a3e4e0bbd871c7eb7ba9f9f
2617,3427a5f55bcd4135b9fc66e86a9fcbc1
2618,36425c48c93940b5bdbea5430fe3477c
2619,1b2feace32fc47b1a9ed90a4febc5e3d
2620,23af531b634448faa39376d33316ab0a
2621,e4d86b2fadc6429e9ac10fd2044970fb
2622,b7e517f298ce422499cc79c24ddb1111
2623,661284f61a784ea1827b6ffc7594faae
2624,739d6c96e42542cc80ec09cc4a967fd2
2625,cd87ad9c234c4a1cb97c1f252bb7b475
2626,b350fbcbc74a4ae2a6c9c35284a4e571
2627,765c10d5b3ab4eb293a59011729bd871
2628,df06521f71a8444081844db068992147
2629,30d451d73ac741dead33b6b62e3c7e35
2630,4302038a318c4c0f808c602adc00bf0a
2631,92cb6e30f8c04dbf9b46a13bc07f8917
2632,f0bfc8cb55e64b59bfada1be6569813c
2633,7b53a5267ef946edb68080a7ab49e18d
2634,4412810495524946b1a3eb2a55aa212b
2635,428c204a0e3547ff8c9b40a799f8033b
2636,322d8e1adfe54911a30ac595135643b6
2637,b95d5182ba7044669913313813990ceb
2638,13c5a58a362346f1b67a7feb98907104
2639,163580cfc8f94e73aa27e5ebc7a166c9
2640,3e05cb8880cb4071a8b0f454c35071d2
2641,596a722bb399430e9d78a82e0ceb2b7a
2642,f7a0327a692445238c863abbdaa64754
2643,6b5985d034ab47e1908b2418f8493761
2644,645a890a96ec4badb1ac1acb768d3c6a
2645,5aa25af9d0da42db9ab01bad41769a7c
2646,8df815db39aa4427bc67c17c96f21c5f
2647,43653174e4504ca18cd9ab26ddfa52ea
2648,1798ecec495e42d8a67130517793d75c
2649,0b5ed682c5d34c01a6ab87b26fd8c3d0
2650,e2e66ef8557748cb8ce3abfb17588e72
2651,07c89383a24040908c7c8c9e9af97f1a
2652,721abb14f35d46718cc8e0aea938fc17
2653,a70ff7e3f45346e98589fd5169ba5ad8
2654,4002797b17374d069e1afd9a0163c293
2655,6e60f8aabe66478191afd9688b46ccca
2656,ba2da845e9e941e58ccc21c0ac07236b
2657,bbad2cbfc2e44349b03b311c9cc5dc55
2658,ae5e7daa43bc488698290ff16f3ef6a0
2659,ef46172f9bce42a0b6ba3f4e1b754742
2660,ced52173634a46d1ad5277603dc7502e
2661,af3f461050a94e399f733a54990237ee
2662,b3c9887661c24d31845526f9d38c87b1
2663,e75a7aaef5134f618b5f7b9cbe022b30
2664,d07a5f5e5e044918a877da6b1fe8facc
2665,5bdbb49ba0c6489488df33a207414170
2666,4bc43bf8505d4aa1a2bff35b85bcd4d4
2667,dab42813e1614727acf91b50a91dc676
2668,aa23f6bf52f546eea941598688abf17f
2669,211f81b9a7bb41128b01eedca6658105
2670,49db71176b7442ddbdc8066d4be1ba17
2671,05c658c7ed8440adbf9d93ac17ba5141
2672,9a3b09d212414782a48962275f3c1755
2673,aaa16f5db19946d38e8a66927e967e48
2674,d0c22c1e4a9b48ec960e8af6284318ec
2675,07174e669efb47998e3a68558c2a4aae
2676,ee9e250635854b8498862bb5938708c2
2677,2b0c3bb3f9254244a895eadc7b35845d
2678,b362e14d479a4391ab3316ac9b4fc3bc
2679,742f824cea0d4088a093b3a5cfba6676
2680,deef0c38099b4893985ff40ce74bcb07
2681,5912ae0e6b804aea96ab669029cae64a
2682,9afac8a1f58844439f6bc9b12580f4f3
2683,d69daf525a13494eadff4f8f1294a34b
2684,18396876c51f4a89878e6814bf753679
2685,02bbaa01c7f74ed38416a2608f09831b
2686,699904b961c741778714cd48edb9d2c6
2687,6dac2a2614354d7a9b01d783bad7bfd0
2688,b6ea138bcbf94eebbfcf72156f46d3f4
2689,cb6529a7f09e4221ad7e64a13051388a
2690,c6c668aa856a4409b4d5688cd8488558
2691,b75ec69b44ee4dfc9e30807524cbae5b
2692,35979e5409d946b5b7617267061819ed
2693,c5f5dd55cd4c41b29d94bb07af05f431
2694,267e2310865841e8a5717e7ada731429
2695,0c91dbee83e74f6a8655537e38deeb0a
2696,3d6ddbe17728457ea396197d5cde9e24
2697,bd59631523c2429c957c9af6a878772b
2698,cacfb8890591489aafcd1af1a4519953
2699,247d1efcee9a4154905f3cf2c83f0f0e
2700,7dd46ced29f2422390b962bb7ed28916
2701,e338d6e9cf5c45169fe4a1ec92dcc2dd
2702,955de04bde8340488e97117912ba6070
2703,88d4b458d9a8471e9240d5d8b162863b
2704,6034ff6b43cb420eb946dc3d8aa36c4d
2705,f643bb01bac04870b224f33aead6c7e6
2706,1fad0b9596514c1ba3bbb96987719e64
2707,aa5bb1d805ab4e598d71d358251c01c6
2708,36782b9d36314fa3bf81a6fe5b76f3e7
2709,9fb39a264c99411a84c41f17830e92ce
2710,9b0552c8931d49089ec485bb4b6f0026
2711,9d0eacf780be4425bd4fcf4f6dd6c85f
2712,d816ed101e5b4ad593327947fcf50576
2713,5ce8b796c1554283a427c333b53aaf05
2714,c467f3cfedf44b46a136cf9338e80861
2715,ddfce5667d954e018b39ab68b444318b
2716,cfcd7dbad4b24db7bccb55cfc7f1ec41
2717,235c5e20f8e948f6901bbd1bd852d41e
2718,f8197be9f7a1467b8167141556d183ce
2719,8d6cc6ef09b846ccb672e7fc65ba35f9
2720,3fd1cd1273a04d94b00a5d75f3518709
2721,1c75350223df49ee9cc54f5809e7184c
2722,4ade242da38846d197a7f6d2dba5ae4c
2723,7103d6a0b90c423ab3cba5a8a5d65b56
2724,6506b4688b204aafbfc66ee08e42e25e
2725,68044144746d41a285ff7bf992342baa
2726,9896d2d7a0724ab2833704accc2b3ee7
2727,049b629184f247e3b5a731a77de036b6
2728,ffe41192836b40cd8333b3c58e155ea8
2729,dbe622a5ed614f5f9696b18a21126d69
2730,9a7a59f1de924db987eff8902794b371
2731,b218a48a1fa5437e925172129a07a24a
2732,78ff8a58bb8a423787dbc2acb57fcc2a
2733,0c172934f5734839958d4f8b7d0eb5c5
2734,e9f7d518061c46aa98fa86c4eba5d2b7
2735,47f35cd2a5674aefa3ced0e84c2c487c
2736,43d978075b1f43e59140cd405712b87b
2737,32fb31f2bc204bf9baa9c16dd8fa6428
2738,133bff94198c46e1852c0206ffb9ef78
2739,e04f56f3b6e74030aa51123b8f58db6b
2740,a238b1f9bd804e5d961d807de403e60c
2741,ef1fa6322a414b298a599edb1952e00a
2742,e7998178c92c4482ad8f5860d5b2eb05
2743,c25f5b0b36de4b869cb62c8b5a04d875
2744,497587ee0d464473b08ded43ba2d035d
2745,682c6b24aa0a42ca9e8d428237690910
2746,5cb75e3dc64e4134843a697e06e999ff
2747,fe524562169d4a5a89d1dfa84c9c70ce
2748,911c562a32a64e54a1f714f9843c3807
2749,b6337f34d7b64f65b3667a92d35adf6c
2750,b32ce18b637d435890041f80b400a39e
2751,edb667449da941c1882af9ccdd663c81
2752,34b89c9b1af14ba78705d192db69edf0
2753,3de2f9fccbaf43a794b25fe53c8b6fd8
2754,d06d00ea0bb44016a20c996c9a518b19
2755,ae918ec8c58a40eea3065997125a0e7a
2756,68f1b874c3a14f85af120bb1d26e63f2
2757,840d326fe01a47b9a8b28bebb3e7d4ee
2758,f1db463d5f4f46aba1fddca459c6e292
2759,2b3f0e57a7564e78a696353df7316527
2760,455b01076a8e415d8c68e5bec7d2c008
2761,0174556fa3a542fdab2ec7df0dca5108
2762,be33fea08d874294b313f836f3d49a94
2763,7650d80fefe44e3f8a49401c07b4cb22
2764,049d7602e09746e390b99657995e68fc
2765,46ff3a18d0af4011a032b1254a696c00
2766,3cb018ef531f43d8ad848016c0444073
2767,6f19a26fc77e44099545616667231cc2
2768,966feddd48174eb4ad078e168e7bfd51
2769,d8f00ca6fee4465c93b04021505d71b9
2770,876bfb62b4d149e2a151267912573f8b
2771,81f215bf9497468f8490614c510007eb
2772,fa823d0edfad4cb5b8d0c16830e8871e
2773,a02038007701439c86b98392b61258da
2774,71759a410b674ce39c150d31cbb41080
2775,537b4a0f5b5b4896a51658bf9d41d6b6
2776,d0a1cdbf65de45b0bc1f482965df1c39
2777,bb7261be2471431ead1ef47fe1725226
2778,92999df709d64ad0b2b9ee064dd2680b
2779,caded7dd343142599c8bce06c8c0df6d
2780,bff133a43e724937bb0e00ec8eb62f4e
2781,ad4369506bd3420b98764e43eb035c00
2782,e02322f16a4e40aab27598e03a371445
2783,7e3241b7973543e2a95eea7916ee8ca9
2784,b50f215cc937409896edec2e123b6df7
2785,3ec6e7db6e8f4c69b65e0577d0009c3a
2786,ea1d29ffb24644ee9c49618225da5d95
2787,19533d5bf6f048e5b7d09083bb403165
2788,47308ac90f1341548ce8436e36288d9e
2789,60255d99807941ed8c9591491f9f8cbe
2790,56939e766c9247f2baf83da039542891
2791,bd70de9a33c54555a2899b01ac316520
2792,795cc3dcbc3e40b59e454f82caca304e
2793,b3c306228fca4d01945e46b945fc0763
2794,45a0d4562f3c41cbaf4e3b1bd82bb0c4
2795,5dd5ae208e174cddb52ab4063b22beb7
2796,94b23ac656614d009fdf66b8fac09242
2797,0f1f07c6bc7b4294be31cd8864716e6b
2798,2f09fbf4b3db4bebbf392d4f1f08a4ac
2799,2c115053252e4bddbf96e1d21cfa397d
2800,a2b932f92dde4bf8b88495d69a73ccde
2801,5add5a0a2fe84c8684b39dde2550eb09
2802,e2ac656ab6644156afd6068b4b5decc9
2803,af5e94fc2349401d875a9c057e33aa7a
2804,28023f3cf25a409bbd89e8d72ffb76ad
2805,325df8802f064ab69a539d40c9c7ff49
2806,347ce3a580e64cf6925b2994265cf3b0
2807,bbd092b8763144d89cc0c9dac95206a2
2808,e9762e45fdda4f72b69c0c4331c7ef28
2809,0cf6dd8f275e48fb892112d8654fedb1
2810,7e374f7f5c924214b5798f1d24d4e4ab
2811,312f653b47b0432583fada6e947949c6
2812,29b10e227bd4445b82bb9846cdb58660
2813,124eeb6763e74d758c093b700861edf4
2814,43a81a5d75b442fa820a0cdcc8e4b04b
2815,106f8a9b274f47d4a5ae6d59041991f2
2816,12f82e269f1346ca95e44f44418f5e98
2817,ba2d47faaf43400389723a0885190654
2818,968aadf00c4a4ffd9f90142ea5e9be32
2819,2214a09fb8124caa96b8f611e8908ce5
2820,c7cbf4492a604e4bb7ef94fc6c029a2f
2821,538b6791e10f49ba9a02a005e149f8c5
2822,c7624b9db12b4787b390fb4c6fd30108
2823,86af33749568449495798de0fcdff813
2824,69e2c3152606433bb84a9c582f577cf2
2825,aff384d6a90b445d88aa150151aa4c3d
2826,31b8f3c7630f441db7c656224c342d5f
2827,111bc218a57c40f7b6a56d2dc9096569
2828,49f5e11428634e93b8f3bbabfec9f42c
2829,bbb85b2bad4744989ecf87be92d301c0
2830,4871edfa3c9b4122b74067f8314f7e13
2831,72a2c151e88b495f91cfbd6e326d5901
2832,ef80ab82df554fb59887f8229614e336
2833,5c72cefcc3644e84b56304bc4de3c0c3
2834,47011601a8ca4386999881e218295dac
2835,da9f0a6e4ffa451fa5d4e843818fb66f
2836,3fd20e9c87634a3fb2f635d744d0aacc
2837,d3537b08670c4a11af68e726b7e7e78b
2838,eadd0f2ac8344ef39a40b2425b7d195d
2839,433b54c47bf9401bb5460e5b2531cebd
2840,11762029ca4d46bd85de88f00300d097
2841,afcba9b20d3a4c088dbf4998c392fbea
2842,d08c91ad90f64d73be183ffe523b1dde
2843,ac9f918a2cdf45b2816a77e8077ee023
2844,0ff2ea4e680945b78375e2a434c53dd8
2845,e0d4265e459140d7906d6b6027008b8d
2846,7bfe6e29dec542da9146e88c27a4b4eb
2847,75285a76f37a4cdd920a4f22ddbbf73b
2848,43f123c584cc4ce4a98a1686d4dd4743
2849,b39a78309f2348dd911bc3cabf6d8bd8
2850,6ed27684d93c495a8aba4f227382edf7
2851,e95cff4c19a945538c669e3f2c20e451
2852,d913fd11d21f40448aebfb115852b69b
2853,df128eded7ec40f99b51abe73e556cd5
2854,e8d90c2f2b6b447e9ade16e212598e76
2855,cd0adebc39094919b15574b15c217797
2856,b63cb28c1df84b038a7c9112116f0fc0
2857,447195d6a0c848baa0d44b38be88658e
2858,484bc972d26241c095bd61761328314a
2859,948ac8b4a1254561bd051c4e4cf85f62
2860,0917ab710de94ce08f30fc159879c27b
2861,3cf996d0b7fe44b9a242eb718f4984b2
2862,fe81cd03ad0d4ac39c18b0b0f52ea3ed
2863,a8a856d9b1724a66b73e9360573fbaaa
2864,19548b6875d043a094f202a79b5fada0
2865,ef7c90d558ed41e48e4644b9498c2615
2866,629d8bdb15f74b6590652378aebf5559
2867,e05711c7a02c41b48f998f8d436e1c3d
2868,9600221d15194b1d9783ed6ef5b184b3
2869,08fae2d5ae7147b6b2135a15899b572a
2870,e0faf0e2c10940b6ab35c1f199865ffe
2871,6b780bae6ac14300887d31cb442df4bc
2872,713d297788c341a09aeb735205f21fbf
2873,7b37bc6b152e41a28e4fa4c507dfbf54
2874,92aaea780458452c907c7fcda967020f
2875,31aecca1d2df49e4b4a8029734615695
2876,5760d0e0820e40b0874b34159f4ae1ac
2877,47f017056b4f4d9f94008df3875f9fdb
2878,2aca1466db384b4c81eaf041f02d136c
2879,b3ae2a973ffb4bd9abe002f0ec82e524
2880,7a86a9869f804122aeb26571be9bd823
2881,0ce7380d8b144c7aa024cacc5cafc387
2882,70f857189a704b4eaa7accea456b9476
2883,210c63566a574e78b125d4519e1108ce
2884,2324ffd633f24f97b0dc544f663f2db8
2885,86920642aa164c02ad136749d9f291b4
2886,c64e5598122b425c9ec0b01ce00d93d6
2887,2c3349753cf54f4cbdda7f5bf4404182
2888,6601b906c2614327bc6a60ceaef8fb94
2889,197ab0a3f30744a59973cb5b49924de1
2890,e86c84ef6af74285a175093ae95ce603
2891,4da4d29e4358401b8cbd3c18ac611920
2892,74b9f1a08c894499a9757ad07e1dadda
2893,b0185cb0e1df4218a25d42cfe902f362
2894,ca57ad18ed08427caa932ee96e39da31
2895,95d81bcdf34c4842a97dbcaebf2a3aad
2896,5c76d08d77ee469c963d7118840377b8
2897,8f16134564394c388e8979a48fdb1e84
2898,006bfb7350e741368b92e51ad9d0c538
2899,8a0d599fc7a445dcb4534e4c846d2d82
2900,0dd59fac744141af91082694e4061416
2901,ac552805d5854acd99e637fdd1fecd2e
2902,cbe34171966a49d0a57941f9c3f6088a
2903,01dad850f95f44d4a510cac6ce4b95b0
2904,75e87f94775b4889ba28abff773ecdc8
2905,a97640db7e434f658cfea2ae81f17bc1
2906,3968e116f0dd48ccb6e81a8aae5a413c
2907,29af9ae17087495b816e36d44a608125
2908,cb1fcc48a8c940b9968aec74b83d2706
2909,250d1cbd5b7541fb99b517ec1fadcdf9
2910,83c69495e9924fc783c53e025897386e
2911,3aab74fe48fb463a9d9dac122b8fa488
2912,693c9947c73c47b4b862c97ffdc6cd45
2913,e0d7a6a7d1be43deb883226099a09f5d
2914,43c5d363ef714d04a023f85a47de0e1e
2915,c7edfae102ea49d3a994f5dcc32ed6c5
2916,949b14fe1fc14dd6900ffe81db8aefd7
2917,b699e80b2c2545259c2ef6ab89dd5baf
2918,13403612b42c4193a60687aaabc106a0
2919,a01bb38e5ec54918bcc243a3323b1c7f
2920,cabdaf6377bc4ef7bb5f8028117253d2
2921,bd344ff1658946209de4a202241a0b5d
2922,058bd270346d473cb733b0d2d8175134
2923,54e7b266d97640a7afa8d6471da418cb
2924,2df012aaf3634e69bc65e422439bf288
2925,9bf7d9f0c0f14dedb776ae5eef77f221
2926,e02c01d9f6e845a9940ac1afdd3174cf
2927,5ce8789e28f44af38cecdd78575f3524
2928,ae9c5d2fcff245f3a662427dbaa0d1b4
2929,ad42e65700f24918aec77c19945c1562
2930,1875acb127b6468e92419e578bb221a6
2931,eb521322c1194043ba11dc2b1ad8e80a
2932,c65b629c4b124d8ca6ed9ec80d3c8326
2933,80e81f06c4b14fb29acae84539e830f4
2934,b55178efe0f8457e9b14922a482267c2
2935,e7b4114ca6094f26b2778d7a5a5b422a
2936,f65b6052958a46378685a3e6c111e81b
2937,89694061318c421dbfd7b4c46e5e405d
2938,f4af713735d74a4cae50cccc5c086109
2939,3f2bd5ea7d5a43db8d94727600bcc033
2940,d527c897c6344adf96f27593e95d26fd
2941,4fb326de041c4cbc9535d09135e7fa0f
2942,3f188e8785be4a0c9b57ce3cb2e58946
2943,bfeddc07566c442688aa588accd1ffe5
2944,4aa27ee6e858430c88ec81f6c07b2415
2945,fabb883ab4ac4cc09dd8aa7725998012
2946,587f924146974cdc81c259dd1fc1dc10
2947,b4bade0d8f224a368cf0681734ad06b6
2948,b89d210c32b14af9826f1534f383afcf
2949,f11c7e6728a44279ad042a99a5c6a689
2950,97718e4abb4d4250ac84a2d5455503ab
2951,ac57dfc17e6a454288f07eb4a9a4e06f
2952,a221864248d146888d6a66a8fff55264
2953,194a9b3c3f7341468cda064c7d8dd981
2954,d59866f8b6ad4d2c9a2e981026b02d2c
2955,a86354b23e014b2ca6e51742e7e3ff90
2956,2d46e30bf78e48e1b8fe3424a4afbfb3
2957,8bb745c254ea4c3f861263ef5e4926e7
2958,6a3a4d8174eb4188be6c389b2a2126b4
2959,2df10346cd9d4409a86b8f5071e954ab
2960,be9161421cba437bb21841d6f1728494
2961,e9033e57e0c84009805df113d4233cfd
2962,aa4a0791e4b249b5963183d4a4d2ac2a
2963,758d31fc99fc4894be2b8b30a2553f5a
2964,4d160bd27d994bcb961256fcf93fcbf1
2965,f4a7e642a52b4c3799190ddcebbd54df
2966,1835177be7bd4ed988f2e790e3713162
2967,260d51090c1348cf812b329752d63094
2968,5076ba3f81e341c493671df9ab1b3b18
2969,d115029ddf134dae8bd0b43ea41a5e0d
2970,5adc799f628a4b00b34ff50ab53e9b67
2971,b3d54d3deaf94563b16957a9d64a682f
2972,3349e2baacb54a928fd7e73c17f21fe1
2973,60f8ceb8be6747f29430d9c7be7fc262
2974,6b995ddc89e94a6198c06ae4400a69ee
2975,542b529ba8a043309b49e4272c84087b
2976,17fa7db5e4f642f08bf305fdb007ef6d
2977,76fe00d516324870b8458a22ebeba58d
2978,6807def9b04d4767a7e3321063a437bf
2979,d666969061c84918950886344d5d5015
2980,08d18c7719d2464abc9fcb20758ee894
2981,2498a23645a94dd1a34ac34d99517db3
2982,b053f2730f7d49b0b7a863ab3e396170
2983,e44104f4c0f345bfad7005ec201cd894
2984,aa3db88b96b84f8390093ab5015eed53
2985,8867a091788145fc9fc68ab15aad9514
2986,42a4b594f19e4215ba5492e5b371310b
2987,32bf33701a2d4721a281e811b9c11118
2988,f733efadaf1d45d58e012b2dffc7902a
2989,4c34e1bf6acb46e887070ae5b96d4000
2990,909c0d310b2b4e12b6230fb8dd18a25c
2991,dbfe7c83867c486388074f1d0e6b7e15
2992,5aafaddf838749fb9200c39eecf700a8
2993,bb717d24588c42b49250bbec632e57d6
2994,41609a9a1bd34795ad9814e563042b62
2995,93b979855bd344779cb6cfaa522c1b32
2996,0b3e98f308f34609a7f8cfb937a6f3e1
2997,fb4f6e2f65c7449e8cd9e0542c62adb7
2998,5995fe7ca37743a7919e17031393e13c
2999,fd1cfd2f85384ef8b4a316a1e08250af
3000,e58ec9e137134a1d8bdfe2c07ee6b4ed
3001,76bbdb7af68d46838fd9b145a7334f82
3002,2e9e049a205e40b3b3dfa0170cb0604d
3003,7edb3b09cddc4119a73eaeb6246045b9
3004,08d74424d0bd42ad912631c2408f646f
3005,6ae89b714c7847aba76dbabf8497179c
3006,e793d7c0ad0840cbb1489c79b5105479
3007,e67bf23d036140b5b985be265d009176
3008,29a65cdde97041f8b1d3213214749782
3009,27cbb6c87b534af89e7b9e3b536b10cf
3010,1e439fd23552450c818693785077071f
3011,64ab972cd5da4782a532176775a43006
3012,99bce8fc91fe49fea9597f798953c53c
3013,286eb77bda9a4ee6812b6d398e5d9549
3014,cd51d9575f7c491d9840d95afd561bdd
3015,9f2ba2c99a1241089fc20b9537bfc6d9
3016,40833d32a260423f8972485bb8d2e902
3017,82f7feffadc644679b68dbcadc7fa1e0
3018,187f367c138644c78af0f707c22ee13d
3019,d5f6b817b99a4ebc8434e29b4189f306
3020,1222381df7f643d2bbbb741be2d31f2d
3021,db5035e7a0ce4b3684fae4a9e2f4b648
3022,00ab2f72650942c488010532bcab8349
3023,0885ff04e1894dba8459a786281b489f
3024,1f9749aa1ac84711a8e1dbf7d157f58d
3025,e42fb1c144fc49f8b1baf26afa5a4707
3026,baaa06ad4cd54e08ac19bd54e224195c
3027,a44dde395a50415896d6aea09a295867
3028,da30b00683db4046a11d5b9d5e141e61
3029,89eed26ae0d34e639a88a1110c286899
3030,b9cd41964a4549da9072d95b081a0d47
3031,0a20de3ea6344e6e9d234224973b7f75
3032,21b24c0331774c748191b9458ce5fd52
3033,1798b4cfd1314692aaa614713bb3724c
3034,b4d0b4d606874e838bd21ceb2898e58c
3035,cafc2f5d68e841a9a1ee9cb67a724c06
3036,330573ddf26a4073838b9467ab8321fd
3037,7251ccef0f6f4d4291321b449e0fb185
3038,5e26787004c54e8ab0831cdb5ce84cb1
3039,3e9d6693b37a4096b0f4113e1e8e69d9
3040,cab98edbac444712b0697b814e02cdcc
3041,a1198b7843474840a8eba535229d15b1
3042,612671ca57254a35bf1f82a8a9fb73a7
3043,b2fc217999cc4179b565b6d81b7f9c58
3044,c2e24201d749405bb1bb476c96af6329
3045,ed8eba479d824dcd852b917f7a22786c
3046,906e866dd5d14820a56738165bfdce2c
3047,a8d82d4cf29c446b833d28b428ea6728
