,IDEcu,EstadoEcu
2667,aec547064f11487a9972b278d6891432,Activo
2668,20818e33948e4415bd25fbe9a14ab0a9,Activo
2669,4c84eec8e09d48a383539a16f213db73,Activo
2670,f77df8c829ad46aaa5b94545a66f69d4,Activo
2671,25e6cb7e0ebc47c9b3f72eba13be60fd,Activo
2672,ce85c7b175eb43ab9175699d60e20440,Activo
2673,ff45339e85ec4f3f8b24f608549ea911,Activo
2674,93d02443a4f24a19bbd6bac74ebd8f96,Activo
2675,db0e2600f55e46819a180095c715f59a,Activo
2676,4ef7b378a3b84003871eab42b3eb6feb,Activo
2677,b586a8e3f54743a085e0df7c839b86aa,Activo
2678,0dc801e79bf743e5bcba160dcd6f97fd,Activo
2679,cc4c04e7b0f04ad79c99092aa1371969,Activo
2680,e916f2ebd6c14898a63fd38e5908fb9f,Activo
2681,40901d3c7e5a4f4ebd21d65a2c2e8c0c,Activo
2682,5dea9aaff5bb43538257a711208f707c,Inactivo
2683,aa1248b8f2db4727920ab10fa8d743ac,Activo
2684,894eb53bc36e48b28b1697d87901d7c7,Activo
2685,feffceac662349e795263bee8b4ad130,Activo
2686,f9da7818d40e4a088a9da9694f6d4e5d,Activo
2687,28e1d5d5068546e48037d03e59c1b8ea,Activo
2688,a4be1b44ec284e289cabbace1b53af72,Activo
2689,92c6fb1c4f0440828419b4fb4f3eed37,Activo
2690,8fb90ed215f842e0a3e429a48c538c05,Activo
2691,8da029ef6fde4ad4bb751f78e650fcd0,Activo
2692,8e78c6cb3db7447a816ac2cba9309600,Inactivo
2693,fae2bdb59130436380a6054f9b36eeae,Activo
2694,776811c481fb43f1b10fe907dc14c2fe,Activo
2695,49cc145be98f482294895517f66e156a,Activo
2696,a73fbfa1ce664bbbb0575c282cf1f4c2,Activo
2697,ea2bf2d4a2bd449ab82061bece3d7d78,Activo
2698,0fe4e1a33d2e4b23ac9805b5605f2824,Activo
2699,7c8af9fed1e3463a919e72ba2abdacca,Activo
2700,59f32101fccd46c7a4f5fe4a207b6813,Activo
2701,44dcab7563394d7ca9cedfbf691d6ee9,Activo
2702,2fb0bc5eee30425c818eac09cb1d656f,Activo
2703,e6d7265640424dcf8252839e5022156b,Activo
2704,b932192332b34938b7cd25965f3321b9,Activo
2705,2b28fb0993fe4eabbfd09e043e386c6f,Activo
2706,9785f43c7f8a439182a789dc9c76f5e8,Activo
2707,99454415a1134fcab79167085b246d81,Activo
2708,2b0ac9a4cf5342e8b1e5c53c177d47e1,Activo
2709,7953da576df748039bc7f9f5fe85e6a3,Activo
2710,bdc50975f7444a7cae1536ba6eccbd01,Activo
2711,f15719555abf4647bb803a22b019d55f,Activo
2712,a3ac32b433f949d2ab9597a04b7ebdd8,Activo
2713,bd9c220be26042ecbbea6ef254ed6e5c,Activo
2714,623f957cb2554ba080daca23099c3f9f,Inactivo
2715,22eb1a3e5f11482fa58358e1aa0935a3,Activo
2716,1720f20cff0841f8b5e7dc94326704f5,Activo
2717,7199cdd28cdb436f84a7769f814becd8,Activo
2718,55ff8dc0be5e414cba82fa0fd99e3b27,Inactivo
2719,b40e263353e0481297cc5ad8bb403a41,Activo
2720,e0015e04d577428b875962d72993eefe,Inactivo
2721,11c6981bb0974a6f8362646b2d4443be,Inactivo
2722,9e33eee33afc42d5b07194421b7f880f,Inactivo
2723,740705208a844013b40ac4d8b4a57e55,Activo
2724,41891706b4ef4275a148ed51fcf27bfc,Activo
2725,13650bed98b94459ae24f4053d094af1,Activo
2726,09e328ce2dce48ac8611a44a0f526c7d,Activo
2727,e0c6f89bcb2a4a1198d9c7b3d189c289,Activo
2728,5cb9b81864fe4af9a4cb776945945b91,Activo
2729,88930b81d3f14428bc49769f6729b23d,Activo
2730,ec311659c77a45deae76ccc52daeeb13,Activo
2731,843b2e62e3db4f1589d1358c5c2f03d3,Activo
2732,0e515162b238497ea5ea74b4494ec71f,Activo
2733,b813796bd45f445cb875dbb13126b30c,Activo
2734,790f246d424a41a38580a739ae5756f5,Activo
2735,9e5a61f99d274054be4d22fe0d2361c9,Activo
2736,20ad1854632c47cd894136664d481bda,Inactivo
2737,adabcfdd9c6d40d385cc261a75a546e6,Activo
2738,de70924a823b4a9db9ef440d1166bd56,Activo
2739,68077e4652944f0f9dc4ceb7759cd3b2,Activo
2740,ab4f71b10c834b18932cdad32f083c57,Activo
2741,fd41d47385f845a3ba36c0c502d85c6d,Activo
2742,0ffd19926987421e84f7224c014888b1,Activo
2743,96ecfc5251544118955c959578f0118f,Activo
2744,19ff30096e784e2ba6abdd7741ef365e,Activo
2745,29d1c41f9d7e4134b283420acb0509db,Activo
2746,dc6ee5781e7c4ee6867e75c02548f25d,Activo
2747,1b4497fc9625495a8a4dcf9f810d0936,Activo
2748,6329203190064d36b1b4b95b100dfa14,Activo
2749,21bae7a4c15b4c1f93a6ec924ef799c0,Activo
2750,428812d907574e82a544b0e3c7315f42,Activo
2751,f257498655a949518b47cafa122d42b9,Inactivo
2752,ab7ae2a931524bfb8050fe82539c8546,Activo
2753,eabed80256404dfb9dc0ebe70668993f,Activo
2754,568d899a72814127a0b8e5e8a943c97e,Inactivo
2755,1cafe5223c2040a1acb322b42f544a6c,Activo
2756,af31dc52674a4747b910a38879163f22,Activo
2757,e3a8c62a366a4a00a3fb918ebfdc78dd,Activo
2758,46aaccc6075b452793e60d0ec0b724d1,Activo
2759,dc4852f2109345568aca1b10abe53264,Activo
2760,ee35e193a9dd421aae71438861e1cc66,Activo
2761,8b90f13521a94467af9a8f48c04ce2d7,Activo
2762,9d9583ab76924ec7a222bacd1e08a5ca,Activo
2763,6592fa93be5c45a5b0bc559e4c4cf6c4,Activo
2764,b508a81a3599400da73b84a83f997238,Activo
2765,f0cdb4d9d86b4835b1c11f02be36c103,Activo
2766,a502d4c501754f5684375d089845960a,Activo
2767,0486a394404a4c6486dd55595a962047,Activo
2768,2515c06751214b848177962bc45f05f2,Activo
2769,f67a296b53234be59af43b2ff283cd03,Activo
2770,6d07fb2d13aa4feab19b5fc49a554d78,Activo
2771,e75732722db74d28b5b5f60d08430654,Activo
2772,05a7d346ae0746be988f779d53f14f7b,Activo
2773,9a6e08bc3d3846c3a5f73f3727c35f65,Activo
2774,817daef2fe104d5c9d76182299b1a0f2,Activo
2775,e00e2be8528a4f0382aa331bacddb0a8,Activo
2776,c3f286d996514a2296ea7ce7808aa75e,Activo
2777,37bd460fe4b94f53a1eb523a31426f55,Activo
2778,bf46b34c970d4b439b318d88373025d5,Activo
2779,2bf65c6a991c40ce99a77c7edf3e0e57,Activo
2780,ce9efcac52044509855ab10530283253,Activo
2781,07adcc09ae714171ba0e44f5b30c6c06,Activo
2782,9be2f6c2a62741aaaf01cbdfd5e4063c,Activo
2783,98627aa458db4e4ab9c1bedc2dc69030,Activo
2784,b75f0d6a246e4e74a3d265afcca965a0,Inactivo
2785,ba3127f4cd8c4f9fa8b7aa9bb27c15c7,Activo
2786,207d02726de5409abad5e2565b0a6b91,Activo
2787,d06ea1ddf7214d4d9ad48430dde419ee,Activo
2788,4a38360bcd6949cdab06762ae6c52e15,Activo
2789,bf57fb7c4d154c029426b639d1dd4fac,Activo
2790,a2836b51ecf84c34b40f683a34e093fe,Inactivo
2791,a013e2e4a4a24a0d98b16596372f9291,Inactivo
2792,f63c9cc4d0d545ad86fe1a84421519d5,Activo
2793,1bb18de37a9c489db72110abdf7d233a,Activo
2794,d1c3202f7fdb400e8160cc7f368f4196,Activo
2795,10eac1890b70446db7c85ae31ca794a9,Activo
2796,71b83bf10586470ea32916a382e9d08b,Activo
2797,9298acd6e02c4a108896c5a2d688781d,Activo
2798,e4d1b9ab76384df3817d1c630213ccb9,Activo
2799,b9b36f12ff7644ce8f2b61ea5dd3bc78,Activo
2800,386236f996cc433b945364f7055a887a,Activo
2801,b65c51dac671420d906f18fe16126c35,Activo
2802,01e411134e6f450798a761663f0baf74,Activo
2803,e076cd85f37e4b258430d174d6be8ecf,Activo
2804,0ea5eb03214747f9b464b17ca77d5a59,Activo
2805,2255e76727b847bd98d579899c69ebb7,Activo
2806,6b49797039154a7586cb3a28a16ecde5,Inactivo
2807,bf4219beba5c4c76b7794e651e677cfc,Activo
2808,806003e0192440b28f63c51124b3431c,Activo
2809,d5a6b59c12764c7f94f6f802ae94915f,Inactivo
2810,52057a13a0ae471db5e79bc0671a53cf,Activo
2811,99f7be8b0b464284979bd686bb3d4df1,Inactivo
2812,8627f74e4e57406a9a8cc81f775f64d8,Activo
2813,f20a9d8462ad4707af90e66f3ec6f552,Activo
2814,4b3d1ccaf82646dfacc77a98976c96bf,Activo
2815,59e04a1a09f34c30a1535dc5870c861b,Inactivo
2816,6e01da4b3bed4ead831f8ada79e5428a,Inactivo
2817,835b3d2850ed480a8374f28d4ea638f0,Activo
2818,041eee98642e477b99576b86c3698da4,Activo
2819,f3bcd1805ae345d99018ae5211ceed84,Activo
2820,d7deb788711444b694907a899d88dfb6,Activo
2821,3dec2a2430334caeb54a4c3fbc28e178,Inactivo
2822,b3ffb9a63c9f4afdbb1fd3197a044e54,Activo
2823,a94607352ee94092847bd966bb75655f,Activo
2824,1a19a20ed3ea4dc19c1e7899b8804dcb,Activo
2825,7c4a9ca4ca4f4d0bacffa3dcab042c80,Activo
2826,0576123c2cfa4e12b23e7ef5173e5b61,Inactivo
2827,1f5532d749c04cc49ed4d6808482137d,Activo
2828,7d0878e8164f4d9fbdf5a611c75f8552,Activo
2829,39950558121747a2b9be460ffce5dbe2,Activo
2830,764956760888451cbdb1c04f9e247e45,Inactivo
2831,dce9985795fc4982b4c3cc71dc23f08f,Activo
2832,c6321c1723a041a5bf14bb60d411fe33,Activo
2833,0ef7ebac63c74a2eb14907c133e613a4,Activo
2834,dd972198298a45cda4ae6c54321104db,Activo
2835,4f21a730888a4eec803316909bdc1910,Activo
2836,4c93e5a434ed449bbf07a29fffaf10a6,Activo
2837,4125c44930bb455cae72265136d192c4,Activo
2838,0ff0aa90e7db44a18667022b20cdc17b,Activo
2839,ae676da16f1543ffbef0d687f87ddf1b,Inactivo
2840,a58d0449442b4e599756e38653e12d01,Activo
2841,29487930f1024d939ebcf0dd6db35999,Activo
2842,2224a5c2744e417aa2ed72d99e2b4ad5,Activo
2843,66736029df18480694a329612144b7f9,Activo
2844,476d5a3f87ac4a6cbebc5c5fb100d42e,Inactivo
2845,c43960afbe6e420a99260caa34c991cc,Activo
2846,ada30b0aa7da4e189ef7bca6c4e79768,Activo
2847,f2efed5ff90148ecbe4b78b2112f8934,Activo
2848,ea73177f300d455786264f45c6aac720,Activo
2849,6b317dca137b4c9d8c44308f60d6eb14,Inactivo
2850,8ed5a083dbaf4be980be449a63c552be,Activo
2851,678b527ceb2b440b9a9220885ce4d09e,Activo
2852,cc5a7fc0650b40a8b02db92900132dbe,Activo
2853,615bea46eec84943bd6f770c2184e428,Activo
2854,a26ed2935e57408887ed4f851f30b8c3,Activo
2855,13f33c03988b440189d21b0fba1d0d92,Activo
2856,0354a3fcc33c4dc9a90e6c850f72ad67,Activo
2857,468135e25d74495ea66965aef21164c3,Inactivo
2858,f232c79ae88d498fab624db9644734a4,Inactivo
2859,a5a2199c656f4a96b74f0098883c6a18,Activo
2860,21df3d67f0a8464d9174e39e1ed06427,Activo
2861,a57ef6846d0c44f5aa94db24d6a04315,Activo
2862,197d8bcbea6844da8f919c5ef58ba88f,Activo
2863,e36f8cf91420444f986df19ba0a013cc,Activo
2864,cb5cc29db12d41a5985b4552ad0f9142,Activo
2865,a351ad7e4cf84b98b4cf7aafe108d5ee,Activo
2866,26a5ee72c5284a8eace09eda54180904,Inactivo
2867,ea00e1d5dbfd4f42b26cbad8338bb88a,Activo
2868,b0596a7b50994239bc63de7b8ab01adf,Inactivo
2869,e157b352561f4f7fb7ba68120aaa2443,Activo
2870,4418b1135e7e4d8bb1dbd003b062bcfd,Activo
2871,22ffc3ea03d843398e06c21b2eef51b2,Activo
2872,95fd443776914d4f83c2db2ab143a3c8,Activo
2873,8413d0accff94e16905f7b070cd0b09e,Inactivo
2874,017b55eadb804f35852d45f749c85821,Activo
2875,d14f0db57a454c74bc0b42056c5a9a06,Activo
2876,d5728bd62cba4e7f8750cc1f7cf6d005,Activo
2877,a9a05fada72a4b6e8c028fdb75b9d7ea,Activo
2878,0737e549e8ac4c64a9732c50a4ad9799,Activo
2879,401eef957b544b7e9120077635646d7e,Inactivo
2880,189b60de8b2c45a6847d6f1f39cf95fb,Activo
2881,73df979518304f878853c0d198363188,Inactivo
2882,bd7a7dbbbebd42258cb0d594f0fcf332,Activo
2883,9d983045d9ce46b4914e8dad96bd7ca3,Activo
2884,f47c46a3e2354428a504d038e02a3082,Activo
2885,8843c1b82abd4a6da806c62e0b13cf34,Activo
2886,948666ca245d4529b10365e81628015b,Activo
2887,5ebeab72f2d346a6b3390911da0f539d,Activo
2888,c475dd62b3a34b12bf24342f15583a24,Activo
2889,f73d3c31839e45cfa225087dcc9c7ee2,Activo
2890,af04139e3ba744d59c00ca39dba58397,Activo
2891,3ef43206137642419836a6a645ad8841,Activo
2892,bf6c6c897c774cdbba448e722156b68d,Activo
2893,0b6f0490dcac4f7ebcf5fc56f81c2ab8,Activo
2894,838beb694659434fb25f4fa4dfa6c406,Activo
2895,df60312c9167473fa7ee39d7b1cdee92,Activo
2896,c934c35eeef44010af4c43bd623cc32f,Activo
2897,309ba72e50164f479af792f3d1726c67,Inactivo
2898,9dba84330bd24f0b906082341b17a04f,Activo
2899,704d7a0c73594908b58b56a1379e2e81,Activo
2900,a7d3257cb9d04b35b37b602d75167933,Inactivo
2901,86eff5fd14ae445fa1f6ae765fcb4baf,Activo
2902,41c37729c70549b7bae1bc30fb906079,Activo
2903,56730fc3e09a43649dbb29dc74b330c7,Activo
2904,8b0c5dae6bf842d285c6199df4710c1e,Activo
2905,fd069ab48ef14fccbb3de89e9d97a917,Activo
2906,14a7b3089c4c4874be501abe586ec16e,Activo
2907,59562dd504564c5f86b1ac4d85d3cdac,Activo
2908,50859887af974a3394ad8146f218e23c,Inactivo
2909,dd2444af607c45e291beb4b6c86998a7,Activo
2910,b90e10739bcc418aa1afa279a3c3b795,Activo
2911,529efa6a31844a99acc387f24849873c,Activo
2912,fedc51b9e10a49ecb5c4f31d37a7c88e,Activo
2913,f7d1c90a30594212961477ea00917d80,Activo
2914,44753332793c4743be77696209cf55e1,Activo
2915,f146641d418940ac8d240f780ca5722b,Activo
2916,138c7a88f8e344d4bcb5d17d49166804,Activo
2917,6492154522eb43fc8677b9a78589c64d,Activo
2918,4a6f6bbb0e654e12b619283c1082926d,Activo
2919,e771fc0bf45f48afb06a4eb6fd2e0a9a,Activo
2920,371e80cd714b436895c7a557b4701163,Inactivo
2921,6219bdbc1e2b44d0941128367e1a4c23,Activo
2922,178daa4f7bbf4f5ea2b12c7a5cada84b,Activo
2923,b30b9920c2db4b46b9bca01a5da4003b,Activo
2924,9ecc2a5eacdb4ab4aa664b81904af47e,Activo
2925,3897c3aa48c24a13b6c567059801f7b6,Activo
2926,3c6d202e6fa84691816155c242608687,Activo
2927,998a4e666629479396677f5d9c35abaa,Activo
2928,9a4cea22776c496c8ebda277dffb5c84,Activo
2929,26413b3898904523ac373533f1239d3e,Inactivo
2930,f9b9404dde6a43158f1edaefe13f81ac,Inactivo
2931,a563b61e6e404730a7c169ae94f00d39,Activo
2932,349c166314b448f3ad2998c4526037a7,Activo
2933,35ccd6faa323437f926b72b77aaf041e,Activo
2934,1b90106d3f2f408690fa6066a28e7469,Activo
2935,b1d33431437d4de2a485d3eb9f5eb159,Activo
2936,b263a96e99ec463a8114a5fcdc329950,Activo
2937,79f9ad7b5a9a47c7956920d0a3271fdc,Activo
2938,76d5e545b585421abeb30890017cca98,Activo
2939,4d410ee1ccfa4b7ebf2a458d2d7976ee,Activo
2940,b80da0476bd94526944b563a22541644,Inactivo
2941,7389a6675cfe4da8a525117341dc9248,Activo
2942,8cc47499cb3e421aa9f7f3df1563541e,Activo
2943,8836f04d58d4430bb873d202497d2bd1,Activo
2944,04958003e487476e9c199ed7a82d75a3,Activo
2945,aedf8410b97440d3bdb70cc254142ea8,Activo
2946,49b59ff32ab046189e400c44a89850df,Activo
2947,0df5c60dbbb1447f9a725c80718cbd76,Activo
2948,be5bc4b647bf47ebb339d20b53b827ae,Inactivo
2949,696b579f071548bdaf7aab5b66bb445b,Inactivo
2950,5ddc9d8a66cc4918a05fb98d5a36551e,Activo
2951,7b35dbe3df684958a617afcdb176809d,Activo
2952,d72724d158b040b4a91cae3c633cdc46,Activo
2953,cc3b632c7e264ddcaac945ffff4c0291,Activo
2954,55adb056e1124561b5353746111927f3,Activo
2955,d18d5f62c2d34268bfbd5ebf99fd2227,Activo
2956,88480659bd2242a79f094039aa1adb77,Activo
2957,ff8aaeef7343489dbdcc5e0031c7f8b0,Activo
2958,ba4d1c18ba3048f897fb0b0a5ccbae6e,Inactivo
2959,266e2929da0a47c2ba9d75a22c4a5a80,Activo
2960,c62d4db704164adc8270cd10f1c4af67,Activo
2961,0045cf6679d847b99ac43d28fefd2b64,Activo
2962,36b231be16c144ba9da7c72ed9a0e9bd,Activo
2963,f6084ff6630f4ac7b2d1fad7486495d4,Activo
2964,db6d0b6dd14f442483041a7d5a40f92b,Inactivo
2965,08bf1261bb0f421da203cb7a25e408fe,Activo
2966,c18dd655b3bd4036803471b6b98583fc,Inactivo
2967,961ad0c3870a49ff9092620a37552975,Activo
2968,be61dfaa387645fdb4a528d7e4dce7ca,Activo
2969,7bbeb2f983a44dfabadfa56d6ee0fd4a,Activo
2970,d972cda69b4849d6aee1a583e0f21926,Activo
2971,d3520444ba5b462c9a49ddf95648a0ed,Activo
2972,f1bdb3d157f04808901de2aba3a3a0a8,Inactivo
2973,c22612e28ea54261b8f7cbc3e40cb0a0,Inactivo
2974,e94ca23b287a42f585cf537b0b2d5240,Activo
2975,6e0b1befee3f45c7bf8169447c6baca3,Activo
2976,78b14953852b426b860f73d31801a200,Activo
2977,c93c0f5a65914dc49f99fc8bd3597894,Activo
2978,01365907c9bd4739a878745b23220ff0,Activo
2979,1ef03bc45905457e88b7a1a065ed4d81,Activo
2980,3596a420a642452094fe8dda3ce86d0a,Activo
2981,ef9919c09d5842c5824a95dca59ec2b9,Activo
2982,637f3df221524b718abc6a88cb06c875,Activo
2983,b7fe4ed08b234d16a5998365bf933c32,Activo
2984,981aae74e38c4772944e47795202e0ec,Activo
2985,5fcad349fb07413aa2bd1e775e921371,Activo
2986,5e9892866ab04b01960f8e5beb8c02a2,Activo
2987,4a0d5d9d53914986bf2b487c8d1aec21,Inactivo
2988,ce4009b0a48849d18638ad616c3716d9,Activo
2989,6849e5ddf55b4b10a747e8fb9761d052,Activo
2990,b38a3b6052b84c54887fe5c3012892b2,Activo
2991,d9f9cddc3bce4e30902eb3daaa775904,Activo
2992,d15e6c4ee48c42dcbfc10048f54b768b,Activo
2993,3dc45a88a33d498f8cfbcda9a2fb178d,Activo
2994,a335e235c8dc4509a004c0dbbd3c735d,Activo
2995,de1371188f704d209f2f1c7f0bbf6af8,Activo
2996,4d050c7c71444d9c95e82ba950f44963,Activo
2997,4f3930c00bfb4f27b48da7e3546f3fcb,Activo
2998,3206544121304573a8629249213fae04,Activo
2999,b654c07b0e884b55820fa310a02a9523,Activo
3000,ac8d05df7f0f4377ae81915895324345,Activo
3001,c407a3dcacd940c0878cc415c25bbc6c,Activo
3002,9d4f3d81d3c84ee1a12776eec09571f2,Activo
3003,a3adb61e4f96475795c5718ebcffcbeb,Activo
3004,895a4fde20854bb2acb9332223511f78,Activo
3005,258adef1c8884fafbd664b072d99d38d,Activo
3006,26fc05b2449f41e1aade56d86a2ca808,Activo
3007,424991b9c41e4e6f8089cf41c8589f93,Inactivo
3008,b1afdd79b5c549fdbfba3ae80a082d45,Activo
3009,5de566e51013475f8fc6c51ec6c55ebc,Activo
3010,c399942af6224ba58e8b6897a0ba9004,Activo
3011,cc08a7e6ab5d40739cb1bc892c90a907,Activo
3012,0d19f024c0344471a7ac0ee6ae1b2118,Activo
3013,1d0c511634aa4b5fa2f73e7b6a319087,Activo
3014,6418e12ccf3d482098ed35cb284675a5,Activo
3015,d03a34f7b2b4460d9270d2ecbfdedde7,Activo
3016,45efae59ce934ffc988a8f760dba29e8,Activo
3017,ffc150f941ed41a7bfa758bedf9b4645,Inactivo
3018,dbb9222b9a3d4811a1e523b397902dc0,Activo
3019,131a20c55be64a088754ed808ca43f88,Inactivo
3020,c88617f0be7f4685a56d2e3b1187aab4,Inactivo
3021,76c31b894d1a4b3ca16856bcd013a28b,Activo
3022,f517183d2f8a47b48c850fa9b0b53064,Activo
3023,664aef59e3304751bc466c312925e15f,Inactivo
3024,d36eac2e1c7e4affba69698db34c52a9,Activo
3025,ce82acc57ff34b3bbd250cd303579e5d,Activo
3026,8fec9fe6e9a14d5fb13da642b2b3e12f,Activo
3027,7de7ef27deae488c8fbb418169c1a01d,Activo
3028,8e6165a821a84bc6a27ab4493e52cbe2,Activo
3029,dff94da682204e65b0f468734beaf2a5,Activo
3030,808ddfecf8564d018a519befac956e5d,Activo
3031,b7272ed3902c489088c407d6c8be53a9,Activo
3032,22ec97515d2c45919a19458d8cef0727,Inactivo
3033,b94f24781392472a95144de994880672,Activo
3034,4a222018c3784a49ab99692758f3007a,Activo
3035,9d98b2eac98f409caea0ed64b7417cbc,Activo
3036,44a237bf193445a4862ef528446d7356,Activo
3037,ae72739358404d338541acdac71f8268,Activo
3038,783334f62685498e9248ade1fd091993,Activo
3039,3c69706c97904ce88668ab7133c59966,Activo
3040,a52157ae44c64a98996764c80d038303,Inactivo
3041,c4c7b872a5784dd6b5d72c931293372d,Activo
3042,7b63cdfae61546fa9d37351e747f42d0,Activo
3043,59b6cf930eba4818a50d96e06ec591c9,Activo
3044,2fb7fd1c1f9949eda34fa680c4d6f7f7,Activo
3045,cb1c3d7296c44736b2e207214639ea1a,Activo
3046,c8786432a87d4f1b8166b835bbe17304,Activo
3047,a52fc1ccc2c8472d89d47bfe81843299,Activo
3048,3fe6e373da844268874360f75f7daf8d,Activo
3049,6f2547e208d74d31a1d736e78da86006,Activo
3050,95fc515127af486cbf1a1f51cddbae3e,Activo
3051,74dcab9b60e7456cac98071207b7aaa6,Inactivo
3052,56819c46be6b4e35ae3bfa1b79587bee,Activo
3053,84c1c512b6e84468b4e575da12ad305c,Activo
3054,dee6b46a1cc341a98a5d4a26e5e12748,Activo
3055,1b8ca06871d942b69816abf052e3423f,Activo
3056,212f30f6c801484c83d9db0a82c07b26,Activo
3057,70c28d9b3b954ecf8bcc8d615ee952da,Activo
3058,88da9c3407c54d8a9113e9e2378df35b,Inactivo
3059,58d248b0c87d45b5b9843e30cbe6a8d2,Activo
3060,b94f02ca631e4187825a5605acc8bbe9,Activo
3061,f8c2af7448064a3e9f713f29fd617b9f,Activo
3062,f241c394792c4a6a8caf765118374c6e,Activo
3063,d87d01421eb849448cad83ba426c6947,Activo
3064,d5af37898bcd445da8933f4dc57f8aad,Activo
3065,e86531d2a2164a46b7a19280e5a53bca,Activo
3066,e3127c67f5ad41ac9333e3a6d4da8847,Activo
3067,eac084143f6649459aee3313374cb08d,Inactivo
3068,7a4c9fbb0c3240948101b18b3f56b23a,Activo
3069,a7746e9f246c470da167bd11463674c0,Activo
3070,94f2aaa50f674563bb461185b811ee6e,Activo
3071,b1f12c474b1b4c538ae799449f1bf6a9,Activo
3072,ce8b401343a945bda2ce41a11f572ca5,Inactivo
3073,a67c8b8ba0cd4cd0a5b1dc33d56cafc6,Activo
3074,90f2a36faa2842889ee0b928f701964d,Inactivo
3075,9315a970e7474318abe5ab1167de9891,Activo
3076,29dd46a6864247e1a71019c00a086803,Activo
3077,ef4ebd4571524a4cb7e7029b4e6b9e0c,Activo
3078,b2e230b20ede473c9bb4beea9ff5318c,Activo
3079,dd1bd0f2d40342bc8bf5b272787f1095,Activo
3080,8f0e1e60cb7d4dcd8b520dc5992b26f1,Activo
3081,32567d97e58842ac8ca91f172d217362,Activo
3082,d1198afad71e46ad83e1cef983c91bd8,Activo
3083,262d27ef6e7540f5ba2e4d07cbaff52f,Activo
3084,b469088a4b254d7dace64a41f0f6a215,Activo
3085,b290469578dd4a21b296ba6d43e94451,Activo
3086,8ec499b5a7dc42b4800f4f4d44c1d8f8,Activo
3087,d20ce20d998b4657ae6118a9eb39dabc,Activo
3088,c93c645a693b45848b54ae8a2e018500,Inactivo
3089,ce942b91279a4e1d880e40e9704165ca,Activo
3090,eaac70abb9ec457fbcf295f81f38b452,Activo
3091,2d6fa72c65c44c6591861351ead3fcca,Activo
3092,b9f37f26332243a9903de60a958582fe,Activo
3093,edee6c263803425e86dc2bf880c1a40d,Activo
3094,166322389a744cf69a69cd4963366ce2,Activo
3095,423d854f9e894dc2bdfb0c7b871ca002,Inactivo
3096,2819b8be8bbc4991a876f7809a582f19,Activo
3097,f49e614c181c44dd8b2565a773919771,Activo
3098,2f715cadf2c543269993808e2ebd64c4,Activo
3099,e4ab4d9857c84f24839682139af7e074,Activo
3100,1831d93b9652414394c3daf0452b383b,Activo
3101,b423c2a2667b46fa93726fe961917238,Activo
3102,6dbb3846acf34d5aa03e36c452d8972f,Activo
3103,59025841539a4f01b4a1184d531effe1,Activo
3104,58ad55c74ffb4a729c221837978d47a5,Activo
3105,0fa1efafa4094f8e82abef1742d3b5a3,Activo
3106,be570c261690499690be56e6cc87bd26,Activo
3107,e1a68b37ef854edea8963dbe451661b3,Activo
3108,63bb816dd96146cf887e5a5857f4b816,Activo
3109,f35d866e6926470ca3efddcf651f9d8a,Inactivo
3110,da2c2a3623d445dcb44361969e250edb,Activo
3111,ea4710e926f846be883c2d9422bf9d75,Activo
3112,9f5abd66c9d04bd381a7283d6298a25a,Activo
3113,abcbbfb155754cb0b7f398650e0f26a4,Activo
3114,f0b4ce4223e4407782b0b0266b96ad81,Activo
3115,ddbb272c7b704f488e509623fe67fac8,Activo
3116,bbd9db06734b4d558ce74c7256965828,Activo
3117,96adfa2b053f459d81089fed798ac621,Activo
3118,15df5eebdcee46109313d71936bde1bb,Activo
3119,98a9d5f25cca471aa0dd21e9d9b8d054,Activo
3120,740a6ac12ec348e5ab49332968405028,Activo
3121,4bc9d15b7325469da05e842e0bd32642,Activo
3122,32fae4f8c88645c0af1577d570d4a20e,Activo
3123,61d2781c86204584898bbde15bbdae62,Activo
3124,076356fec0cc41498e62b8c0efa2f23a,Activo
3125,35185c884c8b4aaca5f53211e3178244,Activo
3126,8a89d775b3f14b0daa4fbe2347f4f4de,Activo
3127,baa001bd5b0045d98d363c1ad273d400,Activo
3128,252764f9a0a84575859f95971cd4b1ae,Activo
3129,e971cac906b5476ba0c149ff62d60967,Activo
3130,3f2d3fd686644d728a66160bf9acbbff,Inactivo
3131,953a8c6a227f4f53b9ae8102b9d0044e,Activo
3132,6ef01b6121f04d32ba6ed5c1fa0c7e3c,Activo
3133,ca428d2bd1d2462aa5c729999ca8964f,Activo
3134,b930e7f2430d496ea959c22087807dfa,Activo
3135,858bdfa8f01647868806a783a7843366,Activo
3136,869a0a050876494493dc19cc412bab42,Activo
3137,0606083e161b49dcb677b499ef0fb1ec,Activo
3138,a0770d2ba9214adb957cdd920565e8fb,Activo
3139,d33b547a13d54be89a3e1b4cdc042986,Activo
3140,aa1139c7b1a44cf9ab98a489a9f18be1,Activo
3141,09f21abe02d04c02aed257aa807dabb0,Activo
3142,e3e7f9b8005e4c5ead692bd6fc31903a,Activo
3143,901b46f39c2e4ef591e1b407f5467dc4,Inactivo
3144,4b739d159e5b41a381c9766191f743cd,Activo
3145,b054c483447a4ee78a04bf5ab6d48b06,Activo
3146,ebdee48e042f4f51bd95e38661e32e3c,Activo
3147,aedf1024108748d6a9d94f6910b1f14f,Activo
