,IDOperCallCenter,IDUsu,IDDisp
2777,69dd1700afaa4a0b9fa84a9d11d681ca,413c3a6233b14c21940f7a2a229552ea,15e89cdc4db541a6b4a610a9cb8f87bb
2778,2258784342934448af6226a3b3fe81ab,a6de9f1b9eb3483d81a9f151d80f7820,4fc167474bc24b198483d902ff434112
2779,c40fb8a4f1cb4cff8dceaacbce86e74a,2b60ec80df31496e978838bbdae65ecd,2552a2b1cc234223993e2782a2064006
2780,31ae330c894c41da95de2a9be3f06a7b,266fadb06d5d4bc9a8fbd88ae492d75c,dbe44a017de14bad892a9e5364840587
2781,90a92afa22a24f09839f22358b7c5b50,8a89c65af6ec4312bd56950545dbf237,ce54ef4bdd8e4865a315c23c91b57b24
2782,9f5ff192c8564f83addad16ac7554fce,dada7867712a4761b6572aa1abde7680,31d15f2deb4c49a890e8da2d6d70c27c
2783,1b9d19b5e21f4431872495b393efb656,b0a26d26148241869498af2abbcf7a0d,a8b985e224df4c08bac9bdc124b33408
2784,ca7b859318c04f769dbc64d2015fb3b9,f95310cf2812466383ecd52dc396f4fa,2f33bbe83bd24f05ab88809b23a960b3
2785,f7768c9ccfd54efe997098b28db23cb9,f87313e70062430c82bfb598ceaf9fd2,b4bc4e4c3b3345c68898f8d2a6179ea5
2786,c732a36a9f1849fe9b89e840363d32a0,8916d869053c4141b604475ead8e3642,0a8ac0d04f4e44e59596e88b276ab865
2787,9943108142af4e5c8f5a754b3b1a005d,2251aa79bf044da1ae8dd8fcc1371203,c890cb9cb151448682ee32857337e694
2788,e2c39d387de242758bbfcb985d70aa50,75a5f568b35f4d9fb9925c669fb3d2f2,4981c2aa68d44e7f9ab5a323b39d7d03
2789,0edabba97f364375802632f22b547227,a0397af0558c41ce8ef05286c0933aae,8f868a10a678435386da27ca14f45174
2790,a205fe8516714b6bb42e67a585dc48ce,fe65b42a1b344df3a6d6046e49fedd56,cbbf6ad42ba1485a9dbdf657fa918b33
2791,c964be9b9ced45f98c84d1f063507bb0,c6c9ff74e4f64563a649a445410d57c3,81b90874d0044204b7c29e93e720bf17
2792,09c68e939058478f96b41cf733c69a23,9057ba6e0c1f4ebaa121366167d95655,fdb0a017155d4c94af3579f0420037ef
2793,912e377ae6044c27bca06dadc2bb1195,ffc711c4c23d4df6ac0ca1a2a778ede9,b3c34a78029c414297f7c610883cec13
2794,f7b03cf88ca041ebaf0177752d4d3846,f6c2035e22c44dadbc54085b245f32a3,5fd717f7caab4632b5d47f9e4f41d4d6
2795,8886a3ecaf934d59940ae67f60f5b3d3,3bde5f9ef8a44bd194e5e7dced03fd0a,cd721218b261489c99d92584ae217d1b
2796,53d630b2f7744b0aabf1609780a85211,a38fafb8e4194c208e4aab8b81c70ae2,b7e2540b9bae4afda3e2f24023d24ba6
2797,92b3c4f8ed7f4439a120d86cbf36ba1a,7345e991136c496687e11c2cf5ef1cea,78b5c6b6d34b491d9645859773962957
2798,77e9279b01cb4724931dc55c45544055,45b2f9615a6b4e04baf22408ba482813,642b6576ea3a4633a971bcb720e0971d
2799,1fedbce0008b45299eebc7e9853d6473,f75e29afa3b54034881b18f8f7f05bcf,ebb5061bc9d947128063c6107e7d77e3
2800,a0f887681b3c45bb92a9fc0d65e7aa11,d7ce50feaafe44aca3701d0850b39132,a7387ad35b60443993ce200294b0173c
2801,12554a2edf2a45d198b85887ed8c6536,208f832592e44fef889af1c734d5661a,62cd69d9d9a34509ad5fd51245df5f6c
2802,a398528e120d423c84727cfeb61457c8,7bf6a68de3ac46dfa3268e572384a931,1ae51fdf38bd4fca92a7c01a2de256bd
2803,1c830b4a3e4e4dd39d2256389250e23e,80e44cce90cf40728a437db838a4d641,ff0630b4ba4d491ca8430cc2f1db7dd0
2804,59a112b3378345cb93fc0f9f8bd2a07a,a751206e4d754458bdeab79ffbbf6c28,25c8c708b5d2447dbf2e2cb510c8d12e
2805,a4141c9aa0854a66ac962bdcef17cd7b,35eab7ac805b410486d8a4c92315b1c7,330bf9da13d74af18b0ab9f3f3ebe2b6
2806,655a5fc3c3444cfea9a8fc5247a95221,a4a944d8d83f4738a738c1a58e10243d,5b0553c05f374df0b189f6c17e65f575
2807,a212728b1b5e42a7804eda9b1a1f80d2,6128580c216e48ca9b76b80998b36f5f,33f8767facd74224b5b24a7cb47ad6ea
2808,3d8294f6f76d46faa9bfbc062ef7e2c4,f8cc9deb1b5b44d386cc14f867d872e2,4a506e5795984c1a91d8c3998bc983b5
2809,c2544d6fc1954398960c9279d60a895a,b99bcb2c860f435cbcbd21082babcd8d,c8ecad9a75814f71968e9cee98116d2f
2810,c3a5da1b66244768aecea74ec600466a,e1213703befd4b1c83b9da5ba64890ad,38f0996e3ae1454ca168111f2deee5a7
2811,9d0ba2fc57f645e3855c3e0fa46e47e2,1ee035a50f964406930936242bdb2dae,e8ea37b7f1be4c69a2b6404c9abaf724
2812,f95141dbd5d240faae1c19c9fde2dc84,578e043da50a412a894c94e3cd7af9a0,55200358ca3349809013ff6726e875ef
2813,c75dc0423f9d489dbde17e45f454ce3a,fa5720498c74450f9cfbf6214d87aae7,fb46e034b1704fab8a82bff90ba3ff5b
2814,04587f93d0924a8ea1e1d04c0551ee1f,ff7b2ddb3162478c964cb605889b2fd9,ea66adef78d24173b3f487577853202a
2815,cd6e8a8563574d6797794de77bbaf774,e9776d4d543740f6a3ce1831bfb0b2c3,e63a91aa44f14b22adadab49c34ef235
2816,cb0f3d1b72254a27933275a4fb97a07a,32d84b16fb464bf59cfc722c4387d8e5,a435916dd76247dd96248289766c0572
2817,a396713cfb9e421d8929bb0e10a16f24,3148fd6e1f05479ab312f103e2a28661,873fcc52b7754086a2253c45c321d940
2818,ba53bcdbe28548e0810657c07a8e9e4c,f9189ad5ab874ba8860b4914d9fe443d,512e6786f00a48c68c14d448b82af7f1
2819,447395c207a14f02801f4ba3032e7f5d,0114d36352a94ef59b109ca9cedf2bba,800a45b1ac014744aba72bbceb541578
2820,0601dbff42c44188831a9c9e2f584e3a,b9a269885a0b4d7d8185611d89b2ca44,1188d40e6e394b048475056cda538867
2821,fbf3383661fd4aef992d51fe15d4cfe9,2d61cfa035c04beb9da5284777a9056f,7e284529d9164d9c9acdac5a57e82089
2822,bfdddf8448b7425281f81f7237ff4cfe,ad0cea10429f4de8944861495ac129ad,e662c1591e45461887434d82f3169e63
2823,23fd819db0334e74908550b40b561204,579803996acc40999f8ad6d941e33a34,ffc40bc964bd4138bda7c95a9b8d4eab
2824,11ab866aaa6043838a65f5fe5cd23f5f,878beafe23df4de8850ca77ca3e1aad2,ac0d6af93c4c4f45a948a94427ed21c1
2825,e9738af01fa04a54ab4b40c0e7c318fc,8cf2709b76af4a39ad85eb55f37db407,7ba832bea68d47879e6a92152e866521
2826,68a562d8c5284377872661457101397c,9c992dd23e3d4fa192e402d87ab8680a,c9a741264697406da4cf4a64401021ad
2827,5d1bf7b5c4ec471da8cae84fac0a8b8a,416c1a28d21c4f0bad20257fe81c331d,87c6871f43504265b853fd2b2b0f6b55
2828,4f80565839e24880869e54e01e580fec,7f0aafed094c4d639503f2c6fd822a74,5f537bea357a4b66b14580bb13256c26
2829,8f6172f6e9534dbd9069f39cb7b313fb,cd86abb21be04af293b29dff8e8538aa,4c288436431a461193436e8265a9d77e
2830,7ed9affb890f4790bf7426b0deed2a4e,c40e927942e8447390e2bf65f763faee,aa5aef248f614beaa993b593d1a08ecb
2831,ee093169ee3448a6b5c40801820f02c9,b626fe02df6e4e3fbb431d4518dd168e,90cb42730c384ecebfb6c9b6ba2cb4e5
2832,d1e14293f2dc402a949faa508f2339a2,5910d6d67d634d8ca86d814dd5d2b040,a2bc44cfeb74447baccdfb9736750d15
2833,983750584d8c45a8b4c8e139eceb4012,bae242a0359a4ae29603ab7cfe8abd6f,cfe0405095d04534bd823121267df156
2834,cfa35aca890b4fe38d86f5931c0ff476,e029773ef3db46dcbe73f78ed95c9aeb,27f90097af4f41d98695e43bf7d94f42
2835,ea161642fbd342e69afb69716e84751a,ae1615c926ab4782990a1db990f09d55,5218c4c9f8af4aa2a46d3d1e4e700bac
2836,22a3a748558c494b82d2d4db989fce66,4c364829d54c420695b1624a62737e8b,3801a35b476d4ea6ba48638bfc1c96fd
2837,81d451227f384f78b97898e5c8c27dbb,67895aa2fdba486691efea89a98b7494,b4c02d8981b74b1c8cf57cfeb78d3062
2838,ff406c493cdf4ebaac27da911efac904,e168dff25f1d477bae51fa6f5bd3790e,ca002c70ada540608ee420303240a546
2839,a72a042353dc440a9727621586945059,0d69e32a4b9c4516b000613803c8a441,0e1d234141b74536aeec9ea2a55ceca4
2840,1020877675bb491498b206f0f0da75c1,34b38326e28e4f94a252aa3735c6303a,c729cd5ca332415aa7c6c07c07fbc835
2841,84552f08798b4d88a5e6d61e8385a626,01442aea0fdf4381b2cb07b94cdf1889,38e8da1c569b4c4fa37e124a0b8d3579
2842,4eb5acb001504a598dac9ef4eaa83e4a,cbc0865ed95e4d7da53bc89e238263f3,aa1b5cc2702d4d158232f807939f09b9
2843,064f310f99c44787834005e05a94a85c,46f162e74c16441d8594d441793c1e8d,ec716ed4ed5e469ca5471c23371d32f5
2844,67e6c1cddb8a492e878524aecf153af7,444a4903b87a48e1a6e8c2637f94177e,579ff1ecb2fc45f480de31cc35f461ef
2845,cec29d6e585f4f23bb538a22aa322581,8327089846394058b222430564618f6f,d0a79745f86645df8a123c5b9ccc5c53
2846,c8bcb4c3bc34439c9972d900502e0951,19c9e25e4a374ff583d93d365e382551,e558922aa9d743018aa9f384ad38d7dd
2847,8ff9f9178b0c4df9bcca3f1c914b512d,1c5e8f6071764f76b83c89c0b88b9109,ee4d50884e4c4651946af7940886ab16
2848,6abac020b2a64ac58fea538b7d21e308,54351d542b2c4debb29504de43e7ee62,b5d0f982697448f9b220c8a8084f8232
2849,4901761d11ab4186a87499e44acf6c43,c04c7deb25b24413a26ed45b9436baf5,46edf50e006545e78a6ed8e30f57513e
2850,38593cc2cbc9453f9be237f4e810c607,6ca7b18ba1384531a746829d7fd6fa54,a5de65b718684d46a53ced8146dbf280
2851,6ba1066caac84a20bcaff4eb124c6bfa,fcc013fdac984664aa5851d4e0cad148,f456a344c5ea428fb400ceab04ff7726
2852,44f4aac679234fabba78430a089a0b7e,ded9837ce3dd4b5f8fbfd7d4d6cd94b7,c6e83e42c9d94415bcf558eb2ec901ca
2853,c6f7860253504bcf9b53a2b951b4c83a,a7204fbe28e74891bc6795690635de3c,9d936b9a0efb4d82ac2711294f94e435
2854,71b02400c362429ba376b875187a26e3,3794fd13bd68464db1f88137f11d1e58,0fd25fabfd274f3399b8890397691ec8
2855,6c54c6656bd6450ebfaffecac1fc0d4e,ce2b5d803a744ccdb58c5e35558d3b6b,ad14b30b90424ce7bbbcbbff4dd93467
2856,a83920d7dc5a4892b36bda460127459e,f97e40804b944fddbbd76b0c0deefac0,e04a3e5e982946d6be9434aca87c69ae
2857,20ca3d15954141cdbc102ccf8dab71b6,80656d678292406c9c86ffa3d8f090ed,6aa89515a8c1426282664c12c39a423b
2858,c5a069c50c0f453baec3a36f16e105d2,ee143d56d0c543bca94304acb8ddc11a,9f2a0e83e2024f97a3da392ec8a52c61
2859,6e4752ba7caf4a90bb0904a9997633fa,e5f5c287afa74745a99b77b7e38e66e0,76dcf01264534bb2b58a642154b27a14
2860,d5886e8949e24a23bb042c268e9cd439,6494ae5e135148378be5fd6a875e056a,af6d3fcf45494d309923b549941ef4a2
2861,532ea72b711e40dcafedc8a126fc3440,7658a1f256844c8f8be31295aab91b0a,5c8b9ccc86814f889543c40b23ae71fa
2862,e6ab0da034d6467bb4c32b4c341a45a9,31830f24799d4030af789bf717f65544,631d63c86d984beb960b7f6b7a541097
2863,b922017f5be54693b758a76c061bc8c7,929a6b28349346e394a7f6bf585ac82a,beca2130a58b4c34a9ae8d4973ea848f
2864,2c8c4ac6de974a17ab4f3db3a1c5bfe5,0e7513cdc5214726a1d033410ae16bf4,632191ccaaff4f3a8d71836c6dd9c709
2865,8c897f83e2d94221ad49ed68559c1066,e54a103aab4c4406a21bf4663a9a56ff,9e345c8054634fc1afe5496e4ecd24ac
2866,14c85d158b47485d900a0e58c8794b05,d885cf4f29b94545a657430ea182fb8c,f9f443c0b2ea4cb0883019c7935b0aac
2867,c0873c8bd1774ee59e3e5cc487583260,77f6869fb36242d6b9a9e150c8905280,6d58868c4635469bb1515eb18f02e244
2868,076e170742ca477483379a8cadaa639b,d7934ef002a64d7c8a75b2925ccd3e9d,1582f752aa9542c1b915c1495f83cb38
2869,c04d96473b804858bfe01109bea42314,179b888a1e1d4a2e9d9e41e8488c08d9,ea067fabd65c4dbbaa36a7120adf39a4
2870,98669798c36942d0a4f0cb13777b1bb8,7cc3ffaaa93b4e47b96d411d4d4269a4,0aa9d5df637c42febb7fa3ba1e9f1808
2871,712bf10e834a43b3923dfeecb4610039,a681fe422a664fdcab1585e780a3aed6,0592d01c81ec4b0e9180b5ff2d1a240a
2872,695cc759b6b54116a8940b44b5e8cc0f,c9a7f386ef5942678099ee5cf9d493dc,609f6f7a4f194b00a1945947d7493e64
2873,6c92a67564c44a5badb066ac03f79ca0,83a3dd1c6a6c4da7bb5cb30d33ea2b38,eb484377dff14e019d0d21838e6eca2a
2874,8b5ab2ee2604456fbb6c5aec1eac4930,045a5f3aecd24df18f595683b407c5a5,03eb5ad5ea5549e884fcb180daab5ef5
2875,594f1e0d33ef4c13b96edd7aa09ff418,e25c51907040447db2fe17781b96daa5,7bb8314395ed4aac8153c67ffbe6f76e
2876,d82476ef6612403ea34a80f3f9676111,ad7be90620734bb282351c7d8d457d42,f88e79be9c794130a4cea5fcabb7ac43
2877,b46b8a6a625542f7bfc48948d38890fb,5ae2caae3ffb4e8ba5656ba950d97182,302330a4c7c74c528e9c3af751fd2460
2878,92b9a245d99c48cd98c7a20b5a982249,b3d2a84e05c0417fa897e9604dafead2,e0339d4288c44bbbb0441c6b8b23dec3
2879,e23f589464ad492d80a909300c61c549,a9e13fb977a54db49bde6c3cb0213fb2,aa637f61d71745f1b6959413a68ca118
2880,fcec0ac9251e4f2cafd5ad4c216dae5a,a4324e9fcdf2418d81768a55fb776752,38c47dc4f7b14faa97f8df2d903f72ee
2881,b7131b7839cc425e875f9ff10138bc7f,82730334e7e4477d8acac99e38b6d5c7,7c85d765ce52451dbf380314733f1129
2882,738fe6333d584773a76eaa30e457d2b3,3363bbbcd43c4b9794069012896dca2f,d28d0d4212ee4098a0d7e86dfa33517c
2883,864ae15682e9481f9df3e478f1705373,055d9d5e6e7d4591a7182f910ef5bb92,01fc7a83a32e48559e53e9d89ee40041
2884,7ddedbf11ded4a3ba7c9848b04f4e9d3,f5319ee87f2240e59cb7e1982f1ef3e1,255df59af5f547bd973d475d36f0477e
2885,5f0944530609492281a878d7aa6101f0,a87a3facda484582b697c97fbc3332dc,d954c0da10ef43cfb738cf842c1056a1
2886,a04467caaa6a4a2f9c5bd74c82ffd286,4d159852bb03444e963a06aa0beae92a,9de24b31ff3448409c8933d6c15973c4
2887,87ccc26690ea495286f74ef8a9689477,51980d192f1a457b8d1a9b21f64b36ac,dc1055355c10415f8aed1b72a6139199
2888,88b0383df1734bca80ff5a536d3db5ca,834311d9b6564b5e9a6dbf1fb710ab1a,ef976780f83a443cb38521c047680ec9
2889,f4024256504b4c5fbb73cd220372cc50,6f36a7eaf9a647678e5400c96ea11e02,4edd217a08934405aa84176ca53e7d42
2890,55f994e938e1471c90647ea30e1fc896,14c77bb372824ef4b323dffad5eb76fa,8fe2480a408d48d5915969eb866f36f2
2891,3a053ea99f2e49dd99d315a3c3db184e,3e45a7d4231d45488e1ccbfa83d9448a,0e925dcc134b41dbbdd13c67d14ad532
2892,27b193dc4c684cdd8f672a69b109f355,ff9759b179db419d8a8dcd2657e24c34,2549c27866b74f7f8ea82cb86c6ed275
2893,c169f2dd87fd4aafafbe7ec315e217eb,b65cac2cd7584fec89d903309c27dc51,7a46b1dc53db42799b058e14590ed225
2894,eaa72febea9e4066a1493d09863780f1,2778f2c4a5ef4fa483c9acbe65c48f5e,821e6c21ec074c9d9d09fd65511d755c
2895,3be72182d78743c1bc62045b510de08f,b991d66848b94af18ccca5faace6220d,44bd7846ac92400ab4da318ed6798002
2896,2664fad37a54482aabe834428e947cd5,8d9ae15518304076b86be17af2fdc65a,938015bc1dc64ca090bdf5306a6ad62e
2897,d9879865dd0b4af990902a0d01b8f615,5b311bfae45144f680a3a4000811b7e7,77bd0ed5b189431fa2d35f9c7f064b9b
2898,e22e3f19b0fa40c1a3edd20463136559,6fdd772b73294bfdb5f64531f3f1658f,ded77d00e47b4578a6f3dcec4d32750e
2899,1012507de87c4d569eadb93a7e1c47f0,9033cc71487a4be0a24ffe987624dfd6,0ca7fd22ccc84f9faf54f4283820cdfa
2900,ae5ca213cc2640769d477e7ecb1510d6,103ea5d786c94d31b76fe2046752e2cc,9fe78e3e6fd44ebd86bad54d48bf34d6
2901,f88f63fe4a4e472f89d73934b7804e2a,fe5f5947220f460b880a4f601bb85ec7,13b7d3f821d448528b952f9fc804bd84
2902,ba8a76cf54be48c9abcf6821f093fb2e,fb89832d408a4f2587076b45f0e68ed7,9452364dd32648d69282b413068e462b
2903,e756c388f1704530b6fda78254488248,784b613e1c4b4c52bf4db21a3047f649,903e2729f2fb4173bc8b3bf97dafe54f
2904,fe15a08f2fb247658b18d1c2ac739dc6,9bf4203ec6324b3496c0cd1edc3b3f30,16434c4009d94624a617b430947ffe6b
2905,84173a421456426da569f370086f15e2,3e90622932164021be824ee974708f5a,08a05c27422e46f19f2067418ac4a409
2906,9d49a660f1ed44759af909132f3d733a,a81ec27ce9a146b7b4465188a47eda16,62cc1ed9e6974612ae3fb89ae26e0082
2907,b9ecc778118847618d212295e0a404d1,f481e2aad048430196a8055b3cc65ff3,14004359307f4c0d96126519ea96c438
2908,a3340897c8004742a2bde6619975986a,461e5da36d6246c18e42e7ba3893f5f1,07cdd02d0c4d4e70b06811782b2b5008
2909,d6dc9b8d859e4f8bada4d0983b8294e7,42e056809cbc463cae1926fb1baee9b3,13e03b5158574bdbb0a2431276dca4c8
2910,b7a2989cf31a4ce39fafd80edfc59f64,02e4d594cfaa476ebbac4dd04d6d21ca,c8dc64a330434f739c2b7743dd033027
2911,5eea1e9d69d947a8a8aa2ec6fa951f50,5104e83551834fc88368b9da8787fabb,dc33bca28f3e47beb6c747ad4ff9d59d
2912,57049f8a393e41c3a5f945150a8a16de,8d848c3202574c4cacc0d075047bed3e,4de915babe9349c7b3a7611dad8af6b2
2913,90c2977943c9483fa222d2543c55a09a,dd032691960e457da0bbb2ae2e0a91d9,37f861ab912549b29510130e54febb16
2914,3accb3aa087848bb8de51d125866e6a4,c7bc080b651d47f7aaf9c1f30a8caf20,ab100211fd524b408013fcb6988b858c
2915,dcfcda9e2edf40dba9d7ccc1f6b190b7,8cb4e7966a5443c4bcc3ee9733d43614,5cb48039f24342c7bee72a1f19f0d17d
2916,388e37c1f86b4eacb0c3b6b68dbfdd40,0036d56ac7a04ceea55011145af19e3d,aed8dbeee6b14b76b561ac10a8c0d578
2917,967c9d26de2247f1b4f9e7917b956320,e88fa83869784b5b92c16568707561a0,d9a1ad2b5b784c5dbae3eeab2a0f3a27
2918,289a193035e44c90b2e15c0e1ebd6b4c,c3ad8ab837534213bd7c712b8a603aea,8cf8177aa3a14aa283f07a6fa3b51a74
2919,71729b517a934107bbfbe78b59f67f37,9a538595d8f647b3b64e3e19689a6f37,45f5613900d14c53bd9939696d63c48c
2920,91b97d697ddd4a6bad427b31b5c21f6c,92ef2fdea5dc412e8ef7bc049fa65f11,453b45d729bc44a5aa85a01e1a89f3a6
2921,7630cdcf6fd94846b8eb60112aefee73,7add329f00234622b5117f892c5ff249,2544acb8d13041ad801647940c5dfefb
2922,0184e47477e3458e85928c09fe6cd5e4,1c22f19f66a947a4845d6136d83ea1ec,db9acf5f1e08449d90bc07597e384758
2923,963c24deeb004d479d593eab9a7bfffd,5ba806c35d6f4f29bfb27e2dbb604338,21d4b093efa2404c8ab55d88f31a3403
2924,66b0da60b812475c873cc7c2cdd805b6,763e524298d144a88ef7fef467dc9dc9,d80f2a3d384f4d7c8fb48a179cce6c33
2925,3a27d79f396d4160841c8da0accfc32f,e64842a088e54c9d8f4cd17e32d5e439,3e0ec31886a24f29a1533972c6512bb8
2926,43c9b1a3fe4649fc873b77afe2f76ecf,b14faae4604545abbcc992ce9d14874d,e305bcc384554f55b5bf147354bf8f2f
2927,3b0854217bbd417497f948434b9b6bd2,f85c7e5346fb49b79ec37c77269e3cca,2bbfe290f5dc45a488605e5e56d54a12
2928,da730b8203314d8baa9640d424568bfd,f71d01d7c87e49f4a675a472b2369128,1edd50727107450aa77390f80ddd21b9
2929,51761be7b3f747548bce828b622aa896,4966c64b311d4f6b8f59f7fc227c5b02,40029d08b1a54e24bfa870ddb4fd57db
2930,8fcc5e03e8b2480d8be6c8f4273103a1,5a9559fd634142fda1590b5260fcda3f,6ef848b6a85d49eaa10cb047baaa7d22
2931,0fdeb1ec6d6e43c8be9bcfc15a7aba84,f1fdd4114fd7438fa8145c527de4690b,a56a207a81ee4cf796666de4ac47cecf
2932,324ba5a734a848b6bcb117b641fcd298,e5bc97972aef4aa4bfa0824f485309c3,58db2163b950431995c6d6ca13012ae6
2933,768b2b2b84bf41d7984b479c6efefa3f,464ab71df3714f1fb2444a6a2ff9f933,fadca139fd2c46288caab53dceb560e7
2934,0dbfa9fcd5824469b08a8c82f4a8a3e2,bd44a1536b5a4058b19023d34e1d42a7,eb4c260e1a884c64baec18b10a26da13
2935,86bc32004679413fb209aad795ba0fe5,7a98c64b2e5f4a8089e6b038a4808bb0,2673608b06d34621bacd6fd89a268102
2936,009858b2a0a74157a88fbbe8c4871759,05eb459f8edd40fc9f5fccb064767c83,e61c7140936643c3a99b58047a178c22
2937,509e5659e6b64f53b2e012531f996fb9,7f8f94a3511d4fd795f3f187114c02d9,9e6c2622bb7b434c9c10fba5c47aa7b0
2938,646ed9467c0a430fbf219c041726d3e9,ae47828f93a442d4bfccecf8aa504779,1e8d0e9d82fb487b8dfbf5087f7d7aee
2939,5ae94d91d819412c8f8f151e57c33588,bf9cb7d1226f4c509bf7e2bd636f182d,1e128a4e62a34e2bace0c8b5d4e1c8eb
2940,fa873db3767a4d4587b5c23f8af98b1f,a6af81fabff24799a0445cf622bc8092,1bc4b4c68c46432e8913067f53ceb595
2941,3ffb84044cad4064bb04ec9ca45e9c5a,eb427521a747421db1b0868d2aee209f,a55174a539254ce6b22e508ecf37ba45
2942,3666efc4e5664750842e1baf627ba4fc,881d8c63545e4ddc9cb64f4bcc6c0b55,7dd861c26351489d8f23f04860ff8af7
2943,7700bb33b07d4205b4125dc5c81403ba,42f68b87d5b1447f9cac188f8cd370d9,c47e0efb927a4930927456909704bec5
2944,a74019d312464f2085804eec3057b2fd,7fff6bf633ea4d0fba64600ffe07114c,ecc5c49ffbd440ce8f17ac8d1f3cc809
2945,a0ee48472c544fce8b1edcc9a7373e71,c85be41a4bdf48eda1413ad39af0ba35,7877e21e4d164f0686bad56a5237dc61
2946,10c2c61620b64aa5825b5186893177cf,89b034e875414c7cbe02b7c50a23794e,c2a6701c438f42c2876a86a172692ece
2947,8e588c8205a74102b884179b29b10e47,b44a3988231d40fcaa3c8c9080cdf754,979f2de9352341a09ab4cb9be7cd3954
2948,e0ac47eb352d46048cfba6127382a148,c1fa5031ce4f430ea5de7e260f75ddcb,4d610879797b49688bf6b5b414cc46f7
2949,a2bc02abcc9444a1999aa1c0bfee5ac9,e13c58c1219d4a3288f2751ce3ea64fd,e933ba934c9d420eac9b11053fd14320
2950,65a0bfe60b9b4eef92019b9cdb69b1a0,1a0d9d35b4224fdfba0163e23827884d,3f56a51c3863415aa7f0bb0ff2a771b2
2951,9c8138920aeb4bc18b4d6a0b802bea7a,c99eafdad78a48b1aca6d8720dcb6546,12329eb53c14431da3defc3b005ed88f
2952,6188242204ca447d9c39a3847f3a4a1a,072ea9a15b1b4fb59a2be0be4723329b,5e7bab9726b24cd2b0246347da66538e
2953,0291243374504b49bba9a651a11016d3,0a9b6cfeb03842c28c19099bf0bd144d,199b1748fabe451aa3b77535991b4d9f
2954,72192143cc9c45b591598b652c6669b7,3ed409159ccf4893ae80c8982e631970,4b759519769248ec92e921f9cd87361f
2955,212c6745bcb04e59ba25445411008581,bdeba0e565e544259a48f6077a5e5458,716ad58b4db84b14a3fcb18f0f849e3d
2956,48414c7fb9a14223a0088e1041f588c8,01ee65a6909947fa805859bc80f8a177,ef70fef0d32a4c83893d9627244849fa
2957,c41622e3e89a4d1eb1b14e53d114c0a6,46c7ae660f87434aa0e39962aa564caf,c029c41f387b46c899a1b1df9a5d5ebf
2958,cae8e44ba2ff492fa9eec7e1154217e8,abe5269e2c4f448c9b1e3f647606bc2e,3a3864c3b074428f9446836731e921dc
2959,6ddcb8240fc14d8aba3dfdaf1102eba9,9c62c5d0e5ed4f08831ea2726e638dd1,9a43e955688b427696d9f7a695f43357
2960,ff39a7f15f234564bc71650071b7e9af,16886f3b93594f5480d2232fb4730962,b61d51aa3f2c4771bf799ac098006ea6
2961,597dc380c5084607bfea9ad0cf402367,90dddf7a860346b198b012824b22c7be,8f29b395014940b9bec80e10f0c54be3
2962,e1b7358bfad24aa4aa1bd2a41c4d3a55,fb70ed55e8134ebea88fb550b66c733b,2f17376760cb4ff3a5ced704413d35e0
2963,19d3a16ad1b0491c8d72636c92186b35,badf7feff8034efba8c1fb938d3b633f,2e7c2c12b00f438584993d00ed2f95f4
2964,d8854781dbcd49a4ba8173af3f601cd3,3b404e5891d9466db954baf450fd0b48,e6ebc59002204b5695949948178b43d3
2965,afc8f59d78234ffb9811914f98e83784,f82cc5a8f3d6440ab7f49385ab374e24,4da949877c744c2cbfddfd32048b3d50
2966,e5a31800b87b438fab4bcd9aba9a25f9,3236309ed38443d8be5ea556372bb2e4,3061234225e34b83a669eb5e5496d315
2967,e29aeb3b0523443cbeaf636d1b9f732a,74791bf433ae4122934c5c87d62c2f4a,374014e3363f4692959f5262e775f854
2968,cfb711e3c17b4b80a5f8fd17d380cdd7,35ea3ffd3e2e4a008beef7aec30e1152,2a9772669096406386d1caaef682e722
2969,4b3a9865034f43ab8d64d3c9570aaab5,dc99b7688b394491bb2c2001aaa45055,58ca90c5a7694e5d9a50e012ca1a4ae1
2970,b3ca7c2753c842469bafd4321317913d,fef93299deb64099a2085400bc9014f0,67467df9ced44486a04ff36a2967f3b3
2971,f34845f469734a2b9c3e60f4199863ec,32a4519ebb3e497c9d2d0e7cb8258181,8f042db626014652aba1ee275a34f35f
2972,88e4fc7b79494b8e9d193e4c4c0673b2,a6805f733b1e48edb21281987ddbee01,ae3490bd11f54cfca6726fb44ad42dd2
2973,fe767eacdbc44818b72cbf09be66b780,84bc1c8977954a5a87bf8ad901942b5f,8c1a4c54bf3746bf8c23fa93a1749126
2974,44f682ce840a4143acf7b43e284e0dfd,b5b9290f2f9c4d93a9b66cbb69cc26c7,ddb61cb2437f4cd8b091fdba71b9d893
2975,2764fa642db94f94be83af19bb0285b2,a3198d1a3a5d499abaa92763651395a8,f786329ec38f4da983babdd087ab2b8d
2976,15cd0cbf692141b78c1367515c8769e1,118e14de0e834b768103d204c006fdbf,e44c8ef327984064a1be81c9213ed099
2977,2c673c4accc440b3bd3a3b1a1ce376a6,ff5b4ec4b99447c5b4b2777f0a18eefe,4263ad2c5e3d451da5c4c6b2fced19fa
2978,81d338b06e9b4bb78abe0993ea9500f5,69f90b46eaea449f8dfc5796d28722c9,f3ddf38be26c417fb92c3edd6c1b50ff
2979,dd50542adb3a4c7d8ada8d8d0a86c764,53749ac8c15a4f2fbc41039361053dd1,5b008a2b3a774a4c9d3d935af7fe31c2
