,IDParroq,NombreParroq,EstadoParroq,IDCanton,IDProv
2495,180a6631b36540479c06695b5fdf4697,Sangolqui,Inactivo,cddc61d312a4435cbcc7044824a21a7d,a67989ba12f041d184f9296e980d21be
2496,1ff27f66322e45f199202d39869956f6,Conocoto,Activo,21d43e174cb944d58febd61d0a97846d,37689e5e5109446d92967c8a9b928840
2497,f3fb9d5ff20d4bd9a8f5744841f1bbe5,Conocoto,Inactivo,e49ca30494bd4288b38897842d280e51,1cd849f5a31b4ca3a95476942e822690
2498,38fdfd53a4474678a49557942a3b5aac,DMQ,Inactivo,36685176237f414a9945503173037ec1,011c72d63d884b8ca472d3f30bcebc1b
2499,43468b1e93324d42beb90c380708e122,Latacunga,Inactivo,b34b34f1ac184426a264ae5c260bd615,4ee1199b5d2a4f67bfe9f7df349f84bc
2500,b09ab6fe51694c7ca69c7ada1fc943b5,EL Cisne,Activo,7cf4e1baeca04dce8b0bd342c0821ae2,6bb0956a994248ec8a8ad9a448233572
2501,addc3ff9c1144facaa20e416bb3104c5,Guano,Activo,31f946e161394b1790ea22c50ea3f60c,a50733cfc11045efa6238fe4d8814e26
2502,b6e49ec89d8e403a8599a039bd737689,DMQ,Activo,5eae835d030b49f2af5f09e48bd78938,834254a62021405cb3f3e10e3d623710
2503,049c6293f08241be9948e7f7698aa563,Cotacachi,Activo,306758be505d4d4da88909b268fe7ae4,58c82804084d48d2b15f8e4bb5059ce5
2504,d3f6ce2f0e2045e99b02dc5841cd4143,DMQ,Inactivo,8f383da7036948e3bb591c9f4731c79d,0154edf34af54c01ae04e5a1a47a7fad
2505,27ae301510d24a1d853c0c08f61018df,EL Cisne,Activo,2d018cc01a5f440a836d1f7619254bcd,bd07c0c45edf4cc4b06120b007c3bee3
2506,a9dc4b3ca1a341539fcbe2885531d614,Conocoto,Activo,5b0ed9f31265491a90a61f503d25831b,42d810b16b1c410aac7b36eeec6c0969
2507,b40414b38f2d481094f06076e81f7ad1,Sangolqui,Activo,aada58ae72c74f918bd8faaccfa2ecbf,9b04d443fbb940c6aa6425ad23a9e2c8
2508,360ab4adf51d4f4098c26c3a13b68cef,EL Cisne,Activo,7502f68514d74040b0e37aea52b86c05,ccab481a3fa24f988f573f022d544c1c
2509,da5632805012422494cc0234fd6179f6,San Borondon,Activo,77f3a60b19224257b9062d51beb01ef0,0d28c2420c684d8dbf61c3bade731fec
2510,e482e24a20eb47cab28f8f664ae12850,Sangolqui,Inactivo,98b1986614bc4feda29302cf4146d386,4d934bd0ee114a6a912c45c74ca5d0ef
2511,6dbb6c852038459aa8423b6826530960,El Carmen,Activo,3773b5248e154c94a24bd6aa705e709b,ac04ee0d448a444ab445dea1376be49f
2512,2b9f8f17bb664f948786149541398707,Sangolqui,Activo,f7aeea2859cb40779b8eccf255737af6,0a89efbb24b64e4299656e230af1b754
2513,708573e72f9a412d88f928e8de07c3f7,Conocoto,Inactivo,afdc4df49b9b4964b5d70caf190d5a05,7e1fe0a617a54e2e987a86029a0544be
2514,f4b22ff871c94823a6dc578f79f80355,EL Cisne,Inactivo,038d161e09da4953adf0a6c48f6ca426,da55136464494687a6b4f1447700313e
2515,d806942d65c948beacb656e52e8ff086,Conocoto,Activo,c1e48521a40441299c3a168c2c332bd5,b9112431848c415d9c374bab7693077a
2516,4dd2a59ee488411cae5db52d564a16fd,DMQ,Inactivo,0f42a59d6bfb46cd92fba5d8636dc64c,08d44687430b4cebb6b141ba920bc6b3
2517,12f394d733c943cc9ce28d7077656fde,Sangolqui,Activo,274faddf760a445fb1593c0ac09c934f,f3d49fae1ebe4446a8193f8820f82e73
2518,53c6cceed5c044618f42dac829b3aabd,DMQ,Activo,2527b3dbf2a24885ab68c963ae3648e7,5a075fd7c52149bebe57ae93e2c1f52f
2519,af607d8ca5924f68a88e518382e3d233,Muisne,Inactivo,866b463d66594852a001cdaa07e5662e,a0d022d0635c44e284f364980a4770e4
2520,1c12d442bece4e22a3523b9b43e70fa1,San Borondon,Activo,eb5a069391b94b4d88ba7ef2f73c35ef,6e335a3e43e44239bb5c134b2e5ba408
2521,9e378a0f3dab4a7e817ff0d7fdfe3572,Conocoto,Inactivo,289de0b865674a7ab2c9b602cc51f8d4,386810cfa28346d59a7085555c01a4eb
2522,d3986b99dfdd4511840afe777f23cc84,El Carmen,Activo,989efacd76054f67b215528941dcc913,55a76552d275451e9e3acd29e0391329
2523,f6978c4264ae4da9a7da5ab1981ec37f,Sangolqui,Inactivo,978e49c948074ef48b76d5ec98fc5d41,8049997304754f99a34e037f88e28b85
2524,c78a4ce9cf6b491cb4e654480db04c0c,Conocoto,Inactivo,4b929c96389845d78bd6744f0f1eb9e1,1e791389b407457caf13dc4854a74677
2525,26f03074a77d4bb3bbfb0f3b1dce9c14,DMQ,Activo,6d3a5d7a59584397971558bf5f62efff,7a47fb47c29941d5a3cb631bbae28597
2526,37361a22a4b04dd5907bd29948b8fc4f,Conocoto,Activo,cb7fb4a23f6a49e8a18e6809f180f6e9,2c955e16c89c4382ac32827935726774
2527,aef34f57a77f4bbf8b7d59e1d9eac379,DMQ,Inactivo,3b5b3c07308d482885fa547d63eac567,da7c5ee2df5b49caaeff356881a6f44b
2528,8e59e065930646979965be5b6ce54de4,Sangolqui,Activo,6a2a901a096e4856966eec9e1213954d,bbcaabc4173841d6aa0dc7551bd049fe
2529,21b33cfeae6f4398b0a96fe4a8d0b10f,Muisne,Activo,bd4acc9b01954ef283fb613b73934b92,e45fefc65fa74d83b75d1349a8c6732d
2530,2e2186dac41e4179b38b0646c504d8eb,Guano,Activo,3c3ae468791f4bb396b65e7a92cb9bde,7f69c555ef034f2fa606f4fa2b59a9dd
2531,16d95984fb7943dbb063c9c60fa37769,DMQ,Activo,973b0902953d48deb4a6c913751fa2d4,2c320367122e4704b415e27f24dbfc86
2532,50c838578c9c41469cad6ff2572b2c7e,Conocoto,Inactivo,f9e48f3b4f1f4bf28515c3e0f178d884,116d8ab57700495e91c3ff20f0c7287f
2533,e2158b554baf4f3f8721ad0e5b35ebe0,Salinas,Inactivo,9a27ff43caeb42ee88891da0446eddb7,5b28715fe4a24c8ea6bda2d0c8af96cc
2534,d5d5bdb590ca4f499895d4dd257eeaf5,Sangolqui,Activo,3239c449c0c447e3ba67159e211ffe9e,c5a75faf79eb4dcf97d36f83584ac797
2535,4d9b3835e7ed4bd4a91ad40520e33769,Guano,Inactivo,c99dbe1e1ec14778b3ae66308c912c9e,ecf5350a509b46738609cdde05cbe8f9
2536,c839a41f258643988d40af92e6a6db47,Sangolqui,Activo,12e5808ddf0542ffa85b6b87e98492c3,7c641da6678f42a6b822fba2982b94ae
2537,5136be41d3b441ee8679edd2240234b5,DMQ,Activo,c2dcd57c9cb947039fc8ff46f09b2d7d,ae95894958da47bfad172db79191d6a3
2538,5af7d17af32c4ccdb247737429f09ed3,Sangolqui,Activo,2d77103725854c839758fae707bcc70e,006893bc39394c19b4b0c1c3977a0679
2539,ed66517b40ad440492359340a73e5b83,DMQ,Inactivo,17610cefd40f4810aeb4dd9e91cf77c8,10dfb1ff0d124162a7c1c3b8d52aea70
2540,eb5e81d73329468abda0418bdb1d9ef7,DMQ,Activo,634642ef56524c8793b27c1be910387b,99ba391bc93544af93a73049c8392972
2541,698bc88fa5224c75ad42ff30392c0feb,Cotacachi,Activo,d083eff21090442c9342632cf1b6b4c2,172a1d36b4be47c0bc8cacfd79579cc7
2542,b97a0f7c3c634fa9906fff437f219bff,Salinas,Activo,4c5b0c77b0d4488d83a7f018d704fdfe,f27554941a8740d7a277feaa1bc05556
2543,8155125965584016bc8f7e9db71c3599,El Carmen,Activo,cb836e8de8fb46c4ac09083ce9907b10,98da2228583847ebb3cd3758b06527ff
2544,8a905b0dfe3841da9fcef299e2e71510,Conocoto,Activo,9a93a18a7410448c98a5ce0d6e9031e1,0071e3b96da94746b84cad445978e4ec
2545,6fbdd9e033b0404bb379c485d5f01454,DMQ,Inactivo,ec4e43fed8ac493589409035b1f44f91,9ed0aed7156d4ce784aecc67b3aa9193
2546,c7634e420c7c4991838f80e5be062821,Puerto Ayora,Inactivo,e9456ac27928494d98e77b943a60dfff,6f129569165b4bc5be08672a91dd409f
2547,f1daf8e6ae1d4587bdc197e533dc44fe,Cotacachi,Activo,7aa3b4ced6a44b4ab43a591e331a2e67,27be385643ae408987a20c792ecb1c49
2548,3c9dcea38cee41bebd83da15cacec588,Conocoto,Activo,28f2aead87214073813fc4c38cd55beb,7a8e296d51104b6c8c3d27916c973476
2549,684046bb3ba742ddbab248bfd5d73e9a,San Borondon,Activo,0c1306b450cd46b784f70133411aacd6,12c661513b204d00af80efcf48d14665
2550,358061a9a0774a2aaf9d768d49aedad1,Guano,Activo,9765a60bc99443d79d0e5e47de29bb54,5faafc37b14c4105b4cc5efb5803ed0d
2551,a10a3346d6334135bdae2a9aacf48ad6,Conocoto,Inactivo,0bb71179cce64908afbaa7dc7cb8860d,ee8935d217894a13aa0f301fdd4ff6bf
2552,9dfc5a3c51ca49f3875dd511b6f0d24c,Salinas,Activo,ba3c550b07df4ca39ead16449e2abacc,66651107027a4b99b1164fa6219e3bd5
2553,ac32b3cd864d40e18ecf4c699be3ef1a,Puerto Ayora,Activo,35f894ad029f4ce19fa7c4b27222022c,cd8649f8f869458999d62a0f6e3b7a92
2554,00f7a1ccd5234cc98ad6082645c45356,DMQ,Inactivo,e31ed3e51ec44f76b2c4271ea96c4d5c,c236870b317e4436a1b11f0a71a9afa7
2555,10664c8ad03f49be8a1e403cd67a451f,DMQ,Activo,88fd0250e3234632a0d7478114a1d8d4,784c3550668d4d388fe6aa930ca23a67
2556,417009de655343afb54cbe4b95a09a77,Latacunga,Inactivo,7a69175d1452473da77d6198351a2c48,cbe0dc2387b843aba3e9b673aa3c40c9
2557,efe34abcf2d54534a9ba080a9eab258c,Muisne,Activo,c18ba4d95ad04b71939442987af813e8,9117841be81942cba4e50ce245788d1f
2558,186be4d7ec3b4c93b756a671892abe7e,Conocoto,Activo,9f10b2646ed546ab841ae87bfaa5626d,470da486edf54202a8028001b919950f
2559,c07daab04fe24671ad91328316693c8a,Cotacachi,Activo,82188af558c74beeb98fb2337d1643e5,c1e574fda5d94346ad3d0946fcdfad63
2560,e76b3a5665a64a958f44d9020998ac11,Sangolqui,Activo,7b0f9d903db14eb9a72686a53c767686,db60457d3e314ffc84454267cec447c9
2561,1ac53002ba194ea2b0b1b00ceaf3bf3e,DMQ,Activo,33c77ebbc7f74b3abdde149192148292,8b1ac8c5f24345d8b3fa75ee3f52ca15
2562,4d0537007a454d409cad5f76b79acb4d,Conocoto,Inactivo,6b0b840e3da444f78678e638264128dd,f999e43d521a429b93c19da60bcddf58
2563,2e593b9fc2a34e08afa7cb5cf116efce,Salinas,Inactivo,5787710841fe46e2b95a79b65a2afb71,128c32d402f0475f94635cf30fa02dae
2564,74c96cfb7e32461f888d9b1f341fab61,EL Cisne,Inactivo,f2ea14e382454d20915aa968e77d35a9,19474c08eddc44c3a40178bfe90e9fe0
2565,a8f3381d73234c0a8d400280a3734721,DMQ,Activo,51bc631e775b42d3a729bb5800955116,496a293ea0e348d8bb9ae8fd757c827a
2566,79dd322b690040ec93df3f199395e7a8,DMQ,Inactivo,e73d8efdfdd242029a1558955bf89a84,ec7ac83f30244a8f8695def77949ce9c
2567,fb414f81c5ae4fc9a61eaa668a31aa67,Sangolqui,Activo,9cf1a533391243068a06fc21c8192bda,4355ff29c02d4ad28d2f0e3d995d345d
2568,67a0671bbcea44c5bffadb9ff4aa1cc8,Conocoto,Activo,df7c7ec3f93640a0a9ebeb0841a646c4,a713164b4efe4dad91f7781460d19315
2569,3ee1863504ed48fb92a890966671c47f,Sangolqui,Inactivo,621d446795fb44639ce08fc3fd9faa31,9e2ba4c4f4f249b281902aca9c3e26b1
2570,a3c01221f1e14f068f362ea2ec070be7,Sangolqui,Activo,de8dd47f0dda4cf2bfa62631efa5b188,4cc68bcdc84d4570abac236d0fa26928
2571,e6239c96a0f34d6995494519f6c11b00,San Borondon,Activo,05622008fe814e8591be2bcce31ff586,2f8653a4849b4fb89a4104a5fa0af82e
2572,80d7e4940562492d86b3ee3bdd66c802,DMQ,Inactivo,74c44529d6d640ae8be64a973d9bb517,0a19be38d0ac4228b53a980d37bdbd13
2573,ab80835457ff4923b031c69fe2b2d6d4,DMQ,Activo,eec25b5d67744bedaa92bad25172ece1,4d7d3c33417546e48dd3a429b587961d
2574,512b610364e64daf8d681c9da4a0957d,El Carmen,Inactivo,5721878bcc0948df94b663516b8cf1ea,43bb541ed0eb49a6af9d7a22d34bf6d8
2575,a2c7c57e55b3490a8563d06b562cd518,EL Cisne,Activo,f8dc227e92c4409d891e88128f14e35f,65752f5736034e59bc1b16c1f7ccd562
2576,c463145e4efe43508fa5e88a7bd55332,Conocoto,Activo,30509452f79f43388f5f35d28b72372d,f685ca3e39144ee3a323550c72994e5f
2577,eb46230e62b04f9095db4de8ddecc237,Guano,Activo,d69fb43b435f4ec8bbc316e204ce2ed6,b3d58f2804904dc681c76c15170c073d
2578,6f8b7ebc91e14b649b3a9034756b3d58,DMQ,Inactivo,10031f73e3304e52885538a4ea84e4b4,45bd865370494adbafd9f522a906fd57
2579,ce99d2971a424099af5c2158dde01454,DMQ,Activo,55801ac9e60b4b069fda2358dfb6fd5d,7d82fa81ae014609b2c9508fd05f035a
2580,6a859d1445404883a5c11638726451d4,Sangolqui,Inactivo,510b0983ee444b14b022cc424164a611,ccd75e313d6c4b26ad24256936003dd4
2581,95d95b16a768446fb6b78fda58cfa3ec,Latacunga,Inactivo,4b4ca47fb872441f97918464471b90d0,18dcbddba8c045b69942345c81575971
2582,ae8cada7dc4c45788daf8c6bf6d045db,Puerto Ayora,Activo,fe1bcf95e80243829f3fdf7c91a1e491,b20b8eb879ab4420a5d0655cd5ce62ca
2583,e9a87bc2696f4ae5a2f2076206c66e85,DMQ,Inactivo,a2d51bff57c64416bce99f8298a0c062,9489fec133504fe1aca7e0b99d1c975e
2584,b22e245cd2ad43e7b7f94b495ca0f32f,Cotacachi,Inactivo,c1a9d84365474ee9bfa2a7144dbd2aa0,02adfff97bab4373ac3717716046e75c
2585,b3aef28da9694cf6b354e976ee07523a,DMQ,Activo,c0ecb1826aee495d86298b30cbad176e,eaab0f75e78941b89c21e333487d47f5
2586,2cb3ac9fd4f44b80af6b901cc8dfb269,Cotacachi,Activo,93697abe2ac14c67b9e89cf7eaf01ba6,531e587f16204cca9f8c6ef51a20afb6
2587,d59b90e0724c4ab0a89015c17d9a5147,El Carmen,Inactivo,403cecc0f1e843b0866b6aacddae9cf0,d8f0408dabda46a9b2d3e25e2c33c6e1
2588,c8c482d42f4a49ef8d630cc8741e8055,DMQ,Inactivo,2330d14737604c2ba7536ad79f102a19,a5a3cfeba233498993ab1c0d3f3b567b
2589,dcf621c303c74b64891b22b82ea68ab2,El Carmen,Inactivo,44eb7031779f48c9b7f0906d997ad519,51f5b41c76b74e4caa81b6eee28a7c62
2590,a84e06c05c7943d1972e123b7f989881,Cotacachi,Activo,5c8a9643bc3241aa94d3d0c4dc849648,3f0bfedadfc54e89af4e6310ec9c2341
2591,782dfdebbb3d4b8e881b77e3a83d8a66,Guano,Inactivo,57742448ef1045858a03f7628709cce4,5766cc5baeeb4d32b790a224d44e6be9
2592,6ea736b5956d4b3193b8a6df4e68a54e,Guano,Activo,a4ce7b23b8d84b66ac4245f97e4f0d5a,a27c0f22ee444a5a84bfe2b6bef39233
2593,5eab2a1ad3164e6dbf202ea29778d0af,San Borondon,Activo,a56b44a123eb459fb4bdaa0a0e195698,43205153ce4648088f3300480de9013c
2594,df8a26b0be154c23a9049192ea4b2853,Conocoto,Inactivo,06dc7d5e7f574ca29b7797eda4be81b6,c589b61d0a9343bc95ea907330c96748
2595,82a1326a643f41fd8cec154172fec0f2,Muisne,Activo,ffcc604a06cb4dc78176178381747a1c,8a92e0c75d924436b754164178fd9624
2596,decf1bb2500243e1ad4781c9c19391bd,Guano,Inactivo,0c3c88445e1f4bd5891f37b3b19df807,0b545c847d41484aa3783b9c768a5382
2597,dcba62f167f94e5d9f8efedc0e1b0939,DMQ,Inactivo,53c9b25830ee42bca6a9edb4ea0b9ea9,3f6e2680ceb84b0da7208c74d146d49c
2598,2db290f15a5d4a1aba73b0fe5ccf8875,San Borondon,Activo,a17d44ec638d4a7cb40c533c1bc2809a,36e00074e2114566a67515bdfa49100e
2599,2c0b9a2a4346474a8669bac514074da1,Muisne,Activo,a4b011574ec54909adcb3861da6962fe,a92146f223934638927360dc9d41d3c9
2600,c7b37b947fe34070bb485985139b85aa,Guano,Activo,816a8d2909704390ab17f1e1172d3426,820966520d39424cb2528ef12b82d29a
2601,1ff395a6c4b445acb804e996ec03199b,DMQ,Activo,24a210684b5b484593232dcf8af06421,464e38c7a37d4a058a99ab08c0f91c23
2602,d44a1f662f3a4f0584df65dab6c452b0,DMQ,Activo,8dc1c67278524e63a3014bf70f17958a,69f9805e4bf84b1cbff208dcde0abb83
2603,49cc7230c4284eabae22d1f3222e7964,Cotacachi,Activo,06645c4ecdca40be85798a5f6d2102c9,2aac9b05ccb042108f2a9d26aff758d1
2604,f41180c2fd8b48b881285f9613f4f1b0,Latacunga,Activo,71c3d7ef2baf4e5088e2edabec1573b6,bc130738041a43d987bfc97c942baf49
2605,f5b805033ec9426bba236b8e15aef91e,Latacunga,Inactivo,4a304f0029914aa683f40922a319b0df,e1ce8a6223094085a1868c40c9e6cbfd
2606,2cbb8ff4a33b4dbc8cb47a7a5e3ae3d7,Guano,Activo,25dd97989bfb4f0597ec58e4061d0ff1,48cc8e0a6c37487696c507d6fb045f43
2607,cbb600170c444b52938ab98dabd99077,Salinas,Activo,8085c306d7544d63b464fdfadf084b4d,7ab671b3a204407f908bcdb75cf0e8a7
2608,53a85ea7055941f286ebed021ff9d415,EL Cisne,Inactivo,e6e0aefef4d44399886f852f1a6c0b79,7437daf3a51341f9a7acc89aeabb92da
2609,5e3cf8341c06495b91f745a58abc49a0,Conocoto,Activo,b85627108a784cfaa67733ffb7f9c814,5731b19ebbbb4f6fa4e1d6623f5c4f13
2610,cdc58afc4524476b8c7a841180cca8ea,El Carmen,Activo,cc09b0a055aa4e04bdc1a549ef053b6e,51c0d09f5d4d4feea69edd33ad8f86ae
2611,4a3c5cbf33bc46379e120a0d9e09b051,Latacunga,Activo,e16e537d8ddb475cb0bbb1c544656375,ed18099c5d2241e0b98a8d61a5637064
2612,87ebae9a74d24f3b9fe5edc42ed927ef,Sangolqui,Activo,e726c85182a645c3b3742da76c9e40a2,61b1329ed83844caaef6029a04a4e11a
2613,815612e5fb7d4cb6879321fa7953a42c,EL Cisne,Activo,c4af3acc630147ddbd3d39bff8f2c1fa,bfa596677a6e4ed1845c8e400cf26f72
2614,9687330508da4c34860b0a3090490418,El Carmen,Activo,add97b703f074cc5af10f38f4f06a4ee,eb56d9dbe2ee44f094970ba1ba554bb6
2615,6096348638fd4ec7ab5ff6704300345d,Salinas,Activo,45029bc5080d4458a6035eaacbd382ce,f95be508baac42a1beb6d74baac520c8
2616,ddf1be72bed24983941de7ca7ec6a8a0,EL Cisne,Inactivo,8a0ad33257f44f5fb78d9086dfc879c2,1fc91e9bfa414a92905b72fbc6573d90
2617,d8a7c24d1fc347619fd3ad99e41f3826,Sangolqui,Activo,949faf966da640b9891fe82debf5bd29,6422581f9d874b05a63396c63a40e8dd
2618,eee721423bf540dab2c55d25c2e77a0b,Latacunga,Activo,28b146ad90054eeb9665ec45acc8ac42,08fb382e8a3e42ba9b33ab5208ae1ed5
2619,614d13f8f040474481d36fa0743bb44b,DMQ,Activo,f51df3026e754047b024585b99eb6014,fd23fc7a78744f1285f97552b10b661f
2620,b49b92a3da514486b8339f4331a8318e,El Carmen,Activo,b0b4ded6ecbc45739d3bf446661ebbb6,6e740bfc2b39400592e05ff43290ed5e
2621,dd59f5003b9d41e581fa06d9d5cde79e,Conocoto,Activo,a9b5a82e6a23474684eea0ea281ca242,f63e98b0ed744bae99992a733b7a0146
2622,51c2b0aa2a83441b8577916c9faaeec7,Guano,Inactivo,afa90459db774b178ee98cc5dbacb438,7a91cf592f064db186c2c146782e2ca3
2623,372ccf07c9634cb0a93a6a3b508bd9e6,Conocoto,Inactivo,3cc7b70efc3e450c91f21ed2d93170e5,9b81d9a63648488cab88e333a65e20ae
2624,7a28039f08a747bb833282ba6b045aa6,Conocoto,Activo,b20200fa25594d28a54e1ed5e4b4f38b,56d85de12e4b4989b72e92433332eb1a
2625,0ca1763b19274928aba4aafa166b01d8,El Carmen,Activo,c19e60771c1b4ce19a64200a65d6aaf1,506ab496c0df40c2a62a4111eddc35c7
2626,d02119c2cde84ed889e2ab8c0e6f79c4,Sangolqui,Activo,2eb1c4654a9946c99a3cf971abdc6d8d,f16d47f6dc8143e0898f1553ebefccdc
2627,8b17a3b2058e428b8c3e6f9fc261a5f1,DMQ,Inactivo,8ba566d04f4c48f58391550a1985df33,8ee3b23667824898b0c3197c4ade833c
2628,1e5c7f0850a542a190f721f0d23b06d0,Conocoto,Inactivo,74e77869ca3645fb88d305f75a046b70,0c802cfbac144fbc8c8710c64d4f9bc8
2629,28ccfbb6837a45ea9d0b559c8585e73d,DMQ,Activo,35576e7a70624fc1945a6e5dbbbda9ea,bc4f9730b8c74ed5bc6af3ee2dd4374d
2630,ea164492ffc848e08c50598e40d6f4e7,EL Cisne,Activo,b10c63b2835847499680ca0c15ea6fb3,9ba5a1b753d547c0b0dd79693c66d7b8
2631,b7349d966e3e4e01b6b00b0f7bba3c35,Conocoto,Activo,20e8defb08fa47f6aeea09ee06deffa0,b95e9818f335476fb18b9423db431810
2632,507f16eb09e7417f83c86dd76d5fe103,San Borondon,Activo,f995dbdfe76e41babf145c501a6f08b2,8ac0a121f52c424687ae1b090ecd5579
2633,1bec7239ae0740548392a0a2f8f0d644,Salinas,Activo,24b98da70779400b8a94ead40e6d6f77,2463e8ea30484e62a17eabb5ae1aa7e2
2634,7567e7d6a8db44f3ad64e984f9f04663,San Borondon,Inactivo,7c7e5406b71a4dee99c68539e0662082,66f53042eff24b2fb0f2720ae3b0452c
2635,1cacc3ef4518442490795b4ba4950bcd,Conocoto,Activo,a7474c0e47f84305af26269efa11cdb1,bd36797b72a54b7393447ca00b5e0f1f
2636,5980ffa5c3de4ec3bcd147a2e911e69b,Latacunga,Activo,d64eeb3d9b244232aafdb39ba2e4d6db,8a4dbc626bd04724b9c3bb7d6d480dce
2637,62e3178e23d34ea39cc13b3ed1752a48,DMQ,Activo,b7b8f8dc385c498a8dc4c54ef48067b0,9b481b28aa76405ba17388462ee24d88
2638,cb78157f8b354f5ab6fbedf001ce2c71,Conocoto,Activo,7bbc0dc6017548afa1c73a60c28d5b11,70e115158ac84f3ba3f0b45691d4ee1f
2639,5d6a769072fc4573a751deb060b67f5b,El Carmen,Activo,aead42b48c32431f9abb4ce33af334b1,5119a9f9be9a4cf4b1079265357a3a07
2640,0e686cd39c4e4f27b971ced5f3c777ce,Conocoto,Inactivo,9448ed0b2a5543c2bbf099f229d08d24,41c6663c44de4af28ec613ef00782f98
2641,0da4b2f0e6e941c5848c2cf66e6c88bb,Guano,Activo,f04c20ccb29f487b9d92c67bd0a51361,7e0e123c85db4b32a5caf2e16e185ed9
2642,5e38c1409c8a41a3b482360103ea496e,Sangolqui,Inactivo,ce0cef2b2975416882731462fbc259d5,27c2963592354144b2b557fc03d94c3e
2643,1c884e29000b454187130c616c4020ce,DMQ,Inactivo,1ce934bfadf84dc8b2e9f21842df3f1a,70756bb1b7aa4b9887bf139d046ba519
2644,f38371d9526140a9a47d6afed82551e0,EL Cisne,Inactivo,1e2a089afe8848799ddb019134b8d4ba,a1b0405062ff4c39b9ddc9ee89cc8789
2645,b1f489f28364481d887bb250fec36781,Cotacachi,Inactivo,dd77310939cc43febe0a5b23a9d73305,ce1e91bf4ff844c6a8c8a4e9fa7592a5
2646,e7eb7311a6bc4d608af613d29fa50596,Sangolqui,Activo,fb013015e9bd4b8ebbcb33d2fc2a576b,e923e2952c1147a3a5b637b551ff0cc3
2647,3da4d874655945579f7904629b6fb721,DMQ,Activo,4c619945ff9140d691b51f4c3d3df597,ad9129866d1b4cf685862c2af9f06f0c
2648,886b5a98fdc7464ebc7d4013fc394c5e,Conocoto,Activo,c44dab9a9f4547bdaf1b22127e36c0cb,5e88014fa1ee44cdb334bdae215e8c06
2649,c2607f899f00478b963f3ecd0b72ef80,El Carmen,Activo,49917b7201ab42b8b69af685cc5535fe,20242404719c4efbb74b175170261b2a
2650,50987bb2ab574515af2c5d1a2e5d2c60,DMQ,Inactivo,22ba3581737b420c8ce4ca1182296778,157af67e1edd407f891830a6819a7d0c
2651,250b3edfbebb432d812565aecaedca9c,San Borondon,Activo,0579b34587e94fa7a65578a5079f014f,1016bae4c2ad4a26bb24bdc86f86fb17
2652,ef573d2667ea4f8c94f345d4254bae55,DMQ,Inactivo,4533bf6410894b69ad1ae4eee0703d0e,b1a27fdaab3b415498d417e5499289e7
2653,551c47ff50404915a7aa37c02e3db404,Conocoto,Activo,ce1dd15d6d114ad699bde1292d26d8eb,5cb368f03f824162adf44377bb5e6530
2654,fa46c4a39707407aad6e663549674d77,San Borondon,Activo,498648e19c504447823091af8a0d94a6,96be7c0a6f3842ceb2c01e1d65136f67
2655,d95db1a9f86c4fc39015a5fa73f2ebe1,Muisne,Activo,bd2829939e964bccb15a7b6dca056db5,7e2f9d40a1e24fc4b89ba178ff0abb8b
2656,b95c6ffeff7046aa8db8ff5ab51c22dc,DMQ,Activo,0968e81189704b66a73f661fe9c3296b,ba9476c4df7c42f18ddcc0dee505bf13
2657,2e6880dd175741239e1662b624b5fd15,San Borondon,Inactivo,667409e98504410fb023300eb1aecbb2,a94d7acd3fcf433b859735f92b835ae6
2658,76f2fe30bb5d4bcaaa4ceb782eecb1e1,Puerto Ayora,Activo,49132a8afffd406ba10bf22ba86df3ed,9561254451ec4c578695803c0143a8bf
2659,c93455f72bd44073a4c162d0573f9c38,Salinas,Inactivo,4a3a5b2dc0be4cf3ba10f9b607c1eedc,b21b9ede0f35476e99b52c03fb908d48
2660,6b5fd876ed8b4cf686dbbdc522c94811,Conocoto,Inactivo,cc0b61fb41074baf891fe51fd0ac183c,243a9430440449448d2faba864074ee6
2661,f286f22cf097402194f8221d1d182db4,Conocoto,Activo,8443b21dedef43d18813a153ad889ace,1f6e82d667334bdb9b9589e8796a1a2a
2662,e91a0ea93e354fa086459be2c10570e0,Conocoto,Activo,5b7a8af6c65e466288d2d5f23fe9638f,0e39210bbf8845239331197863c5c971
2663,7d99b69acb4342a3b069a5746a8c4c50,EL Cisne,Inactivo,4fc254ba2cdb4a7d80b97a739928b7f5,c387a0eb5153446fb5aa2d3a6ea3fbd3
2664,f694cf96fdff490aaeec663d5b54aa21,Sangolqui,Inactivo,9743da4d039d4f7da83a9716d07bfefa,c4b8cf1d901146e2bf9762a5d5b1d5ba
2665,9a1f428e5fc04a3ebc35ddcf56822f4c,Conocoto,Inactivo,ad65015c6c4f4f2590f3bf5cce2be750,1809ccc23e704cf89062f819636b9bc6
2666,442a03891b9447b091d3ec263f9c07a3,Puerto Ayora,Activo,f9757d7ffe7946a5954eac63ad349436,f9b661d1400b41f3b1deaefb27acd1d6
2667,b7ede238089b4c25b46d34ebfd134d7b,DMQ,Inactivo,06ef47dc17344b07a681aea15f724b33,c4cb3492f12d4fdf8017d728ed72206e
2668,c7cb65707ed54039a8380f52b91a585d,DMQ,Activo,5b3712c946364d27968caadec3c13069,516c062d9e064cad93a2e6002c9c510d
2669,a9f16e32b1e646bcb5bf0c54090af4df,San Borondon,Activo,b3dbdf2d79824f87a8c8578aac57caa8,c3de2caa82fd4dfc81f745ed11d2c1d5
