,IDDepCoor,NombreDepCoor,IDOperCallCenter
2696,d0e0615467cd4016bee822387fd29208,AreaEvaluaciónLlamadas,22e4e24be1654fdb96d1119f0f508fd2
2697,6c8c13df404b4adebdd063e881dd6e07,AreaEvaluaciónLlamadas,d216e75e4f7847bbb9dda5a8207a8462
2698,18d37fdf544348b48b746b29ee2886ec,AreaEvaluaciónLlamadas,d91d57b921b744639c1604056835f3d9
2699,515ebbcdbc6a4386a71479b10a0a9c56,AreaEvaluaciónLlamadas,4934f403934b4d1e8874d5910327bcd6
2700,e739244e950a483f8d38e4d071a890b9,AreaEvaluaciónLlamadas,bb1fe8c712e649719d661a64bd4afe44
2701,d8e850c2fd1940c09efd3504e4786a8c,AreaEvaluaciónLlamadas,222a3c1f6bf549f6b0da20ea4f18de3c
2702,6b73e58a492243889fac5a148f91f668,AreaEvaluaciónLlamadas,ef3ad371d59a4f1594af7c921dd5bd4f
2703,752289ed3e9245fe9442bd9e260514d7,AreaEvaluaciónLlamadas,e3128de188b04524a651987d14d724df
2704,6efef2c8ba0c40ab872760f871ac395c,AreaEvaluaciónLlamadas,a23e7b0782334d0cbb2f91623201b26b
2705,7865f34ca6cb426397aef17b12d0f1b9,AreaEvaluaciónLlamadas,d0e88a1756694222bb4a09cfcb2c0818
2706,ebde0dcd30f742edb7db9a036cc2c65d,AreaEvaluaciónLlamadas,5db04c9cbc984e91ac7d90be57298aa2
2707,1c0ebe0d4fae412c81acd3b01a09fef1,AreaEvaluaciónLlamadas,f9443cd690514b5ab24f4c665c353e22
2708,9e684c83f7e0436a9006795a344ff386,AreaEvaluaciónLlamadas,3e224729612943db849f1136686195c2
2709,097ee1d75c934420b414c7f8d95309e8,AreaEvaluaciónLlamadas,a6a04b617d07429d8026db745767c813
2710,468c4cc35c014e61a2e83eb5c34f9ec1,AreaEvaluaciónLlamadas,1ba67114fd6e4517bba554b14608e56c
2711,883074c27d1d46ddaa1b14fdbcaed7e7,AreaEvaluaciónLlamadas,a0bc4e41eefd4a8da6c355d46ebedcc5
2712,5c957085313b424198eb1d76f094004c,AreaDespachoEmergencias,6c3caba123684763a38b5c8812f6b2f5
2713,41c83892ebfc406997e6476f47ff2c68,AreaEvaluaciónLlamadas,1005a05139d747028adf363ce0709e98
2714,8f3a88bba9e94cbea5304371d0844eb0,AreaEvaluaciónLlamadas,caffaaffa4cd491582a09bd55035e407
2715,8ea4a0156fc6490096bdcf2ec40a6a7e,AreaEvaluaciónLlamadas,87e01b8edb4846ff98b8afc568b03738
2716,c5b82b4bc50f4ce2b1b8a9badb5bc0dc,AreaDespachoEmergencias,5080e464a0b2466aadd89aea73971300
2717,67c91fdfe39c4e1685d12e32c1edf6ba,AreaEvaluaciónLlamadas,1775a807fd9f4db7bd8fd179cd3f5a6d
2718,6790c1bac3db4a2382a0082361188e90,AreaEvaluaciónLlamadas,2bdcccfa3bd345449cb7c9b15f72fbf8
2719,c52275a54de141a583b02ab627448c1b,AreaEvaluaciónLlamadas,f17cc3a55ccb4a6d8da3dd3ae64a8e06
2720,51682b25119742be989ddad10238b488,AreaEvaluaciónLlamadas,18f45f1963614dc4a09e2175fe9a5db9
2721,40a3d107357e467cbe2a1e19898de097,AreaEvaluaciónLlamadas,880d7f43f6ef43e19915e051c854091a
2722,8b4d0b359d2444c8903724c321b8b169,AreaEvaluaciónLlamadas,afb4d2e3123349c5beb6b48f9b96b774
2723,c72c6fd64099499bbeba69f5de64f86f,AreaEvaluaciónLlamadas,183c1bec85064784b23a747b76b27488
2724,41118c2977744a95933f5152a1499195,AreaEvaluaciónLlamadas,2e38983e1778406da9ae448bc838eeb7
2725,7dad9ab2bf9b4782ba7cf7a99e7a33f8,AreaEvaluaciónLlamadas,77fb8683a4284324bfbdd6fda763bf50
2726,d3d82a43dcd84762889be03b2d76a8a6,AreaEvaluaciónLlamadas,1e1ec354757c49048e5ff32b2ce0d461
2727,187a356ff42c499a9dd7e108ab04910b,AreaEvaluaciónLlamadas,64e1cd4e4115437e838dc0fbebee18be
2728,c1354a3765ef409e9f9a910650e23e79,AreaEvaluaciónLlamadas,3245d8e2147d425e96302726b3374062
2729,b5c88fe18ca6481cb7d6c087d89cee12,AreaEvaluaciónLlamadas,c0aa725ecf6547e7850b8ea610288698
2730,16f6ba74de2042df98c0531df06b911e,AreaEvaluaciónLlamadas,02e59e1722ec4e45b9ab57521c5fd3f4
2731,83b84c6aa16246c199d16fb3849d0348,AreaDespachoEmergencias,0d85d5dbb63d4895b80fb99b69ac7d62
2732,b4298bf70da64bb3aba2c60ccba8931d,AreaEvaluaciónLlamadas,6a38a4e5916e4abbb8ca4eaf0e476854
2733,6563040995664a3c96d071063daa55b4,AreaEvaluaciónLlamadas,2a9fae9205b54c09b7ff3e1f4d5c27a2
2734,06ff44f735d24db5bf34019fc0ec7186,AreaDespachoEmergencias,8dc078deee0a4e3482aeab1cf1170007
2735,d312b46316f2469b8c9f5d158edbfc3a,AreaEvaluaciónLlamadas,b23f04af45584db8bff0905f8c4128d1
2736,22b612f008eb428ea8616e37c1c55a50,AreaDespachoEmergencias,14bda66eff624471af6b07ad70d26048
2737,f3958e5c06bb4c159d90c96ed96213a8,AreaDespachoEmergencias,29dc290717e74c7685194cadd6894541
2738,d7f76397af7145818cb2d774efef7cc3,AreaEvaluaciónLlamadas,c994a123033a4bb385a923797ad359a9
2739,8540ba656e564e8b8ead28252b8209b4,AreaEvaluaciónLlamadas,bf2dc255ee1a4b81a2e72891c5e9171b
2740,852afaedfaeb4d3db1d027f5fe6821dd,AreaEvaluaciónLlamadas,246dde4c5cc24a0ea3b8c2dae0cc7889
2741,669cabe8dc214134b9ec611ad2fb0044,AreaEvaluaciónLlamadas,671240bc5f174f71a9e667f705b4e8e7
2742,18d585c3fabe4deebbad1b1b21968cfb,AreaEvaluaciónLlamadas,ad1c49fef2624e9e967c28e3c333d95b
2743,82289194ee8e48b3a34fbc227fc9201a,AreaEvaluaciónLlamadas,016b6928054448c3a12df63c9d4a5b4a
2744,0d3f7a43d0244a2cb95463e1831163f8,AreaEvaluaciónLlamadas,dc8cf86c978f498796f8b2abd5828c45
2745,349f4437f9dc4e5b94888086321d7fb3,AreaDespachoEmergencias,d5f6084518774ed3a7e4d5e792d9630e
2746,ac4e7142f5fa42e6b47c9c9e4bc3230c,AreaEvaluaciónLlamadas,3383f5d68e9c4a7f82612c6e0297cdb1
2747,b0e25f64f9014e4aa667d37c65ad2fb5,AreaEvaluaciónLlamadas,4df1cd10857242258722ff49c2dbc4cc
2748,62f364abdab54e1bb927a03d6ff6937e,AreaDespachoEmergencias,49c0fe66a7a24eb493d11b1d67da3726
2749,c683fd2df83444f88bc3fcf63967cee1,AreaEvaluaciónLlamadas,7ee8943c05fe4671aa1a05be5293da62
2750,efb34b721ce540889e621d9fdeb55d1c,AreaDespachoEmergencias,80b72238a35042749cc2642df9ed7b83
2751,b31fbc8db33d4448a804eb8bf4f6e61e,AreaEvaluaciónLlamadas,418d4005ed0048bf96eb4ebe36fdb9a9
2752,857bb52ced4549f3833bd3aa20de9f35,AreaEvaluaciónLlamadas,6a6104092b724db6aaf42203ff40912a
2753,0fc7156535b74a6ab43cc3b0608f64c2,AreaDespachoEmergencias,958bd3140d7a4403aafde24d0be35aef
2754,d18b56ad4c194aaabf57d514453769c9,AreaEvaluaciónLlamadas,71dae3b49f314b73a7a4f6670a298771
2755,53053741cfce4e1b907143a575b78502,AreaEvaluaciónLlamadas,41e6bab5530248d1b60ff9683f3431d0
2756,19224593c3e249cc9cdd07a58fb39e7f,AreaEvaluaciónLlamadas,5bd9b34c00474672af0587d7a992fdad
2757,988ac00c02814479858c3c713b39801d,AreaEvaluaciónLlamadas,6ecdcad133f945a49bb1ed57207ce563
2758,f7337097b49e4c719568595287113398,AreaEvaluaciónLlamadas,e5d9a74caf4146d4971f7144d0afa114
2759,14a72a2a48094a5c819947561a72b527,AreaEvaluaciónLlamadas,2369df24803148ffb7edb320539a4f9d
2760,118dabd4ee3d4b85b8105fd79f15405c,AreaEvaluaciónLlamadas,fc3754ea512e4f21ae33d4e89ebefb2e
2761,95a8c899ff40436a9007392aabd8b7be,AreaEvaluaciónLlamadas,d2c284975048492da4abd20e894e7722
2762,2719cff4543848c98203917760c32c14,AreaEvaluaciónLlamadas,bae7c447ffc542e7abf8e504b9744caf
2763,aa6022e535c14c3c83d31099ca7e6832,AreaEvaluaciónLlamadas,2ac280f6ef854794b2e4ed6b06141f32
2764,ba3ce34f7c634a90a3ea956e69ff973d,AreaEvaluaciónLlamadas,38a26f01cee74d1aa70cc8ee6f535bf6
2765,cd1cb58136464fe787e9123555a9afd5,AreaEvaluaciónLlamadas,b07f05724fd0451ba221c7ecbc866a17
2766,9652a3fc43b44448a55d2564d864329e,AreaEvaluaciónLlamadas,a2f0c4b0fbcb4ef5af3c755fe74fcf76
2767,6f5d042f9b3f44f98f59ca458c84fded,AreaEvaluaciónLlamadas,ebb303d402044c0fab5d4f4fccfd581a
2768,e5d4d0dbbc0f48b6a804118aa9a121cf,AreaEvaluaciónLlamadas,153c08abc9cd4625acb1d1af94854974
2769,a8aa803da6ee4c88b70b450be68ed4bc,AreaEvaluaciónLlamadas,b3adadb8b36c4469a80c43b4eaf341ba
2770,ee34f4fc2e55420dbfa008b24b6b35d4,AreaEvaluaciónLlamadas,0b7f1d9b2a0247c3bb3f72c2eb46b639
2771,f3dffff7d95a4aac870b13fab8105bad,AreaDespachoEmergencias,b4470802504c42d6956ac22228419dec
2772,28430bf0437348aead4bf5e308d37373,AreaDespachoEmergencias,0b735bc62b14493bb65ccf639094b772
2773,29e8d7ca260a4fdd98774bf85f8768cf,AreaEvaluaciónLlamadas,f3bed60c0bb546bbb4c9a19dc7f99f38
2774,5cc3afb7bb304bd39eae125096778aed,AreaEvaluaciónLlamadas,9eb32dba6ce848a2a79639dca4d00817
2775,c38d0f1eea6d45c5ae55affd8b73d7a3,AreaEvaluaciónLlamadas,afb947768d5347608f37c25798761398
2776,94a0005af6ad469c87a95c718364939a,AreaDespachoEmergencias,d34e0c6c7f664f1180d9db7e14449af3
2777,47b077a3cf3c4fd2bb1568ea30ee68d8,AreaEvaluaciónLlamadas,b5941af91e964767a6019354c8be6a50
2778,8b0972cd9bf74852adfbb3a0c5f0b43a,AreaEvaluaciónLlamadas,91e9325af8004b799efa7da758ebf657
2779,e03aca99d3a7412382778f9e2a943d39,AreaEvaluaciónLlamadas,c5841e5c3c2c458d96cd504cefdf9c28
2780,37c6c8370e8f40dba6b87fd7d5929826,AreaDespachoEmergencias,2551b624c0e646a781157e87d5a20c53
2781,fd136a99d29c42e884fbf1a01e4d5915,AreaEvaluaciónLlamadas,ecff262e61bf434ebc54c375755a8592
2782,844b919d3ab247a0b1cb04b820586ad6,AreaEvaluaciónLlamadas,1093655d730f4201bf22d123e8716444
2783,e43081fd50514f7dbfea78ff7176560a,AreaEvaluaciónLlamadas,1fd1a4ddba52454bb0b4c467728bdd5f
2784,a199fe5eb6e1409eb5bcf016ac32c4dd,AreaEvaluaciónLlamadas,7b317bc8705d40dda98f727a2f448a0c
2785,b5bfaa2f6b65468f9f53f55be3d57857,AreaEvaluaciónLlamadas,ffc1501f224c41108fffe099374e0be2
2786,05ae0ea3bc8949b091aaf8665245f07c,AreaEvaluaciónLlamadas,17b8cbe4b86c4d90a2f32af91274c5c8
2787,2628f200c4154d5bb9fc525ff41a9efc,AreaEvaluaciónLlamadas,c85f38cb290242038af0a7c3b5cdcd1f
2788,e9a27218976e4fbfa48976fb01ff2013,AreaEvaluaciónLlamadas,d2fabf2308a0455db5adf481b3be8270
2789,c150a63191d442c18393eac216b058da,AreaEvaluaciónLlamadas,922c7df45b85490dab32efff467236d0
2790,34478b97999c4f909e43c3894f9950ba,AreaEvaluaciónLlamadas,fc24adf5874c448bafa58f4e4e6c22a0
2791,021157911ac74ec285461f73cc0fdb58,AreaEvaluaciónLlamadas,8eadf11ba5fa446d85c84b3bdbd8cb17
2792,196cd72304ed4579a6108a027c68ad5e,AreaEvaluaciónLlamadas,706fa39494e54ff98f23470457a70aea
2793,63824937d65e4f6886bf450478c6ac0f,AreaEvaluaciónLlamadas,44cf3023172f41598267aa735a6a2001
2794,49659889f82f42a0a396499271bb7fab,AreaEvaluaciónLlamadas,9a7e22dfd356410aac0967007fc387a0
2795,f367374c2f424d19a1f1b30edaaf4874,AreaEvaluaciónLlamadas,b99d79b0dabf433bb41e41a57ef42b39
2796,1c6a3ccfc92f44d9859191cdd34e4f86,AreaEvaluaciónLlamadas,a4980a523c1a49c8a7dc14434eb2c0e2
2797,7178f8d1bc224e98976ce4742a5462bd,AreaEvaluaciónLlamadas,fa45687b26ae41c29a8f5c4f1621f044
2798,76ca78c7304f4f14b5c27ec0ea50134c,AreaEvaluaciónLlamadas,3f70ace31cf94a9fbe8c00fed8a55f74
2799,2c84d51887bb49bdbf7f7aa705b16678,AreaEvaluaciónLlamadas,751d90da7e1041e48e45506e18445d5a
2800,c08a7a4671394922951cdf66400c2fc1,AreaDespachoEmergencias,d2a1bde0f2294c499c760a1ca4133c26
2801,d3e0c69eb6764db8a50c15498ff158d7,AreaEvaluaciónLlamadas,28f5eb8adff6475b9e60c86569763da6
2802,9092acc9c3c649cebac5e7fa2e8de0b7,AreaEvaluaciónLlamadas,82bd382233c04ef5a8925901fd757cff
2803,5b700e36b6c6440c9b610c3b951e2bec,AreaEvaluaciónLlamadas,871bb706de1545c984c88b4914aaf389
2804,88ed63f7fd014be9ad4b2306e7ffa9ab,AreaEvaluaciónLlamadas,b3be01bd877f4df98e9c35f0b5d69ab1
2805,ba65ffec3b14487b90e17f509aebcb9a,AreaDespachoEmergencias,5e8914f5c8014e3a8ec11cf0dae4ee91
2806,072eee21d96d42cc879aac24a58a9bf7,AreaEvaluaciónLlamadas,89790e7f20854f028b513f8664ca0d56
2807,7098d1d80be74da19e1c54a711baca47,AreaEvaluaciónLlamadas,68c5a206850a41a9843a86aac64860d2
2808,f3b6e9ddfbff4b7494bc38ba7384d914,AreaEvaluaciónLlamadas,5ff4144eca42442f9119ba52bbdd2339
2809,d1b69cc204a44b999fcfb8d814c50b6a,AreaEvaluaciónLlamadas,530ef29058f4466b84abfe404bb893ad
2810,c97260d706094809a18088b076b4a6a8,AreaDespachoEmergencias,0eb640fbe2c04779903aa74093153c66
2811,37650ae3a62445b0970adb18ec00f00b,AreaEvaluaciónLlamadas,d888cd6112014fa3bc6851394904c28e
2812,81f5dfd401a843eaaaa38206f9af341b,AreaEvaluaciónLlamadas,ea0e2c7fffa5492d80f95442c94ca7d0
2813,177bd9f310464c96b99c4e8276d7aa8f,AreaEvaluaciónLlamadas,8a59af7c3f6e4b3d8f074570869965c8
2814,c9f5fe77abe940c1b72a6a19ddf6f9ce,AreaEvaluaciónLlamadas,a5d28f522bd24fbda618b309ed62c191
2815,c9e1fde2749143a0ab5b8c7873558d4d,AreaEvaluaciónLlamadas,7ffe0d0d2d564c0baa81c9c6bfbb42b9
2816,a516057e62c847a9b6fe2ca5687b2bc8,AreaEvaluaciónLlamadas,90a702238efb47f6bb6975bf9ad8595a
2817,29fefa7d134a4a7c84cbf4e9b5205d00,AreaEvaluaciónLlamadas,ff37c211efce49d7856bdd441194366d
2818,49f6597136bf4c13840d1199bcc47b22,AreaEvaluaciónLlamadas,68d17847581f467bae10973a376facf0
2819,8fd11c104dcf41f289719c1ec0092533,AreaEvaluaciónLlamadas,a4a97d7730a045ffbf9128f032a5c832
2820,1992673dca764b79a20fa330e6ede24f,AreaEvaluaciónLlamadas,99809d69677a4c2fab78d502403d016a
2821,4b22552f798c43f4927206571ebf48d3,AreaEvaluaciónLlamadas,294ea1ddac814bdea37536d5285e1540
2822,0929962e93af413f84bb94ab2c0b8047,AreaEvaluaciónLlamadas,0131c411462447a0a7660d33c41450ad
2823,6c8cdf3c83b543a7b669415f8f510add,AreaEvaluaciónLlamadas,ae74185a155f4eac84b80c77aa3e45c6
2824,90ea3ffaed4b41459875bcaef2393463,AreaEvaluaciónLlamadas,1f5aca92d7d94a0692e6c868bff357d5
2825,a95e0da227184a988814a9c632eda773,AreaEvaluaciónLlamadas,4184eba1a3c2481e9f58d365b0ef43d6
2826,49da5a82a3524cbd871aa8294836a756,AreaEvaluaciónLlamadas,a28cc38dcbd24821873c7680af7472c9
2827,a75af2c9f2fe4ae88ae8b174aec08a00,AreaEvaluaciónLlamadas,62958e8fd43c403e9656e0b8cac34801
2828,05deb41c0d214660bdd08f03edcd6fba,AreaEvaluaciónLlamadas,817e4d9f54c847929165d141ba41ec18
2829,8caaf13ae85a48648261e68f01f00ab0,AreaEvaluaciónLlamadas,c4c4be53752a419c884876a477e4378b
2830,b5bfd9df47f24540ba014f29c5c67f76,AreaEvaluaciónLlamadas,1158c695cfc342c796686f19db7b451c
2831,98fe8b4eba8e454fbee1cc7c6f5e9ab8,AreaEvaluaciónLlamadas,53e86a689a034bc7bd9cac3c716ef3f5
2832,c51aee14787541bea08a852d062614da,AreaEvaluaciónLlamadas,a06f161d11f24ab8b333ddec779f2f26
2833,6a721fd4e22a4c2b88ff4ef9d39ddc17,AreaEvaluaciónLlamadas,a7bdb5535168498e8b593e5a82cec94b
2834,5623f29d6bd8410fa7ac0ad7f3c35490,AreaEvaluaciónLlamadas,393d6f877d2646c58d1f0e4b6b52d381
2835,ebc5d1f4edaf43928fd540c39cdb197e,AreaEvaluaciónLlamadas,f4bda5e48cf74655b483addc1cfc5043
2836,651177f656a9452099bb11baf2f5521b,AreaEvaluaciónLlamadas,44030c0344a247cd824abfaeb5bc988d
2837,9c42cbe0a0a3452db96c836200a58024,AreaDespachoEmergencias,fea7c288488d4d7c81e4c2851e268294
2838,a28c8fa2e66142af8c4915fd2efd8c27,AreaDespachoEmergencias,88a0dd15c1474e90a80ba40e37937f1f
2839,568b51a8296945fdae1c475b74c56a3b,AreaDespachoEmergencias,c9669b5572f146f5b7f8526a4004a491
2840,92bef657ce864c41b6f084757f8288a6,AreaEvaluaciónLlamadas,250c849625434904a37279e7daa841c4
2841,cbae9a48e4d74758a09ed7c51cb8fffd,AreaEvaluaciónLlamadas,d34a921e25d04408942c8febf8fedfa7
2842,6b4a9c36da674c60bb5a85a5505efa91,AreaEvaluaciónLlamadas,4aa8929262c84ec5ab55f40201ce8f0b
2843,976d9437d9f043ada78340696da2e376,AreaDespachoEmergencias,2295e3eeda244f3ba442279b03901548
2844,7bc0a20262814502b8de6e790843a7c3,AreaEvaluaciónLlamadas,476b04b524ba40f88db1acfeafda69fe
2845,9f284092cb8c4a829290f85dc3821753,AreaEvaluaciónLlamadas,c694ad83197344b7891585cb72fb9143
2846,6377f6455f204269836a6de4d5a5182d,AreaEvaluaciónLlamadas,6ed858f4732046f39472e08271adbba2
2847,037fc92121694d159247bc98b4ad9547,AreaEvaluaciónLlamadas,cb3c733a02fa470a9be5d3cbd8ba82d4
2848,76af28846cc44f6994307c2cb8c0f158,AreaEvaluaciónLlamadas,c4d129a40d4e47809e4e870183e37fd2
2849,dd96b83d5d984570a94eca39fd6ef7f1,AreaEvaluaciónLlamadas,24e963913ee94ba0a142591968431f49
2850,953009ee4b9b445e93ac3dd83681c1da,AreaEvaluaciónLlamadas,23b78deb70cb4731af90715aa1b5526b
2851,3f00e75fe3474240bdf7658480519e7c,AreaEvaluaciónLlamadas,d1abdc564f1e4bfb9321ab20317ab087
2852,daf1d94021d34ecfa0362bd14365703e,AreaEvaluaciónLlamadas,4d947ed772ad48eaaa3d54f227adc48d
2853,fde93fe7c8754e6bab65c6cd9ba2d554,AreaDespachoEmergencias,e28f5f468f27433d8947d3a3c328f178
2854,26058727f2c0450293259d859286e75a,AreaEvaluaciónLlamadas,c83275830dbd4a61b49a2cc5a5271844
2855,2c04b1573c164f17848abbaa26e1c301,AreaEvaluaciónLlamadas,0f0e9c11a0a943a6a8c70a403bd7791c
2856,ab502419d85d4e8592480a121b65187e,AreaEvaluaciónLlamadas,670c4e366be245d5961345a583302949
2857,fda7dd817e8746e8b9a164ff48b70298,AreaEvaluaciónLlamadas,fccba3ad6bfa4c069c3fa1ee55a88d70
2858,e89ea2af92cb4aa4b669ed33d8f28953,AreaEvaluaciónLlamadas,c92f7128b88843a39ee783726a435a13
2859,159453f2fbc046f488409d4120b9baa4,AreaEvaluaciónLlamadas,12163b6f500447458f12e94d9b435941
2860,35b9da834ca541e2b47e7157ba90c20d,AreaEvaluaciónLlamadas,08eb348b73e24ddba209bde83dac9fd0
2861,c6c4aed00507497eb63c2585ecc8a180,AreaEvaluaciónLlamadas,48dc5272e36c489c8d6d6376355c0f88
2862,bbe1e1fdb89644b3b7e9a575b75acbbe,AreaEvaluaciónLlamadas,8a25c6ab70d74ab78e90ceb503a7cea5
2863,97abbafd6c4c4ffea62b2aa5d0902c36,AreaEvaluaciónLlamadas,a291c21cff024ca698a077820ba8ce34
2864,8951820a8c724afc9c19aff8c88e76f9,AreaDespachoEmergencias,0c35aefb62d94bb196ce9b4041e7d9f7
2865,1ad554d0f77f4b4bbd14fee5fb28e9a7,AreaEvaluaciónLlamadas,520d2e4c34ae4b659d46f47d5ddb32f6
2866,00811f8f07744e6d866d9c994f5c63e5,AreaDespachoEmergencias,66ca092d1a4d4152ae2401767fd1ed53
2867,07192937b794423b9b4de96939466bb7,AreaEvaluaciónLlamadas,d18cc428236547ccacea1a1154eab9c6
2868,29e244b9068247d0ad7595fa3a08ae6a,AreaEvaluaciónLlamadas,245928802406402ab9aac1ca28ddf58a
2869,926b906405a0411999986faab729ae9e,AreaEvaluaciónLlamadas,38865c230b1747b9ae604c573df1dc84
2870,f2d92a7937384c039747120d9b23d14e,AreaEvaluaciónLlamadas,b6e1fc20a71d43d8a7254f83bbe74064
2871,2c6a91e2d6f241e9a4e9dcee808f31d2,AreaEvaluaciónLlamadas,06df55421b3741aab255eaf2cffda91c
2872,ee98cf517c58470497698f17153b2bbf,AreaEvaluaciónLlamadas,127be9acea974f7c9791bfdd357535b3
2873,721494055c124a76bb6aa31df2baf3fe,AreaEvaluaciónLlamadas,315b9a165f464eb7b432a9b057bde1c1
2874,560bcecbdd8d41a6b3b8480d2abfeef5,AreaEvaluaciónLlamadas,d99cb0dce472433a9378ff820b372ae8
2875,1098c2b884734f899926cc9dc9907ba2,AreaEvaluaciónLlamadas,b32d3ffd527a417482f378980bcc2b17
2876,aaf8621465634fce94b785c88f91ce72,AreaEvaluaciónLlamadas,16c70d36cc1a434ea2e84ecd96efe600
2877,3bf22a8098e8492088eccad4e216ace9,AreaEvaluaciónLlamadas,bca16d07e4084a1f95eaeea2dadce77c
2878,20470d3f41484a50928dc9327d728422,AreaEvaluaciónLlamadas,099c5891874a4b9883e289034b8c81ba
2879,7318942e8c4d48538e1f32f7ede386b1,AreaEvaluaciónLlamadas,5a7ccd4e684c4f9fb30aeb5f0343b8d2
2880,2d26ee32424a44428cf211775e58b415,AreaEvaluaciónLlamadas,1da2b3e09c0d45fabec17ecd63acc596
2881,f37d416289544be08db2e1d2aa4bc16a,AreaEvaluaciónLlamadas,f8b1d2d4461f4168a3316a3c4bfcfcfb
2882,372753729dd4432dba52bea78c492a32,AreaEvaluaciónLlamadas,d243dd7817d64c74bab21f5e34c6b382
2883,e1957407ca2341c399d905a2a5bc9200,AreaEvaluaciónLlamadas,489e5575f0d04d82a8d068cb16208183
2884,2f460c9a72ea4cd390041e67b2679c4b,AreaEvaluaciónLlamadas,1eb19bfc2da142009eaa06d2031b4784
2885,773c7683f2f04a788c0c02c84a4e2fd9,AreaDespachoEmergencias,47dd017589fe48bea16ee88eab80a72a
2886,463cfe4c954b44efa4b434a05c4ccfd3,AreaEvaluaciónLlamadas,2d21b8a65d66476f97310b1d42a806a9
2887,9f4a0ef599694f2a83c767e9317fe40a,AreaEvaluaciónLlamadas,aab0b9d0feeb4409ae176e72d42266d8
2888,3ab665dca3974b5d820a51f84e0cae07,AreaEvaluaciónLlamadas,8115b39656954e56b9cc0155d59114ee
2889,799c836cc11b4dedaa307e4dd9f927e2,AreaEvaluaciónLlamadas,66f8be5463a840e9bb0255a3a374e9ec
2890,7ab24d1cc13e44c5a646cd179121fbd2,AreaEvaluaciónLlamadas,30ec44abe6fb4e81b2ea8c430a71dbb0
2891,0e67eafe31324e3ab77a264541b4c1ad,AreaEvaluaciónLlamadas,cb95ab701e1b433e825f1d2060ba8980
2892,d53e67bca9034197997ae87746d54407,AreaEvaluaciónLlamadas,f4bf39bca0174593aacb49baeac371f1
2893,5cbc6c675ca5451b85de2f6dc6c036ff,AreaEvaluaciónLlamadas,b0352c985074429588233b6df5290458
2894,df621da635a44f15b802a28eb48de2e9,AreaEvaluaciónLlamadas,64117dc4fd9346dfabdb49192cc1de5f
2895,a04174293e70458aa3f93d297ea0fe3d,AreaEvaluaciónLlamadas,239b15ebc59344dba33781bd614b477b
2896,f49426a63a244b35ad96571450d401fb,AreaEvaluaciónLlamadas,fca8c020e1994e29bae689b83f282ff4
2897,58184f61fac24cb68bc73e0478f5d2b2,AreaEvaluaciónLlamadas,5c10511dabed4b90b73257407b6d70af
2898,37dd3474bf564029b7dd7d362b1bf344,AreaEvaluaciónLlamadas,f9ff556ffa514f7ba4ebeba58be76008
2899,b850897b6ebb453fb1518f1d2839a31e,AreaEvaluaciónLlamadas,78beb2bc5ce54e9983cd23517a4f46a5
2900,10f09c4f5eae42e69f3aa71b586e3db5,AreaEvaluaciónLlamadas,04e2143a491e429b9527c9294cb3f0a9
2901,069c551140ee424384eb1294453819c3,AreaEvaluaciónLlamadas,09c3acc2b0794c5384223e5345d830c9
2902,3202041eedba455a9e582481f399ce7f,AreaEvaluaciónLlamadas,1de2b7306b25485db74bc3e51c95ae67
2903,2638b1ae5d9d443ba9b673ae3bec2562,AreaEvaluaciónLlamadas,784ea6a90ed74317b8c94d639e57b14d
2904,4a7eeb1702884932aa34ce1f872e445c,AreaEvaluaciónLlamadas,789fe1673db04c17bde3136fc541cd6d
2905,5f12a4eb4b104263bb505230942b7719,AreaEvaluaciónLlamadas,912e153296c2433d8c29454d829531fc
2906,6f6be0db585e4cb3b5927dd72ce9abc7,AreaEvaluaciónLlamadas,9930c95653504484a0ba4f090c1e9544
2907,e06e7fd917874fe19fc62deed597ef7b,AreaEvaluaciónLlamadas,9aa3e3d885504d40a5e9ad293f2c32a8
2908,464d92f71e164c4aab6ed8d977d2e739,AreaEvaluaciónLlamadas,6f418dd4b25e49efb7eb077bf1f75ae3
2909,7448f9ed863349df84251e844d9972dd,AreaEvaluaciónLlamadas,fa39b937eb7c47c0bd72999d7a3f03d7
2910,5464098a78014f2fabeb0eefc031051a,AreaEvaluaciónLlamadas,f7038f69e920484ebd96163f3e1cea9a
2911,88e64061c4284ff18b740f88d0528a1b,AreaEvaluaciónLlamadas,6289bb48a31840fb9586525a08be8bd3
2912,9c46a163a1374e7dbaad576c8a26c9ea,AreaEvaluaciónLlamadas,c636dd11f2b745738b6b9eb2e7990238
2913,d04a729786204f10b030957eea3b597b,AreaEvaluaciónLlamadas,08b63e7dbea743e884c85f8e52b50059
2914,db67a7d955a843bf877c8815f9877ab0,AreaEvaluaciónLlamadas,2226ccceeb5a4f328c35b1700d7b658e
2915,4e46e64367e848af97a979be0cccaa95,AreaEvaluaciónLlamadas,6d6f25ba16834d8795e3adab8835798f
2916,49c8aaeebb5d42348e418915ccfb26f7,AreaEvaluaciónLlamadas,258067c51d7a441ba408e7cb0dfd234b
2917,aab1b652385d4cb1bcfb53eb2fbb6051,AreaEvaluaciónLlamadas,9851122819464e61bbe37c8a1c486560
2918,901f6f683b264a77ba0576ef509d7ed2,AreaEvaluaciónLlamadas,ea33f373feb748aa95f306212714cdc1
