,IDBaseLeg,NomCap,NumArt
2446,75c3578781b64e86b811b052508f4ca8,Capitulo1,Articulo1
2447,7867994ff2664040adb7b81f65ae6f2f,Capitulo1,Articulo1
2448,da6518e2e4344e6e97a966921f24ddb9,Capitulo1,Articulo1
2449,8674266c072e4cd39450cdf300152f61,Capitulo1,Articulo1
2450,784bb01ba24e43028a948c5ab21bebc7,Capitulo1,Articulo1
2451,8ada77e246bb4038b261985f55152e36,Capitulo1,Articulo1
2452,56d58bc1aece42a29cabc6bb8471d4c4,Capitulo1,Articulo1
2453,96118907ee4e41cfa36b60a2beec4690,Capitulo2,Articulo1
2454,98b04657ddd2468783064f79a479cb25,Capitulo1,Articulo1
2455,73b0f21c00d64296beb754f1c3be7c79,Capitulo1,Articulo1
2456,4949059d86d54a35b0171d9731e12459,Capitulo1,Articulo2
2457,7feb6b35211b48bebc4a734a3e78b2ce,Capitulo2,Articulo1
2458,398a45c226544291bd3f3b5cf4b02616,Capitulo1,Articulo2
2459,ea090437b56c461a812aef62dda80d68,Capitulo1,Articulo1
2460,c67d4cdda14047a28f12c48ad31e941a,Capitulo1,Articulo2
2461,684050a475ec4355a7cebaa7fef6d8ba,Capitulo1,Articulo1
2462,a64cd87d1c8141cab3ce9b280b342e39,Capitulo2,Articulo2
2463,1cd8e5e1766445baa9a711de1912a104,Capitulo1,Articulo2
2464,e30f3df3f7534574839a35c66a9c9c41,Capitulo1,Articulo2
2465,7352872bc9d64615b332be343f8178af,Capitulo1,Articulo1
2466,7904e5883c93439eab8cad006b3b4cc0,Capitulo1,Articulo1
2467,6975c26b0f374c64b3dc28c6e4fa2cdb,Capitulo1,Articulo1
2468,06a341ca9e70464e841b435205d8df8d,Capitulo2,Articulo1
2469,caab537a79224a848845cc09227fa65a,Capitulo2,Articulo2
2470,dd8d0d43ce8d4d01a1e406c7ffb8970e,Capitulo1,Articulo1
2471,d562e019eb9244e0ae019a99fb3349bb,Capitulo1,Articulo1
2472,9a4dd16d254846cea72bc11b3c7dbe4e,Capitulo1,Articulo1
2473,ee4c62a576e5483193406c93b241ea2d,Capitulo2,Articulo1
2474,75e1a14d454d407ab30b0e81c7448c10,Capitulo2,Articulo1
2475,2b35b20f79e548649fcec0f80b655b19,Capitulo1,Articulo1
2476,af3e5b310ce24462af7aa54f389fbb21,Capitulo1,Articulo1
2477,36fa4a14451c4f7bb676bdf62134fbef,Capitulo2,Articulo1
2478,fde156b3fca14e97ade364f49050795f,Capitulo1,Articulo1
2479,7d6e514f6f2e48c3af0098736288ab0c,Capitulo1,Articulo1
2480,2c6ebd094fc646d58de021209a0f90ce,Capitulo1,Articulo1
2481,f678c550f9e847a8ad1a88b386646513,Capitulo1,Articulo1
2482,3d5fcdc88b914b3292ac7fc4c98bebcd,Capitulo1,Articulo2
2483,a860305487bb49dfb6ebaa0a4b7f6bf8,Capitulo1,Articulo1
2484,ce272ab5b8d345adbef50c52c6f763ce,Capitulo1,Articulo2
2485,2c15ffd0e2e246a1916280276787225f,Capitulo2,Articulo1
2486,aaa13a5a6a364fcfa5c765805d798c05,Capitulo1,Articulo1
2487,c06bf54651a946f982c999f2f2020988,Capitulo1,Articulo1
2488,712ae928b4e849aab5035386509ca6a0,Capitulo1,Articulo1
2489,526bea62ea7945f3816abf56acda2764,Capitulo2,Articulo1
2490,ecc6990e514f48288eed04221a937554,Capitulo1,Articulo1
2491,308a7ec2a5a645429bd74a4475780a0c,Capitulo1,Articulo1
2492,109574da5ab246a38a6045510b63c468,Capitulo1,Articulo1
2493,6b026ac4a371433f96093c0216d731cc,Capitulo1,Articulo1
2494,70e2c1eaf9b645f6bb51f027cc229249,Capitulo1,Articulo1
2495,883cfbe7718e435cbc7278e81c8c9ff9,Capitulo2,Articulo1
2496,cc328e8b6b474996a68d8bbc6ca5d63d,Capitulo1,Articulo2
2497,db7fbad00b7240ebb6a9aa74d64946c5,Capitulo1,Articulo1
2498,0005945f81f349c58db9c0a01f093dcd,Capitulo1,Articulo1
2499,26dac88fed51408894cfe5379a8ae473,Capitulo1,Articulo1
2500,c63b6d95ce6d4b25b3ac01ae5f067f1a,Capitulo1,Articulo1
2501,80387e9ec1bd43cf96d29f91b65a1d8c,Capitulo1,Articulo1
2502,bfc26a6933fd485c8e9d73b8afe4ed96,Capitulo1,Articulo1
2503,c8a3370b173b43078947330c96c63076,Capitulo1,Articulo1
2504,52eb8d9ec5eb4ad893b78bed3f3972b7,Capitulo1,Articulo1
2505,80c994ba7bc94a4882c23db8f2019722,Capitulo2,Articulo1
2506,756afa2b5e5a43238853cc6f7e835212,Capitulo1,Articulo1
2507,ac85518aac9d4a13a9db726dc2a37fc2,Capitulo1,Articulo1
2508,e34275799d654e25a7ea34dc8388ecfb,Capitulo1,Articulo1
2509,74cff29446934f0fa84e4033e112f6fa,Capitulo1,Articulo1
2510,a7599c0f35c74bb6aed7821555050a68,Capitulo1,Articulo1
2511,340a78e37fff4ff588ecfa21c9f11671,Capitulo1,Articulo1
2512,39f22c91e9c14052b2a1ccb05c1d6780,Capitulo1,Articulo1
2513,4dcd089bdf774e699a81bb09f7549e71,Capitulo1,Articulo1
2514,fe9c2d66a92d4dc68d907ddf9d4af5ef,Capitulo1,Articulo1
2515,0690174ffcf24c319ee78073ae9df5d0,Capitulo1,Articulo1
2516,2c93e997902c4e03a07fb504ffce99fd,Capitulo1,Articulo1
2517,fbe62388d5994c8e93bbbafc9ac0e93c,Capitulo1,Articulo1
2518,0fad324b309c454895baa58b01e37f7b,Capitulo1,Articulo1
2519,417825c4253f41a7bee5180707f4bdd1,Capitulo1,Articulo1
2520,e4c2a956937b43f799134180f964d9ca,Capitulo1,Articulo1
2521,cff51fd3289645a7864ae980db58dd40,Capitulo2,Articulo1
2522,8b6e142c89fc4e119a572c99087eea9c,Capitulo2,Articulo1
2523,2567fe4a2a714bf19f966a1a49937ba9,Capitulo1,Articulo1
2524,3caf5b49a8a6400b89e12614f46806cc,Capitulo2,Articulo1
2525,3dd5422cb66243b2ab42d67ef9b0d863,Capitulo1,Articulo1
2526,6f444b32abcc4ee4a14e22aea027e053,Capitulo1,Articulo1
2527,7de0081eab5b44c581f2dfaf6d2f4f43,Capitulo1,Articulo1
2528,d0fb159e739b4101b60dd182b241a0e0,Capitulo1,Articulo1
2529,5ff699dfab264b539d5abeea87ff7b5c,Capitulo1,Articulo2
2530,a4c206696a6542a2a86ff9265dc411df,Capitulo1,Articulo1
2531,e0633f882ffd40d88696ed636805d882,Capitulo1,Articulo1
2532,63d1b737b47746279c1a4cd48960c444,Capitulo1,Articulo1
2533,f21e095e882e439fa6810c7f5f644311,Capitulo2,Articulo1
2534,d7c796e20d634ee894bfa0a3440fa5cb,Capitulo1,Articulo2
2535,3e85637e478542d09ae5fcd6060ca52e,Capitulo1,Articulo1
2536,8139c98ca4f34a588b106e1e06c89596,Capitulo2,Articulo1
2537,c873a193fe2a4e2d9254dde4d3f0b9dd,Capitulo2,Articulo1
2538,b885334fedce430f9e00f93b7a853bee,Capitulo1,Articulo2
2539,c51e6f7c09f541548469890e632a79b2,Capitulo2,Articulo1
2540,3466d10b51524bdbabd11a1dd812a36e,Capitulo1,Articulo1
2541,f9db962512b14f7e8a0718cb6947523d,Capitulo1,Articulo2
2542,0258312ba69d4cb5ada913f0d270f689,Capitulo1,Articulo1
2543,966eea1f3b9a4f4bb396fae6fdd9cdcb,Capitulo1,Articulo2
2544,686a2c61ebcf465c92c46b4c41a6efad,Capitulo2,Articulo1
2545,0497eeaeffb8431196de145c71713746,Capitulo2,Articulo1
2546,c9ed4db5868d43ab9c0420382cadaff4,Capitulo1,Articulo2
2547,f79d53641a96422badbbac97c4bef251,Capitulo1,Articulo1
2548,d12d63a55f06465abbd2df800d4db8ab,Capitulo1,Articulo1
2549,43cf0d4ade9c428c848439002ff462b8,Capitulo1,Articulo1
2550,49521798d6604c83aed9b80d7c990298,Capitulo1,Articulo1
2551,85963fe7590b4350a5261b6b20eac694,Capitulo1,Articulo1
2552,d1ecb888481d4f6082b1400b2252f928,Capitulo1,Articulo1
2553,bfb4c9cab167485983f6ff338d030398,Capitulo1,Articulo1
2554,b0f91dd0f6684fd4ba2c1b6c11811ccd,Capitulo1,Articulo2
2555,db90910a9d8c4076bb563946cf8cae68,Capitulo1,Articulo2
2556,c56966e0033346fd8380ebebe6bcd819,Capitulo1,Articulo1
2557,4d8f9c921a434daabad35a1322aa1a6c,Capitulo1,Articulo1
2558,3d9565b96d1f49b999f1c8e7ecd95cb6,Capitulo1,Articulo1
2559,041611fde5504b24a31efdd7e2518ae4,Capitulo1,Articulo1
2560,26b424093c1f49fc9fcc9dc371ad198c,Capitulo1,Articulo1
2561,7aff0501bfc943869135c73cab104404,Capitulo1,Articulo1
2562,7bd1d76df93e45b69dae77facdd55c83,Capitulo2,Articulo2
2563,0555a360426e408fa619efec5475f0b7,Capitulo1,Articulo1
2564,e061e69db5914e28bf145a1c4f70e849,Capitulo1,Articulo1
2565,7f96fea4029344f2ac070ba50e315f10,Capitulo1,Articulo1
2566,4aa11c699ec741129ba3fce5487c9297,Capitulo1,Articulo1
2567,9bed274755ec4af588766607a0a01772,Capitulo1,Articulo1
2568,91d8552fad5643b984dcb231e179d7cf,Capitulo1,Articulo1
2569,6eca86a3c80e4435aa6ca4fca4f89a0f,Capitulo1,Articulo2
2570,3d2a3caf13d6458bb75ad1a89838738f,Capitulo1,Articulo1
2571,c22b333a1eb8414d90a54495c753e6e9,Capitulo1,Articulo1
2572,83d6554a8f66488387631083a83fe285,Capitulo1,Articulo1
2573,5dea4038d9254563a26ea3c04d4212c2,Capitulo1,Articulo1
2574,d7287cd66952462494f1d9355f961f5a,Capitulo1,Articulo1
2575,d6eecb2df78b47fab2e7bd4155e1c6f4,Capitulo1,Articulo1
2576,77074686fbc148a9931b6b4b293d6bf2,Capitulo1,Articulo1
2577,e91166c6ce0d4d09a39797d999536a7a,Capitulo1,Articulo1
2578,5ca65eb42c744900ae62f481dbe118a5,Capitulo1,Articulo1
2579,5bb62732f9ff4ee1826127e625fb1b31,Capitulo1,Articulo1
2580,c2d8467a1f0c43c9b9749582434ddde5,Capitulo1,Articulo1
2581,35591b988df54182bcf0ab12aa0f0bd1,Capitulo1,Articulo1
2582,550912840c884cedbfdf148c3dea5338,Capitulo1,Articulo1
2583,d2c4e5341e854c388f7db4ca5bbab14a,Capitulo1,Articulo1
2584,de2b84bca2aa4a84917d24404167f0e3,Capitulo1,Articulo2
2585,554f3f6a417e47d2a8dff10370393cb8,Capitulo1,Articulo1
2586,4c19eb0200354a34a47c527827ed2354,Capitulo1,Articulo1
2587,7f67918d00044cf6b60dade382702132,Capitulo1,Articulo1
2588,87c61138883349a391d77a37176549a8,Capitulo1,Articulo1
2589,bf2e3d0afaad46698b1d3115b12a9ae2,Capitulo1,Articulo1
2590,8771eb3d916841c282373c3ff54b150d,Capitulo1,Articulo2
2591,80b378a0e1ad4dea8262b2bc949d46c9,Capitulo1,Articulo1
2592,5fba796d6db14a2dbe4c5d2b1162ba63,Capitulo1,Articulo1
2593,ca2485c06b3d4f1cb21c982281bac7f1,Capitulo2,Articulo1
2594,af5e9d84ff1d421497c1d337f66d5c27,Capitulo1,Articulo1
2595,fc7e2e9c512e4bb590e2540800bd4020,Capitulo1,Articulo1
2596,c937fbc22030493daedee7ca705df072,Capitulo1,Articulo1
2597,79efb6b6c1e449c88d26cb2aed06746c,Capitulo1,Articulo2
2598,ef465fb83bc64569ba0a19c70eae37cf,Capitulo1,Articulo1
2599,8b7c7598ee0c4b40b79ef1ab726a32fa,Capitulo1,Articulo2
2600,919ed964b4064548878b8c2798d51787,Capitulo1,Articulo1
2601,57fee16b7c1b49b181b224075ac5a765,Capitulo1,Articulo1
2602,38003e150902454b978b2f1e528818e9,Capitulo1,Articulo1
2603,9afe5c8eb0054018a6a1865a022eb9ea,Capitulo1,Articulo1
2604,ec5fb5f242d54ad6b8665731fcbc6d06,Capitulo2,Articulo1
2605,e36c5e8c579e4890b5789dc0aecf5028,Capitulo1,Articulo1
2606,abc2a559f652491ebe41ec69453926a2,Capitulo1,Articulo1
2607,a9d6fa2e1909445bb5eef32195456430,Capitulo1,Articulo1
2608,510feb2a56e343caa7ef201b6625dffe,Capitulo1,Articulo1
2609,bc89cc39e2ba401181640c7e94799849,Capitulo1,Articulo1
2610,ab4ace7202d94310af8230448b9b070d,Capitulo1,Articulo1
2611,52e825193716464f9226bb7dc46ebb5e,Capitulo1,Articulo1
2612,0238a7986fae4c43bedab557f966a638,Capitulo2,Articulo1
2613,01ba06203a124382af4e6b7df1fb4c9c,Capitulo1,Articulo1
2614,0dc5432ca362449e960b80732d1c2a12,Capitulo1,Articulo2
2615,68399b061cc24968a359bc0f99661b3f,Capitulo1,Articulo2
2616,294bb828e450475980c3df7431fd45a7,Capitulo1,Articulo1
2617,17b65a8d67b541d083c2027cb1096511,Capitulo1,Articulo1
2618,4539fcdbf19f4c6e88a97643d0caae6e,Capitulo2,Articulo1
2619,24cea82c83c541b19d212eb40515da1f,Capitulo1,Articulo1
2620,42687488c02b4748844801824f7506cc,Capitulo1,Articulo1
2621,0959869ab37b4f2692a99baff514d4f9,Capitulo1,Articulo1
2622,7eab434a16534ee58988441f94b3afec,Capitulo1,Articulo1
2623,c624ea0e40414e2caf26f5b99bd4ef20,Capitulo1,Articulo1
2624,77040d0a204c46e7ba1373438e1d0f5b,Capitulo1,Articulo1
2625,6f5b766c92ab4f09b551f4d1d8b21e06,Capitulo1,Articulo1
2626,565f5c1d14ac4ef28b45fda9bfc63f85,Capitulo2,Articulo2
2627,e15f56f79eca4c5cb75c38d380e456b4,Capitulo1,Articulo1
2628,7864909b72d841399eb975aa7ff8c742,Capitulo1,Articulo1
2629,6fcd161905ee4dcfa7e09caf6b4c6e5e,Capitulo1,Articulo1
2630,4f43d42d381c4d2ea96a75ba81e457a0,Capitulo1,Articulo1
2631,5e453b8e63224b53889c0020db892263,Capitulo2,Articulo2
2632,04068cf780354039ae878c6b6efb850d,Capitulo1,Articulo1
2633,525a4893e3ea435698fbc6d1568e6e5d,Capitulo1,Articulo1
2634,7606ab54deab4e1da7d6d86647a25611,Capitulo1,Articulo1
2635,54f2902e1602467d82bd815c31fd1fe0,Capitulo1,Articulo1
2636,60823c6e785a4133b91c3e1f45660541,Capitulo1,Articulo1
2637,45bd8a0ff4014ac49472881f8a8e01ef,Capitulo1,Articulo1
2638,37216a23f60a4b2a837deff00b816fa8,Capitulo1,Articulo1
2639,26bc7d6e15624e728d5e3a45ce42cf52,Capitulo1,Articulo1
2640,1c6d8e387d6b4522a4ba603bc188b0ae,Capitulo1,Articulo1
2641,e6dfcaf15b6541e9b133691dbb373100,Capitulo2,Articulo1
2642,713bea07ab0348c08f691abd75dfc6b6,Capitulo1,Articulo1
2643,9b912e9ccb8940f5b5c18b722c8e925c,Capitulo2,Articulo1
2644,3cde195c8eb34350a392be105a466a5a,Capitulo2,Articulo1
2645,980dd4f7a5864e15b8f2b40b7cabe1d7,Capitulo1,Articulo1
2646,c769204762684c0ea3de4553ec6ec324,Capitulo1,Articulo2
2647,912e3600aa064db7881ed50052595559,Capitulo1,Articulo2
2648,4b0480db4f584af0b28f80b82a4fc61e,Capitulo1,Articulo1
2649,4ef4aaba9c094e26995cb52c111a6f28,Capitulo1,Articulo1
2650,0a72165934f74f21b6399648c0bdf37e,Capitulo1,Articulo1
2651,1411d6d5fb234e88b2947dfc59b6c971,Capitulo1,Articulo1
2652,03a0d20d5ded491f87b0d2d7e452076f,Capitulo2,Articulo1
2653,f3eba36506cf4b40a515f9ee5ff6a347,Capitulo1,Articulo1
2654,0acdafff59f54f46881127490ebee0af,Capitulo1,Articulo1
2655,09e180d99f7f4ef8a152b78112031917,Capitulo1,Articulo1
2656,d0e5ece21d3242e792f5d0d630fe8b0c,Capitulo2,Articulo1
2657,ab901200ea5f4a3b9eb47d2c9677d598,Capitulo1,Articulo1
2658,448271564d3a497ebf883adc6c61bf8e,Capitulo1,Articulo1
2659,2f5f2004539f4c168cc9e37bbcc16181,Capitulo1,Articulo1
2660,e85310ef54fe4ef1a729b4983de3a54e,Capitulo1,Articulo1
2661,60932634bf944ddb83bde230325c9504,Capitulo1,Articulo1
2662,885bb8e27e2c4ed9a390f8b735ffcc78,Capitulo1,Articulo1
2663,e4b18df912ea415badcb5fbc64c5570d,Capitulo1,Articulo1
2664,f495f9698d3b4a22a95d060e2c215bd7,Capitulo1,Articulo1
2665,120e907bc00d47f3bf2197a671018905,Capitulo1,Articulo1
2666,686b96b9298e44968a8ce5378ede2910,Capitulo1,Articulo1
2667,ae6d1c39968644bf827efe512648ff49,Capitulo1,Articulo1
2668,e7c3d83ace574198b2b5e9154fc5f9b4,Capitulo1,Articulo1
2669,8050a6faaf9744aaad171eff2db84254,Capitulo2,Articulo1
2670,29c2b8434d4546cd90fe1f81b7f4233c,Capitulo1,Articulo1
2671,90d53467673a472cbfe6278e0b21243f,Capitulo1,Articulo1
2672,52c7632d60ba4fc6943c472f452c4ac6,Capitulo1,Articulo1
2673,db2e313078764032a04f63cc9f1627b6,Capitulo1,Articulo1
2674,900ab01c1f544a4d9d3b8b47d73cc498,Capitulo1,Articulo1
2675,005dcd2d88ea48368c8a5cb46915ff07,Capitulo2,Articulo1
2676,ba756a25bbb0435ea5ebef990ffcd7c1,Capitulo1,Articulo1
2677,2f9040ec71974ce3ae8ce187790dc166,Capitulo2,Articulo2
2678,78245a2e6ea145ddafcb547bafb4dbf6,Capitulo1,Articulo2
2679,220a1d84c9844c6c9c8241060c161db0,Capitulo1,Articulo1
2680,bb9635fb0ee843658af3fdd43fc79c33,Capitulo1,Articulo1
2681,24396f1d9e2e489693f2159f19fe702e,Capitulo1,Articulo1
2682,6a079033e9fe4f15874f169ef7cf7478,Capitulo1,Articulo1
2683,27e5ab575969430aab4ae8ae5e689824,Capitulo1,Articulo1
2684,5c9ded4fd93047be821b710c5d504a4f,Capitulo1,Articulo1
2685,624cddd89fe2493691568fcaff6d2bf6,Capitulo1,Articulo1
2686,882db5434ce14488b047133855776155,Capitulo2,Articulo1
2687,adb099fed3b040d7bf65a0f18d6ef681,Capitulo1,Articulo2
2688,953d7274ab384592aeb9a7d95cedbcba,Capitulo1,Articulo1
2689,a8cf9a305efe4d748ac10d5964b63af5,Capitulo1,Articulo2
2690,d779704ca4fa40aabb4f96abb5e82908,Capitulo1,Articulo1
2691,53b5fdc7ac8841788a19768ab55923b7,Capitulo1,Articulo1
2692,39206892b43b451f885af99e87b8f7c4,Capitulo2,Articulo1
2693,7d5c2c7c0358475c8a230fb66b4e3f21,Capitulo2,Articulo1
2694,d537269ff0f84bf480b29e1ce2d9b671,Capitulo1,Articulo1
2695,d9cd379378ae45f8b1338949fa504c7a,Capitulo1,Articulo1
2696,8dea4360213b4c7ba329cf5af5c2ef32,Capitulo2,Articulo1
2697,659b88ca60f44264af294a8a4495ca0b,Capitulo2,Articulo1
2698,40345de5cf96489284ee984f6d72ddfd,Capitulo1,Articulo1
2699,035691bf87a046248661751bc2b249e9,Capitulo1,Articulo1
2700,f25f70d373994653baef3680664eede7,Capitulo1,Articulo1
2701,e7a3901ba72147658ea7841349f87f6e,Capitulo1,Articulo1
2702,22faae6563f74af2a039d8d067af466b,Capitulo1,Articulo1
2703,7552a3491308465295b312f00c6541f4,Capitulo1,Articulo1
2704,7a2bad0b4b9e429b8ac195bd7b7e08c4,Capitulo1,Articulo1
2705,81f77e9feb3e4201ae603d5c6ff66b3d,Capitulo1,Articulo1
2706,fa147922df1b4a8faa8e08a0374ce7da,Capitulo1,Articulo1
2707,19e835af45a34b0a9630324a62fbed30,Capitulo1,Articulo1
2708,746f27e235624a37b093afac160c623a,Capitulo1,Articulo1
2709,2b0f62fe21974ea8be7370655dacc0e8,Capitulo1,Articulo1
2710,d3d9fc79a9af4bbc9f58f7e1f8cf4673,Capitulo1,Articulo1
2711,60b24870e52e4692aecbf2c5358ba899,Capitulo1,Articulo1
2712,4f45d54cea584e50813b4452398ec70e,Capitulo2,Articulo1
2713,57a08c063dd14195a64665bec6d99937,Capitulo1,Articulo1
2714,7515bd94ed654037a638a07f20d50156,Capitulo1,Articulo1
2715,e070ebf28fba462496c08cff23831477,Capitulo1,Articulo1
2716,652210b980624cd98fc18f7b6584014e,Capitulo1,Articulo1
2717,85ad8f320b58471e946e21c562bade97,Capitulo1,Articulo1
2718,14c3f17508cf4a5ab4569a0052749761,Capitulo1,Articulo1
2719,cd0774b2c3dd4c4f9f27df275db3e15c,Capitulo1,Articulo1
2720,0bbeb6b91b714757a8ad5dda31e2b1df,Capitulo1,Articulo1
2721,f9589ef79bee4329b11912f6db8ee250,Capitulo1,Articulo1
2722,a351b8406344405ea7a64c7105460152,Capitulo1,Articulo1
2723,0c7b024d169f419aaf53282178e4246b,Capitulo2,Articulo1
2724,8edf0252e0eb4d378fac0d9b4c0c7ad6,Capitulo1,Articulo2
2725,b314d91a31df47d7ad036a9cd840c45f,Capitulo1,Articulo1
2726,1b2d702e5b6641c6a2c9a0f957cc99f4,Capitulo1,Articulo1
2727,bab337d611d94f3db764966150512d80,Capitulo2,Articulo1
2728,5ee9c1ca49ab4b87b36215923c36e9fa,Capitulo1,Articulo1
2729,ebd3799b75e74470bfa58fce3e8f6edf,Capitulo1,Articulo1
2730,db51823e9bf44fb184888ea055c0442c,Capitulo1,Articulo1
2731,014b50750df34ff686e3e54bfab43a62,Capitulo2,Articulo1
2732,7f4443eb7f054d348e268b2198356b24,Capitulo2,Articulo1
2733,ed14b5e3c09a498c8f8342941db75f6d,Capitulo1,Articulo1
2734,ff2e35946c924859ab30dc72b268059f,Capitulo1,Articulo1
2735,c050347556014f62aa272a204b832a35,Capitulo1,Articulo1
2736,27685310411149adb95e3fb9218af3f7,Capitulo1,Articulo1
2737,50f5ba1acc2b4f42829596e6ceba6c5a,Capitulo1,Articulo2
2738,c6d7962489b247f18fb3363380275dec,Capitulo1,Articulo1
2739,ebb2566864944c9895633f7f8d26fe05,Capitulo1,Articulo1
2740,64f490d7f68c4d6595c0fea36fc23d8d,Capitulo1,Articulo1
2741,0711eb5bcb16438bbe101c49bd054f3f,Capitulo1,Articulo1
2742,0dc799e5986244509c97d7ccc459e2e9,Capitulo1,Articulo1
2743,c81b17c4504144c3863b9a8ff098643d,Capitulo1,Articulo1
2744,466794ab86ca48dbb125e4bce3d2d202,Capitulo1,Articulo1
2745,a5dbe4f9e06747349532822ae4adcf8d,Capitulo2,Articulo1
2746,2131a7cbef3e49599206902a724180a1,Capitulo1,Articulo1
2747,f6cd81a9183d412a94a6405dfc202385,Capitulo1,Articulo1
2748,6f6120379638485e89400f0781751468,Capitulo1,Articulo2
2749,cd5facc4c23b48e3bd48dedf340b1c42,Capitulo2,Articulo1
2750,28ad82dc76cb44c4be97aeb35303f665,Capitulo2,Articulo1
2751,c6f72d4263b94929aa96bcab667a4519,Capitulo1,Articulo1
2752,e48f6bd176ee48698ba8b0b579d18a67,Capitulo1,Articulo2
2753,8cc30eab9b814e088d287aa5b0248e57,Capitulo1,Articulo1
2754,0d33b4e0c0414ec0ba6812ce29f4a7ad,Capitulo1,Articulo1
2755,0926f179dfd2475cb94e25a9d13e8569,Capitulo1,Articulo1
2756,b3e66e827ae746419b2d18f96d05241e,Capitulo1,Articulo1
2757,0450a99e14dc47999a09471812c7ebf6,Capitulo1,Articulo1
2758,c14461c90a5f4cfa8592f9fddc807a38,Capitulo1,Articulo1
2759,c6c96f6916754a689b1235f3baaa1baa,Capitulo1,Articulo1
2760,fe2f9b05d65b4025a557e1ba2a9d1ae3,Capitulo1,Articulo1
2761,5654053e44e2497fb5095a664c711325,Capitulo2,Articulo1
2762,2ef1c3f1b27b4c0e8c9ebb5fc103f6a9,Capitulo1,Articulo1
2763,9a72ac58434a46e6bc1926962d5fbdf1,Capitulo1,Articulo1
2764,02a2ae1764ad4c26a20e225f78badb6b,Capitulo1,Articulo1
2765,8d2eaa76ff204f3082cf031a0026c9c0,Capitulo1,Articulo1
2766,7774305469544525a447b7cc292a8776,Capitulo1,Articulo1
2767,eb2efb7b9ff3420c83514c4d0fb0c68b,Capitulo1,Articulo1
2768,cc0b4e1e57aa4b05860dc4d28a9765a3,Capitulo1,Articulo1
2769,3dd54d3bd8424a33b384a7bf612360b3,Capitulo1,Articulo2
2770,f5b13b86cd7d48c8a1f1d6e425856d77,Capitulo1,Articulo2
2771,592d5484873541bea49ce09788d48a8c,Capitulo1,Articulo2
2772,613bc965edfb4800bfaee3cb3033e028,Capitulo1,Articulo1
2773,40d160beae25488882f89a324a875764,Capitulo1,Articulo1
2774,602f9d60997d4e5bab85a3ccb66bfafd,Capitulo1,Articulo2
2775,81082866b55e4929b809a921f5b181ed,Capitulo1,Articulo1
2776,bc632a1e450b4a47a0ff9bb4b0c8a725,Capitulo1,Articulo1
2777,5cccd839b4f74974be6cdbfd5129c496,Capitulo1,Articulo1
2778,e9b841479bb8495582c26c71968c6d32,Capitulo1,Articulo1
2779,58e62cae89354178897648e2b9ddb4f8,Capitulo1,Articulo1
2780,b8793ca25b44414b922c918d10f9f7b9,Capitulo1,Articulo1
2781,b4b7cfd06b664a76ae023c09f4f651b3,Capitulo1,Articulo1
2782,1b48d680d77a4dbeaf89e62e73f66422,Capitulo1,Articulo1
2783,9fecf9ade615482da61d879fd1d37017,Capitulo1,Articulo2
2784,40909856f7fa42799b2494cfff57fb9b,Capitulo1,Articulo2
2785,a949c97af9bd44759463f3631a576438,Capitulo1,Articulo1
2786,e8609ff26c7746e89b4c7c49e67aa7ad,Capitulo1,Articulo1
2787,3770956baf1b4a489291bff306555951,Capitulo1,Articulo1
2788,4ee0f2823a0840cbbf892e0d72814a93,Capitulo2,Articulo1
2789,0455f5565b3144609638417030443b7b,Capitulo1,Articulo1
2790,f7c9c9fd4577493ba67791cbbbb5bba8,Capitulo1,Articulo1
2791,feecdd1bad4f40f397122b81ebb23d69,Capitulo1,Articulo2
2792,347ae76a53154c53ad92e4140c480d79,Capitulo1,Articulo1
2793,3bc2b4b4942b4094a9b76a0861b0d2a9,Capitulo1,Articulo1
2794,6aa05ac2d2784726bb796b163226bbc8,Capitulo2,Articulo1
2795,0ccba21e58a44323869c466d85d9c9f8,Capitulo1,Articulo1
2796,3b1f0e9884ca4935b6001aaeef8557db,Capitulo2,Articulo1
2797,ce75b068f2b84d16afc0aa388b48b649,Capitulo1,Articulo1
2798,0e7c0a720a1b428593a969b312d0fc8f,Capitulo1,Articulo2
2799,55a40fb204c74caa9f4e2d1383b0c019,Capitulo1,Articulo1
2800,ff8bb678d81044fdaf21c7847491ae0d,Capitulo1,Articulo1
2801,a005f58a47b14182b3cd012f49184912,Capitulo1,Articulo1
2802,d5dbb722197a4ef487c5690703014977,Capitulo2,Articulo1
2803,368de032459f4bfb84fb2afed6f056a2,Capitulo1,Articulo1
2804,367e96eb21f94f378b7b82a1ec91b3aa,Capitulo1,Articulo1
2805,fad02c54b38b4d55b3808796aee33ce0,Capitulo1,Articulo1
2806,83390beed6b0415290512ec3b04302d0,Capitulo1,Articulo1
2807,f7b4b09dafff457ab11a6dabad2412e2,Capitulo1,Articulo1
2808,b0673d42bab245eb95862524376ea0aa,Capitulo1,Articulo1
2809,4d35230daa71425898e3b32638d94de4,Capitulo1,Articulo1
2810,bd2035419b0b4c7087b3b9926dd5e155,Capitulo1,Articulo1
2811,859dafd115c74c86b1433278b4696e65,Capitulo1,Articulo1
2812,966cf7f4b40d4a368e47ce66f882f022,Capitulo1,Articulo1
2813,5c58ff444ba8458d8ce00868844cf2cf,Capitulo1,Articulo1
2814,d516d18781d6434ea16473279fa1a7a8,Capitulo1,Articulo1
2815,76f74b83f919448bbc8a66ffc21c2efc,Capitulo1,Articulo1
