,IDCanton,NombreCant,EstadoCant,IDProv
2053,910d6f2244494918882c0b2958c13723,Quito,Inactivo,2a315fcedf154590b651163c564a3882
2054,98dc02340d20484db376516b58e344f6,Chone,Inactivo,7ea172bbb51444eb95485573df241a08
2055,617ab8a02cc6425c9abd101e5bdbbe97,Tulcan,Activo,f584b8d16a0a4b60a1e92e2ad20b773d
2056,f1acd76dad1346c0b0cc16be5d55b29b,Chone,Activo,e0eac708c06847beb4789d05859cda09
2057,fc43d0910ecf41e3908ab71f1ac765c7,Latacunga,Activo,1083be3d58534cffb56500a29af40c4b
2058,87e50a3867624b50bae1cc883875b20d,Tulcan,Activo,8bf0c8af5b294aefbb52f1432676da78
2059,09c8456e3a96435f91f1b0f9c0d1779c,Esmeraldas,Activo,f44e4a789d4f499695e1aea65ca55e91
2060,c9d71ce8af354a9288f34e1b00ba0610,Chone,Activo,6f5249021c1241ada81077d62316636a
2061,b181f031441c4c62b13b4012c0d724e2,Loja,Activo,f84087a1ad374d7eb20d8a5f0bcb3381
2062,8abe9e4ea1524856a58203073b68a6a2,Quito,Activo,25aa005c0625434ab951774433142557
2063,842593ae97f843a38ed5e23a1b956004,Latacunga,Inactivo,72697887853e4423b1ab5078729c2978
2064,b44cf458e06d44688b518ad932709e07,Quito,Activo,721326ecb0864a4f819767e6de55b568
2065,4c8aa997d44d4b3b87dca857fc80c331,Rumuñahui,Inactivo,ea97b5860d6e45459f670417bfe2715e
2066,d511c406b470416d9734217c8e4a547f,Quito,Activo,8e6e90eca0d04698b5c1d1b02a9c08e6
2067,927d1a84ae3e4ac3b20bc75fa73dcbbc,Tulcan,Activo,2a87ba0ec4c04753929c298adb641b4f
2068,c35b339d275148dda274355f8ec62ccf,Guayaquil,Activo,b7fe3b683b4c483e916a0448515291fc
2069,fff19158e19b411aadd591e8a9102eca,Chone,Inactivo,b83da41f12b74805a996f0f3929310d1
2070,914613063cdb40979fe4dd04d62879f4,Guayaquil,Activo,bcfa77f1c96e4edabe69ce594ea1ebf2
2071,816501ff6a744df9b4f2dd810d175743,Chone,Activo,3b96a246e0b94268a2f07ac5a594161b
2072,f9eb99033f134332b276de3116645e25,Guaranda,Activo,96ad4e9973de4e83ac7bc2dbd609327e
2073,0018ab0611154411a4ee30abef557ca7,Quito,Inactivo,4ee084d5748e4b0284557446784a195a
2074,777e6b553e8144f983e4267874633c80,Guayaquil,Activo,b861840ac0334d259f748fa1f8bf9224
2075,fb619a23bad44f25aac7be6baa781ee3,Latacunga,Activo,e7ef1d38f6e14d9e918673b6828aedf7
2076,288f9443568c435eb64641cd937b59d9,Azogues,Activo,bd3ffd3d484243838e3ec5df3842aaf1
2077,d5e5740af8b941e6ad878f72c0d31c75,Quito,Inactivo,36fc54e21bcf45b8bfb6c38a943b4235
2078,62de73136be144cfbfa6df56fddf55cd,Latacunga,Activo,d882eff03e0141acb6561648ea94c048
2079,7091240bf07a4c64aa8256ac00212528,Azogues,Activo,f75ead2150754a559a0e637a31cb2fa8
2080,89e7f891ad454e58badf69f997d1fee9,Guayaquil,Activo,59f722015a2047a7b54e49475bd0bb01
2081,f6de02b6a040468a964e34ffc4d39eb8,Quito,Activo,30ef3262db914d95afb0add9fd5fb87e
2082,8ca916a2d5524ecb821664b58e7c4966,Guaranda,Inactivo,fce1b4bb0f7142af980568cc166b511d
2083,cf89c2ff57e24140a84aa07b7bdbe008,Quito,Activo,608aef8b79e94775b7b51c4493477b5b
2084,7f53557d22cd4b569da541f116ab1950,Latacunga,Inactivo,5d2ef892d8be4dcf839d09d9a231c1a7
2085,935a256749964b43b82d9a46b9623c65,Quito,Inactivo,8cd35cb5d0124be4a44852f982a672e3
2086,ef4a315031d24c39aa9bab0f08d278de,Esmeraldas,Inactivo,90fc94139b614d519bd1b9dbb6b63cc8
2087,2e9593f4834144eaabb7fed258012802,Rumuñahui,Activo,e843e8f3eba64224903b69f6897814cf
2088,65a36122a6bc4e2f8ac21c4323acd571,Rumuñahui,Activo,742106e1d4414bfd9218ac31f592ae41
2089,5c8a998c3dc44736b982ef3858c0df6d,Quito,Activo,4787e7ac5c85497581aaed7fa092f8a5
2090,2e92e911cc8645419951044a0b48d0d8,Quito,Activo,f0bf5a961a4447ab9c7143d15a057d79
2091,2bb4dd577320485cab5979180c9caa04,Guaranda,Inactivo,e478aeb61f6e40588db566ff2669ead1
2092,33bfcdc1795b4812ad6d49bd3c2a77f4,Quito,Inactivo,ee80a7aa5c5e409bb25d9ff57ced27aa
2093,b80ca7dc3b844923836fb223927bb344,Rumuñahui,Activo,d92401bf830d45deabf21e6e50d964d5
2094,b86b5cd074004f25afee17055f00aa5a,Quito,Inactivo,308ac002ac4b49b5960d4f72258129f8
2095,8988464c8d7b41bdb63b7a83bd347d5f,Guayaquil,Activo,215a8f25e0ed4b34b0a32026a9ad9963
2096,256042baa01c4e21be3bb2d79c79bd35,Guayaquil,Inactivo,10d84d3283004fb2b1a061a9406af4e5
2097,7a8deaf906324d18a23088c369f6aaed,Azogues,Activo,2a40cb1a51c447eb8cf890dccef13d69
2098,705d6785846f43748154ab131201c71f,Quito,Activo,e9b63b6c26424076ba4f0400a8c009f2
2099,88b144e0432c41cdbf8458b8f9ceeff1,Guaranda,Activo,bdaa535281d846dd8f90b357359ebc2c
2100,1b20f71f1cfb4435b6f77b969a93f867,Quito,Inactivo,7e153bb08d73420f9ba38a3834d32478
2101,c37e90941d5f440fb1958f55b7b446cf,Guaranda,Activo,49b428ce5d5e477fab1a0f653e29240a
2102,e56f2c1e38fa42d2b08e9ff08c59582d,Azogues,Activo,57c50297c04f4c07b0738e2971d9ecd2
2103,a094292a06ad45c3be5fccd3213b6023,Quito,Activo,68ec1cf5c29f4403ab1e0bad3a5f6da3
2104,7851d15ac0c34b45ba6985fcfaad7260,Rumuñahui,Inactivo,2f83b0c4fbe841e09b9d0937bfd53748
2105,36bcd81f49bd4a3f941a3fca25918b8a,Quito,Inactivo,65a9a839841a45e7a7187b8003fb5481
2106,91676f9d16db4a5fbc9214df100c3de3,Quito,Inactivo,a2c2a2c89aef441b9fc0b54b9698a8bc
2107,60aaff40247748aa8c22008047e05506,Quito,Activo,815903d03b2b4583932a4192302f0da1
2108,d165008c1a994265a1be595263fb7265,Riobamba,Activo,b1a64c135f5644db89ea7c0609547e7c
2109,331facb9a82e403882be6158b3da1497,Latacunga,Activo,89c61d3598bc46e7800d1a7b13b58515
2110,beeb9d2802674e5e8333a8c8af5c01d9,Tulcan,Activo,9cc47a2214fb41898fcc8b4c4f95b5cd
2111,ba4095cab852496a8ce7aa086d27e9a5,Chone,Activo,0a1fabad3ba0406a955a1058e5d5de03
2112,91690bc2b9264e129455db2916a0e08b,Tulcan,Inactivo,a4dfc8ce5b5f4a1eae2ec61ce3396a7d
2113,968fc3a530514528a43e36b570ff478b,Quito,Inactivo,d24e2df9c5d84ccd924a8e1d7cdd8f0f
2114,59359f0d9688467db4affc5d124f187c,Chone,Activo,47a1d4eb4a21462cad7e69fa5b0cc8c0
2115,f5ce5b0e8ec34d3186a3cc67262e4af9,Azogues,Activo,8097841c4eee4d6bb2db80c0390dc057
2116,77cddce6436f4d3d8ad12960992d4cdf,Azogues,Activo,5ba0a2e08c8d464589de27cad5cc7632
2117,a355de2121e04ca2a3e8b3f323e766ca,Rumuñahui,Activo,a824417cc9c246199ac6e657a5709d13
2118,d5b74bb17cb648d8a9f7188128ee8489,Cuenca,Activo,485b419e1b3d4ea1817db46ad1c76b34
2119,7caba5d62f3646b1a5b30f6d59743d4d,Tulcan,Activo,d67b05bb8c3d41c18aae1df820315394
2120,13aa5b58403546d9bd9049455c1a4293,Rumuñahui,Activo,8478b30a28ff4fc59dc8e1e08f40fee8
2121,56cd81a7e1ef465f8dbbf2e6c521d16f,Riobamba,Inactivo,3d9462a23d354e01a38cefacb89e7099
2122,b6a04d804e0d40f2846202c7a7347dd4,Quito,Activo,b45fd8d306f54e89a5aa368cf258a598
2123,313c062e1c1b477c8144c12c09280815,Loja,Inactivo,d22a4d6a4e334bc2b556099cb45a2a3c
2124,3dd89491829e453c846934c681024e45,Quito,Activo,1f57671662984670bffdafca78009dc9
2125,a784405252054fec9368a50748c7b10c,Loja,Inactivo,4acc4ea8df394a0f978786eda965f8f4
2126,fa26fd7f52cf466cba2ae9b1e71a8530,Azogues,Activo,ebde5ad0580542128a01be3ac1586402
2127,a24c9b0d863648d7a0a111b10162d0cf,Guayaquil,Activo,d15f634cdea3442b9feea9c0227cfe3d
2128,2740b47ac5bd47ae8dd887d442141368,Tulcan,Inactivo,d294e0a052a345c28cbf9dd550e1df95
2129,92bd41b51bde453ea86af4a12d8db893,Riobamba,Activo,cd99f6efe72b405b88806f98c33ee265
2130,df1bdf632de54e8a80c64e30788d48f1,Quito,Activo,f152df347b464887864fd3e6a956f10a
2131,5c671cc18b9b42ae818af28a879a4895,Loja,Activo,e19213ce4ca24f67b912aede0b232b4c
2132,0ac18b9a41004ef2b70c6fb7326bc2a0,Guaranda,Activo,788901609c0d47eaa73b9a5034d793c9
2133,34737badf532425da8993fcfbad5b231,Loja,Activo,8fefdc02774046658b3aa5eef6ad430f
2134,eac8f83f3a154ffb87e7cce003f903df,Guayaquil,Activo,23dd33ab370d46d3bdd1f1d572083deb
2135,94daa2814ea74aedb77b2cac785976e1,Riobamba,Activo,1fccd20b6781410b8358551dd8dbf4b4
2136,2115189d07224fc5ba895c0e901665af,Quito,Activo,9562b3255ff64058bb9927332a2e1c87
2137,109fbf015eda4ad699cadae135b61cb6,Quito,Activo,52fcb1f3b67c4f51976cfd72b3c5dfb2
2138,6bfe95d254b045eaafab6c84d5007d7a,Quito,Activo,85ec929e24924d649718b33f0e894cfa
2139,c57478a3334e4577a581a013a882e827,Rumuñahui,Activo,d50b7ed3b05d40f98f81de5dbafd429a
2140,945b97d2c1ed44a18eb15b0ac18c923f,Quito,Activo,c693dc04b8b149cda103d70dfd37f9e0
2141,6f0bd9f17afb49aa93ec5f30850aa1c6,Esmeraldas,Activo,1b574a049d374067873f913bd1d27b0f
2142,57b68749388246b2a280b522a366ff01,Riobamba,Activo,08b2238b75974916bb7ca52d51532e95
2143,1c5e964598c34f008720859eae3acf99,Quito,Activo,1e7e9146fdad45c68d9def634e6183e1
2144,f68c7f068746445cb26404ca1dd86b8f,Tulcan,Activo,387c05906762495fa93208f664ebf428
2145,3c552fcb128b43679ec49532c04af75b,Esmeraldas,Activo,3ec3b8f0f67b41ab9d6363546a7d3f14
2146,518077a821d54d8fb957b5b2073c87fc,Guayaquil,Activo,c44c8008cae049a9a0530ee7cb811af2
2147,3d85d61748494069afc264a25780cb10,Rumuñahui,Activo,4c3e1fac56614a8b9d541dbdc0acc8b2
2148,4dba2d69cc3a4478b8fb48c4c994501c,Riobamba,Activo,2fbeaafc66314ada848a6c5f9392aedd
2149,cd7ed333d1254fa296d5eb6e3eaad925,Guaranda,Activo,e83231f67c3744b99ae258fc64e234f1
2150,fee2579ad49b4ceea9a54c11f5810b26,Latacunga,Inactivo,b139896cdc164ca29668488574534991
2151,615794b682814948ae3d16ebc9edb1e8,Guaranda,Activo,11b912c8c11e4ee199b73053003e4274
2152,8bf4548506e94f80ab1aa3ccedfc935b,Tulcan,Activo,8bc0d8a364ae422f8ff03259dc3488ee
2153,be9ede545f4345c1964de06f5bf300d7,Tulcan,Activo,acadd71006f54e9c852e163d33e4bf4a
2154,3c5f643d6ba54e45b2e3b903934ffbb6,Riobamba,Activo,236cab96c1de432f978a09e319db6f2a
2155,8af0fe63c859463f90cff48b183c7861,Guaranda,Inactivo,c583d01c9ae948649f5238e7ce455013
2156,333508265c774c6ea9a245a76c66b5d2,Tulcan,Activo,e04883f5d31449f5bac7f2559bd1ca96
2157,b2bc82c919bc41bfa4d991100894ecee,Tulcan,Activo,4bde8635c5c04e53b11a054177ac636c
2158,95f5e84a9992493188d60d0352c78249,Quito,Inactivo,f86f268720204b25ae8b42c0a529595e
2159,b002fc9bd47a479da3fc97a9479f6724,Quito,Activo,58b69196248246a6af28cdda6b0aa29c
2160,98e21e8500d842cd8b34ee945d4e9651,Rumuñahui,Inactivo,d0e5396c8aec492682da6f21b0fd8b22
2161,e189b3723b604dfb8def1411d513b3dc,Azogues,Activo,eb87e7ca55a94e128168933bea92ffd0
2162,5d46c532362744809de498578cf57d17,Guayaquil,Activo,fc35fc63642b4585ba60757168058802
2163,94856fa37c6a4f02a677b09cc5036cd1,Latacunga,Inactivo,9e65b0817260497eb3f59b28b1835852
2164,4661ca253f284781a05fbb96314d0bbf,Quito,Activo,4bc8fa66a0734d28b625d1e6887f0254
2165,81ca151211364516a5f0beadb7628e90,Latacunga,Inactivo,40a0f540af0a47b192188d9405c135cd
2166,e0a3603f41634ecfb477d58a918f51a9,Cuenca,Activo,452ffae65ac340c58c47a8f47d4974d3
2167,88d80a85045a4c2b995f2bc5a0ea05ab,Quito,Inactivo,daa4cf97c5b84206a59dd554b9afea8a
2168,80df802edc5c4eb489bb18eb5afb71fe,Quito,Activo,655856856f8d469584fdd1f772736d63
2169,4f59a9afc06c4b9b8aee9e1ce02f04d6,Quito,Inactivo,e07a3be825834202879e5d8b99dbef99
2170,98fdf261a9124e6e90039c95931335c0,Chone,Inactivo,f09dc344ddca46308a4f94d49414294c
2171,ae0ba469d641490088d127226881c3b1,Quito,Activo,91d71a9e6cc54402ac7f7693586b456e
2172,2266bb9b610845cb86b3b1d1dea3f938,Riobamba,Activo,b6fcde4f737c4ed5b609a5b1ecfce2ea
2173,fe2540ea530a4618879190fc91457ceb,Loja,Inactivo,8f4e1433923b45c08a5cba5157c22b55
2174,763e9538e0094a03b7f22dd23da0a155,Rumuñahui,Inactivo,ce823616155943409a5de3348dc54ed9
2175,a55be369ffc04ff386f6d652e4efeb91,Quito,Activo,9e9a201632ab49ab871da3ee269482fc
2176,7b5c32529f0846dd95e84f48d196371a,Guayaquil,Activo,6e4ef9a0cb2445beaa94647f81ae5be0
2177,342d774817d44b7397599c2d93334092,Loja,Inactivo,6cabc5a9a3c94207a5241b855502e0ba
2178,0b33541bbd63448f8b1758830ef18861,Guaranda,Inactivo,6ce685d1bd644dff8d794219a7261f6c
2179,efef34d791394dca9e86e1cc1df8952d,Latacunga,Inactivo,efb0fd7ff3d1404583de3f2d2c6581e0
2180,2099f3eecd434d539ef03a1ec7a05e3e,Quito,Activo,230608c5ce5041a280218f3cc7facedc
2181,4b7ce1e4d7b3467d800a701cc9a7209b,Loja,Activo,c312216d12e8458ab2441e3612851d51
2182,4808129664ec4adfbaf8533fc51ae877,Latacunga,Activo,2d5c8ee46dc64c7ba6dad4dc172a1913
2183,119525cec6ea4ff7a586e640af2bf523,Tulcan,Activo,e281eab7ace640278159583d69c50af5
2184,4ed2b196955b4ef4a0323def2e23f140,Quito,Activo,c2d423d9e86a42d2a2abf1a522e1910a
2185,8262ce7c02184425b28f5414b4b48fa5,Chone,Activo,dda05f9e28ad4b73a47719adba69207f
2186,b579cef54e0c4487840260d53bd0b678,Quito,Activo,af620c5c0e6d41a98e6d6d7bab9763db
2187,8d6912183d1044b68f5dbb6f2751ca11,Azogues,Activo,3633a85869cd426e8d8b56fa506ab5f0
2188,bb717e1f46a347f9b7a793a1b762262f,Guaranda,Inactivo,6a473ecbcd6447eea696472c5044e47a
2189,7cf5cd6a31294545af690e0f41b907ee,Quito,Activo,eee4dfbc20ec4b8795a2ef4a8496af37
2190,e38f4f132bdc4901996d3ad7908598a4,Riobamba,Activo,6cce2f4032ef4c54aa5ef8cbd57afa2f
2191,12b7f57e2c024a449d9b8223b1a45775,Quito,Inactivo,a02c841b8d2443509969bc162cdb2449
2192,e2a31899ab8d4906b88896c8f7b92c8f,Rumuñahui,Inactivo,44edc564532e4b109479429f6f70d2a0
2193,d075e3e5fc6a4122809783d9a297b7be,Tulcan,Inactivo,01f2b7f52f174db4902eb94c45c807c6
2194,be8e48d38dd14cbda0967d29bc34a0d9,Quito,Activo,7960b83d90ff4d27800d27254a7f4371
2195,1e77a2416605490185f366c2e932aca4,Rumuñahui,Activo,42eb813f5c90452e9ae5b835603c4897
2196,8af295d761d549afbb871eec29a1406b,Quito,Activo,b1cd6571b2de4fa590a2507f6565c640
2197,ca95920343de483a8234a71c63801bbf,Tulcan,Activo,08bc477e91ed4043b3b8f76fe3c8a8ad
2198,15cec1625d9847c6b115e5a6194bef37,Loja,Activo,04881ff3d8b4457284d3087ccca65967
2199,c86124a47a70462a91b55753e2b7b581,Rumuñahui,Inactivo,50c935a2ac44461eaba9aaeff29edcbc
2200,14b5da3798bf4b7eaf4ba18f1242386e,Tulcan,Activo,6266aa4b46eb440db8e0963c92d4d83a
2201,d60beedf373145b381abc50609b2781c,Chone,Inactivo,0ed9d0de32844e6cb8c6c3641c74d35a
2202,e6f1a691853c41af82f0ce63ffc6bc53,Guaranda,Activo,494c282761044fa79124fe802fa40e0a
2203,84bd4554bf2d47fd85d07a732015f960,Quito,Activo,3d15a50267b1432c8d7184740013de88
2204,7d784d29c7c44ccca87c39849f2a429c,Guaranda,Activo,266896a0884142dcbbe11b547a1b565a
2205,009b94efe9d7447c9cf4b9b90cbd9d7a,Riobamba,Activo,380aac5d63534a27b73deb5d5bd7cae5
2206,e41bc17aac7148289bf056dd7854b7e2,Esmeraldas,Activo,396d159eea5b4ddf9e44e923fdb7d1f2
2207,32906cd8a4304fe78d4b97d455313906,Quito,Activo,312d87ca0ec84b67a0fc5f64b7cba4ed
2208,7644dbb6791e49ecb8dba5ad217f013a,Loja,Activo,00c0e5c312e441d4a2696cc347aa1665
2209,39c89bcc9c9243bb8c838dc426969474,Guayaquil,Activo,0eb78a835eec4736baf53761679346d8
2210,453de5c8e18c44b59dc2a067fffec0c4,Rumuñahui,Inactivo,b827fce4d43944b3be81f271099d5347
2211,7ea5dd1f747a493d814a050257792b43,Rumuñahui,Inactivo,aaab59d44c154f278fe459381bb890f8
2212,cbe70b20a8aa46b5bedf6356352ed9be,Azogues,Inactivo,14115ee450cb41b4aba3554b735ddc08
2213,b2f9fed31a7a4cff98fc2e4e58fded9b,Azogues,Activo,7b9f0f84d0494f7c80f96fa83718fbfd
2214,9fa7fc0dd50c4a5193fbc4258957eb00,Rumuñahui,Inactivo,a38d54ecd166433ca1f01079991ebd05
2215,0aacd2f2ba664a5eb439326406b553d5,Quito,Activo,ee84e9030939467da67eaa0c3fe55d0a
2216,b343595589374d09b4622731c988f531,Rumuñahui,Inactivo,97d1faccd64b4bffb074299e14921e48
2217,a76569bbaf014c6882f5b030337a3e4b,Azogues,Activo,5c4c281af5df445a9744ce505f7cab81
2218,fa79406dd345458db8d2b16f9e127a55,Quito,Inactivo,93144590d4f04b90a945001d6593061d
2219,0a293ece3a1c42349ccb204f2504f5d6,Rumuñahui,Activo,2c50149b064d41be85b0d822592a82ae
2220,c9228cce74f844a58be048c1d438041a,Cuenca,Activo,ddd10f39858d434b9fd262d4ed0a47e4
2221,388da1d51568477b82a7a6853e11b13d,Riobamba,Activo,a89c1b0f0156435d8c5e33db29b9bc33
2222,4a772e41af8f43e9b58987342fb42fc7,Quito,Inactivo,a142c02429ba4bbf86451be9063cf0c7
2223,48dca0eef6dc49a697ef122b92d8e0d4,Azogues,Activo,f2a57af689324f08a204b45dda89d1b5
2224,462535cd4641471f9237a5a30eb334d2,Rumuñahui,Inactivo,628ac4f09395417f80a46b8a215631f2
2225,3a8ec4e7e5114650b0520407408cdbd3,Guaranda,Inactivo,ec1a0478421d4179a57a40014e83d67a
2226,533228ad85a54bd7a0e4e20bf6e51f9a,Chone,Inactivo,27b0f8b871344b87bc5feb10e0d64cc4
2227,551104f5d8794718aa69b6aa180584c2,Azogues,Activo,c08e227df11549f291f4e331b089d09f
2228,bc2048d52caf4022b18112ead9fec82f,Guaranda,Activo,79a5c605790144dba9baa00aa6695ca6
2229,202b4422c40c4ad3b4959eea28a52463,Tulcan,Inactivo,58bb09b1b010406eb7fef39273e3a773
2230,2e85e87d8f45446bb1892188f6702d4a,Esmeraldas,Activo,b242a38181ef4b12a501eb8021b88e31
2231,17278afb45ee4a7e99e0969d5dcae575,Chone,Activo,7a8d2e4ef7984d45ab1379de5d9a330a
2232,c1ae3aa6d1984db7b7b48bb30f00e23a,Riobamba,Activo,3b86f3e3e39d4b75bc3b75e42a11a080
2233,a44fc315e9344013b7f697b1060630b4,Quito,Inactivo,b9c0034ad56e4def91a630f5b58c8bec
2234,9f12fb8263054ede86ff90b30f791c57,Rumuñahui,Activo,3fdd6826b50949ce8a38f05823ecc9a8
2235,66e16bc90d304bc19e73be85afc3a6a1,Quito,Activo,df5a67f34b3c470989cd0ce36c384735
2236,7ff8a2421a2d4f1ba37b3e0aee8e3432,Rumuñahui,Activo,4311d7651a924ee7876f2a7b76e59a4c
2237,8f6a2879aa124f93ab83cbea375f3fac,Azogues,Activo,826963e816694889b9c241557ff9e9a6
2238,c417150a4d9942a3b3e75d830da85c6d,Guaranda,Inactivo,0e297f4d35a64d3dbf9f6f0e7af38145
2239,fbf39c80c6c24f04b99161360159b966,Quito,Activo,0129f553e0c74ad791f717eaf25ad0ed
2240,fa4df0a601c24511bf36c257914d8a6a,Rumuñahui,Inactivo,69283494ed594cd3be19598faca3c51e
2241,c89b886778964f6897cc0d9d487b86b5,Latacunga,Activo,1f6811823a124397aac59000d8a26d08
2242,efc74ad17a1b4d67b4b12dfaa74c8ee7,Rumuñahui,Activo,0ed7ac73ddd646fcbfb8e0196b2b09b9
2243,f152aa32a73c4ddd92d0b3774d042508,Tulcan,Activo,88812748457a43d38d8aa7849089b593
2244,aa9af7c783c4408cbac9892a6a9d2c4d,Cuenca,Activo,0f056c8ab059433db6f2cf53acbf36b0
2245,407cfc02b63041b789b6ecf602527d3e,Rumuñahui,Inactivo,78821dd4386a4e2a873c3e9e7de1b095
2246,b8b1938bf0aa4c48b57ab1e99b89daa6,Azogues,Activo,8b3fc3b423db4403914b1953c08e68d5
2247,8869c97103724cdcbc377d2357aeeacd,Guayaquil,Activo,33782799df6143199335b8b96a639306
2248,a070970d13924daf9fdc0a4f5bae7d0a,Chone,Activo,9087b5863ec7439e9d3be13a524c28ae
2249,b6e20ee6af974f73ac1948a6cb0d23c9,Rumuñahui,Activo,b4c08c2f4d7a40658c6a0e79d9a96e6e
2250,5d0ea698a7bd48bc804769abafa4a096,Tulcan,Activo,cb5dc5a3312f4733b7852d2f58d66ad4
2251,05e304206e7449dfad39250bf95ea155,Tulcan,Activo,ada3b2fe7c4646f0abb878e06ce881ec
2252,9ef264b6515a4cc1ac6d3527656d896b,Guaranda,Activo,09ef9dd2fe884d06a259f862614a9340
2253,f561f3855b044f8b84544d65b5c14a2d,Quito,Inactivo,98ce40f3048c47738af421ef546a4e57
2254,d2de6cba6b3a4f5b8e34a926529897fe,Riobamba,Activo,dcfdae0fb1b14af5990452b0044a9a01
2255,44bf256f66fa44c089bbf55437ca2550,Riobamba,Activo,9d04a4743faf40269f5264e23599e4c0
2256,18d97b2962464099b429c71adf1d8d6f,Quito,Inactivo,63f81d064327495ea62f847176dd1398
2257,b50adb6ec8ed471d9801185a294fadd5,Azogues,Activo,478292f64943461aa364328ae6be5c87
2258,55257621338b4b04b2850d456df950eb,Loja,Activo,4913cbc3c23f41959239ae65e5108f1f
2259,255434a2e5ce4bad9f7cb2662db6f276,Guaranda,Activo,37f3ac921e6c46ed831a14f0a461213a
2260,9452027239af49edac528e111d6a2ff6,Quito,Activo,4e4254cccca444a5a9aef0f5b6c1ec87
2261,bc9a2be9a16747ab8cd1e3dfc29a2e6f,Quito,Inactivo,6c4320bc7e25410ab58db2047c75e40b
2262,a8fe59c9e9de40deb3fe0d18d1939be0,Tulcan,Activo,f8676cef61e64edc93363bc0c75d5d86
2263,d142b490462c4936b00c95aae55ab5c3,Azogues,Inactivo,96e6deeb9bcc48818ee54d77474eabc7
2264,d38ebddf4024492ea73ef75885123eda,Tulcan,Activo,37c024fd31b1462eabb6a35ace9141fe
2265,0fb9166b0b684e37b822a7b7e200d579,Quito,Activo,4cca128552c24d4aa5b8ea7460f80d40
2266,17d12f5314e740ef98ee335c69456f77,Quito,Activo,c31f682f5a4a47a2b036495c21c4dfdd
2267,25f0edd99b9444baa64dfc33e6fcddbd,Quito,Activo,28afe030924b498cbb2fffa43c78123e
2268,be503c2848504d08ba46d0aebf8c1f22,Guayaquil,Activo,48fae6b7e54d471d89d3d445582e8be9
2269,5bf0d7d8f0024636b3ed4905c660a1f6,Latacunga,Activo,2181ae8be1a146b1b25f2c2b2e443682
2270,49f05da463bf4dff9527c77d864faa46,Quito,Activo,457deb38d794425a8bae538d2eff17da
2271,d89beaac36924813ad7106feed5c4807,Latacunga,Inactivo,ffde6c6c272a4104b7724a689a68c59e
2272,1bf6df2490cb453ab05ffa112ac2fe3e,Guaranda,Activo,308fc49a843045e9a91e8ccedbfe4ce6
2273,bdd800bccedc4715899f2b13f4fce75f,Rumuñahui,Activo,69d1d4d9e6f3442ba7128ef7b81a8c7e
2274,7f8c21bd1ec0478b9a89f54c801b79ad,Esmeraldas,Inactivo,7e666110991b45afa5d869dccdd420b9
2275,bbd2295ccd5b45d1b3e37a51c3f7f37e,Guayaquil,Inactivo,5ba1bfba1bd243acb1289c01db6c18a8
2276,12e0d0f7d8284dce9070adfe6c75b123,Quito,Inactivo,2f1724f5a886423ca373b019b8675377
2277,f1550b5fe9ff40e983397cfb0cf30e8e,Chone,Inactivo,56dcb9b87d7448e08d885635595ea5f4
2278,f8a13761e45a49c4ac47b72142ecf3fe,Guayaquil,Inactivo,354e8b98631d4b9987c3bcc115c8fcd7
2279,284dfd30591943a0ab711a047c7363e3,Riobamba,Activo,f137d3310cc9412f9e21494c790ccf91
2280,a895ecf9bbc74320831b39a3af295e2f,Quito,Activo,f7515908f4f445e8b6fff08c42522d31
2281,825660783344409f8315389113dc0147,Guaranda,Activo,79f1ceb822414a579d35dfbe2b877940
2282,dcceff89a5b84efe8f5418d81cd01dea,Quito,Activo,15c105306674489285fbd217a0598163
2283,f85769b6ac1a42cca8de35b5f7c599bc,Quito,Activo,894dddd1c77a4755b35363002232d8c8
2284,6a9833a8c5054225a1d66b0ae89e5944,Azogues,Activo,2af0fb0a113e418e8d53dd4c4ac92c35
2285,9ae5c4edef964f25967d9b37765c655e,Quito,Activo,90036f59fbc1427089a52697ebbf1d05
2286,7cf827055611480ea577c919a1a36957,Rumuñahui,Activo,7329b695b2064f5cbf7db40b3c4a17c4
2287,12195e5f2e0f43dabacfc615518026df,Tulcan,Inactivo,fb2f1e3eef1b42e38355e6cf285080a5
2288,241b1e3ce5f8401fa27f74e2289f2b4d,Rumuñahui,Inactivo,4ee2c0f7f4e549eaa9bbb725ba51450e
2289,93d014a3becc4222ab234b005f3d5fa1,Esmeraldas,Inactivo,28f048d02af94aa0be5f6b471e9905f4
2290,5700b11a1c3d4293b6babf310591b0f4,Latacunga,Inactivo,0b35b83469cb4e28b0c961b1fd29c753
2291,8f71646dd86c42cf8e5cc1d010015cdc,Esmeraldas,Inactivo,5aac61cb278c47f0a99db6e5e4b2954c
2292,c7ec76fc004447f791969becd87e4770,Quito,Activo,dfa31dc556144bfca4d6be4a03a01806
2293,e167fa74072d4a2fadee81b0eac5355c,Guayaquil,Inactivo,e29691a2f1574ebdae4d069afa4cf314
2294,2b8e8bc82e7d43dfb8c36396f165fa0c,Chone,Inactivo,69e01bfa071c4bdcbf6d1963a7a0af05
2295,33215a8d6d9a45b191718a6dc99b00e4,Quito,Activo,e2f1f47213144011823383ff41153aa9
2296,d38dd4bdbee349e99023ce15b50c19e8,Azogues,Activo,f5722ded097f4f0b8be76a2a4e262e42
2297,0443de2c211d47c2b7329f1170f44864,Chone,Inactivo,d7671bc44bea42fca34bd924a62f49c9
