,IDProv,NombreProv,EstadoProv
2344,fb7bd46f75d743c2b6239b4f454e01f4,Carchi,Inactivo
2345,9c296602ae5a4bc7bfe7a69c8ff20f4a,Galapagos,Activo
2346,350d4cd3621f41d995ddd520dde28286,Carchi,Activo
2347,6359e1528b674d829435cb69d556b2f1,Cañar,Activo
2348,7dc7555f4bea417fbc512250198c1817,Azuay,Activo
2349,bcab40936caa4fdabc6e62fc0ca4afe0,Loja,Activo
2350,b35a7691817b4f17b8d32decf1ccb374,Azuay,Activo
2351,7971ca51317f4cda84ab69e75f116be4,Bolivar,Activo
2352,656b185f92aa4f7cb87be707fb3158b9,Cañar,Activo
2353,8bd9d5299e4f4533a76c5617dfc4f437,Cotopaxi,Activo
2354,62d7297f35d2458586564279af35c773,Chimborazo,Inactivo
2355,1b12ece757f04cb6b7fd28375d884ea3,Pichincha,Activo
2356,a038b62255364c94b8ca4836ce526335,Chimborazo,Inactivo
2357,b14a278617524758ad55b00bd75001ef,Guayas,Inactivo
2358,5e69d582884b41be9a42995867d10109,Bolivar,Inactivo
2359,327b2114aed541d6a149f94d6c0f3810,Cañar,Inactivo
2360,28ee3604484b47989c98f96372b355cb,Bolivar,Inactivo
2361,5488a3c102fb4ef38126d42839082a9e,Loja,Activo
2362,dfa85321f1294533acfaf4078c611233,Manabi,Inactivo
2363,a109c0575d724c4aba3fc328f7575c31,Cañar,Activo
2364,6a97496c10d742b5b809bb518e6a002b,Galapagos,Activo
2365,ebefb25ef3484d0ca98a909798da06c3,Esmeraldas,Inactivo
2366,cfb4b80a261e4a6db45fecba5a3bbad8,Manabi,Inactivo
2367,1674d333b0e949249efc9d54d3df586d,Cotopaxi,Activo
2368,fd0bda7a6e5345e39614ee107e7e7d6e,Cañar,Activo
2369,75824e02da594a7d9663d1fded8681c9,Azuay,Activo
2370,10be48d2f08d472d937a6bf8813b0984,Manabi,Inactivo
2371,b63468dd9b8a434faaa92e47a1522c15,Carchi,Inactivo
2372,ecd63d3064ce447f9b2bb60423d7714c,Loja,Inactivo
2373,d2e6560dc5e74ba78c3c5f28f76ef9c1,Manabi,Activo
2374,5540ca2299664014b93edff9bec99dfd,Pichincha,Inactivo
2375,e23265c3aceb46dc938058a7201a78bc,Carchi,Inactivo
2376,7384225d23854319b1470586c1af3422,Loja,Activo
2377,d8c7a8f81da3448c8c28441f43435e4f,Azuay,Inactivo
2378,d94ddff6420946b199888b61519c6a29,Azuay,Inactivo
2379,65f6e9d77458408db29472d605a2fc76,Chimborazo,Inactivo
2380,0a3d5f4aee1541d88371b6b729a60edf,Galapagos,Inactivo
2381,9209547eca3d4d8897fef40dfbfcee98,Carchi,Activo
2382,41922e49cb9d4cf79e573b215a93acde,Carchi,Inactivo
2383,9a7a02e013cb42259cf4aed22c1c55f9,Chimborazo,Activo
2384,33f8d7d5830a4e6db51f88119e185e33,Galapagos,Inactivo
2385,62fbbe4e9f0a497a8a795af273b4c8d3,Azuay,Activo
2386,fcc8c347a0ba4275a8ee773050265263,Cotopaxi,Activo
2387,bb6105a6121249e189fff52df657dd12,Loja,Activo
2388,09684f64479949f7bbfa9bb4677fd44a,Azuay,Inactivo
2389,e448e0ab68c54c1098c1d8f7750bcdbf,Manabi,Activo
2390,66b15ed7b9684777894bc8df5e76b047,Cotopaxi,Inactivo
2391,c2cd2ac92f61495cb9ba7031996e05d8,Azuay,Activo
2392,ca50777f58bf41be9399b8d3a1b0ee67,Esmeraldas,Activo
2393,d107e6643f7041a7b864cc71fcdbfcf1,Pichincha,Inactivo
2394,45cc70a317d44080af7dfa55b3a434a3,Bolivar,Inactivo
2395,2f3a6939adf0451c817729241613b3e1,Cañar,Activo
2396,2735d896356a41618b8d14f2e89df5ea,Chimborazo,Inactivo
2397,6c15dd142ed643a0a1ca654c028d5e8d,Carchi,Activo
2398,a4e58b40ff3b40f890a39b64ecb3238c,Loja,Activo
2399,91b8618d465e40d6b27365c536624300,Carchi,Activo
2400,d59d87a83a164cc7bb0f9c4cf63cb039,Pichincha,Activo
2401,2662d9ca4dc34da3849942ac7a8c93ce,Bolivar,Inactivo
2402,dd83ae7c9ef34e59bcd4b4ead05efdff,Loja,Activo
2403,46e4946b9d2e410c836f7fdfdc40bcdc,Bolivar,Inactivo
2404,816f74da60ef46d09e913be7f9f019ec,Loja,Inactivo
2405,a0560b63fda64c01a76034b73e13ca6e,Esmeraldas,Activo
2406,58ca73ee33364c27920c101c495e10f4,Guayas,Inactivo
2407,5ba0c61e537e45bf920ae866ea0ed2bd,Loja,Inactivo
2408,57e545451687429c8c4d1d421eb9d248,Manabi,Inactivo
2409,7b34919c88264bc596212a5c96976f26,Galapagos,Inactivo
2410,e5244803a5c341a99d5ca6aa57e0c747,Galapagos,Activo
2411,fe0778cc8a1142568e5e6eef4340d969,Loja,Activo
2412,5ac833e6f5764312974e1646754e6bc1,Azuay,Inactivo
2413,5230e36a21614306bdf7f202b5fd7903,Loja,Activo
2414,6e9274bbe7f54d7babe2712adda01dd8,Manabi,Inactivo
2415,1c9d409e10c640208f33bf8162f5436d,Esmeraldas,Inactivo
2416,d4fbe91f07ea4273a7c1b90af959a990,Cañar,Activo
2417,7492e8e713c24c3ba38ed48bcb2ca9d0,Cotopaxi,Inactivo
2418,c03ea0f72cca4924aac13ee69d83f814,Chimborazo,Inactivo
2419,7d758ae0840b4ab7802537c0ddeeb3b5,Bolivar,Inactivo
2420,1504b2ec97d240ba9a175c4274f402be,Guayas,Activo
2421,7a7b91c47e844a72b3da2a661b2ccfc7,Bolivar,Activo
2422,466ae45359584835aeef3ea95246524d,Pichincha,Activo
2423,5ff715c68b6d4fd2b46b106d0f405a83,Guayas,Inactivo
2424,f47cb2a71f47416d829ca3bdfd865ccf,Cañar,Activo
2425,1bb12aaa2d354aaa9bbff6cb14db822b,Loja,Inactivo
2426,54474723ada4402798ee7b1e03d5090d,Cañar,Activo
2427,6d36b982ce5a4acca1b08e26361af0df,Bolivar,Activo
2428,b5c14a4bdd81460ab526fa42cacbf753,Esmeraldas,Inactivo
2429,5f82558ce31241719492ef6b51729c3e,Bolivar,Activo
2430,f725564ed17145e1896fb0e0e5924db7,Cotopaxi,Activo
2431,3524f8b3bcd84573a8d3d3afbfb4e53c,Pichincha,Activo
2432,cd625c8c0f4f46f1a1bdc6e14f5fe13f,Esmeraldas,Activo
2433,63ae656bb6b64622adf20f81ac0cc5b8,Pichincha,Activo
2434,af05fe978c1f412ab76a7645c58ea179,Loja,Inactivo
2435,e3733215af1748ecb26510e01c1b7279,Chimborazo,Inactivo
2436,a9634c77cebc4927ba32cea75919a3fe,Esmeraldas,Activo
2437,53944ffcd24a4d729d605e9d30f06383,Cotopaxi,Activo
2438,1e7563af207d4b74ac4e791cf1836ac4,Bolivar,Activo
2439,56d22b4052d749e492e967a75d8555d2,Galapagos,Inactivo
2440,3763b572a9ff4533b10b8fcd23f2428b,Bolivar,Activo
2441,bd9ccf76d05e4b9fa6f4de7cd42c2443,Chimborazo,Activo
2442,6b948a33f3df4140918f38d44439ad41,Cotopaxi,Inactivo
2443,5c9c56c35fbb4d7ca5a627db440cc3d5,Esmeraldas,Activo
2444,8888d81927f547cc8f2931afdf4eaf5a,Cotopaxi,Activo
2445,f5b7b114eab04b69a41c47da1c7ac648,Cañar,Activo
2446,198dcfcdbab0486e8cabf26869070525,Cotopaxi,Inactivo
2447,d37ca6aaebb140bdb6eaea03e8ca01d6,Pichincha,Activo
2448,d0cd0c72fda34d1499101bb3c29f5f5b,Azuay,Activo
2449,8754b03d52134064b8b5fee747cb9d62,Guayas,Inactivo
2450,2dd45033cb1946cc8fd62b604db6cdf3,Esmeraldas,Activo
2451,1ad70ca2e25d465e82ad1209d1cdba5f,Cañar,Activo
2452,de6fa8bcd1a34d9d9215f7f81faa6b0f,Esmeraldas,Activo
2453,2540c7d051c44eae8cba1f398f22283c,Pichincha,Activo
2454,bbfee34880474d8da56a8354f612eae4,Esmeraldas,Activo
2455,fb6481dd826349a096e8137880bc0a81,Esmeraldas,Inactivo
2456,fe90072e72c74085aa3f8e819e3f7838,Bolivar,Inactivo
2457,d56e35e4c4b04e59917fbf64b36907b3,Bolivar,Activo
2458,d2f155186e9a4ec196ec5ad76c3372d7,Loja,Activo
2459,b8500fe18954475c8513bad66f8f22e4,Loja,Inactivo
2460,5524662e5314490aa578eed7dc0ff840,Cotopaxi,Activo
2461,dea5be88f8e740989fff18eef579d6b3,Loja,Inactivo
2462,77bc5a561c0d42688fcc3461f741d024,Chimborazo,Inactivo
2463,cb58f3dcbc20449986f1507e99937cb3,Cañar,Inactivo
2464,c948c4917602499bb8cd0a8fc77b3366,Pichincha,Inactivo
2465,a87dd106ac264c098f72f4951ca7acd9,Pichincha,Inactivo
2466,56a7173cf4b043e4b1f09a6c1a463312,Bolivar,Inactivo
2467,4f262639af674009a91168323bb21360,Esmeraldas,Activo
2468,8cb5efc7ee814ab48c22cf207c676458,Galapagos,Activo
2469,c8dc5c9bd84340b5a5f8c1d32fa59d5d,Carchi,Activo
2470,0826d690bfa34d7c83d542dce47e87f0,Bolivar,Inactivo
2471,33bf17edcc704888ba6e5281619eaa0b,Chimborazo,Activo
2472,5877c09a508f461ab48867075ad11142,Chimborazo,Activo
2473,314b6e08b19840d4b53707a17fa6aac4,Manabi,Inactivo
2474,59eaabfc19514856908d056e78009b6f,Pichincha,Inactivo
2475,e7474b54c62348899bdbd5f4a7c79b62,Carchi,Inactivo
2476,0a2184a9bec74021ba2269995c07761c,Carchi,Activo
2477,d863a229fd28418095df968f9c428323,Loja,Inactivo
2478,a59d6ea268704f8ba39890cd91ad8d84,Cotopaxi,Inactivo
2479,c2c7fc32433b4092a38c07b24766c3cd,Cotopaxi,Inactivo
2480,b0874b84ef4f4df88de033ccb811d693,Bolivar,Activo
2481,d716e1a3625142b18dccc49793f87f82,Cotopaxi,Inactivo
2482,b32e3b06f2c64e9aa822347df2cf0f2d,Pichincha,Activo
2483,dd6500256c76421ebd8bb1b2ec9eac35,Azuay,Activo
2484,19034e2c8f344f5c9201540de3902ad5,Cotopaxi,Inactivo
2485,23297c601284479d987ba6125fa9afe3,Chimborazo,Inactivo
2486,cea57d69c4914ba881deafac82a9cf08,Chimborazo,Activo
2487,4587260f31e5407b84da3101bd8e4394,Chimborazo,Inactivo
2488,4d9d5fc308f3472d9d30b1ec554422a7,Pichincha,Inactivo
2489,55571a06cc3b4585885a8a5c9d5a680a,Bolivar,Inactivo
2490,746586dfcdb74dde8776c9198345698e,Pichincha,Activo
2491,0c17613d6fe042b69a1dc253ade487a9,Loja,Inactivo
2492,0a57e2009dbb4115addb34ba727a1fd4,Esmeraldas,Activo
2493,8f757442eb3b4216a21fb126a0e561f4,Cotopaxi,Inactivo
2494,229c0bdba48f4aacbaaca5f8b9b25748,Guayas,Activo
2495,c949c7210d854542b96edb19a4852347,Guayas,Activo
2496,2a5063ac8dd04db39f725a40a6f21753,Pichincha,Inactivo
2497,a666f8ac335d4cf683f8b6d29153d29b,Esmeraldas,Inactivo
2498,2ba75ab2226242f4a0625e301da70bf3,Carchi,Activo
2499,0112a34cc61243839f838365cdc4cfdd,Cañar,Activo
2500,77c9eaf15d0546e3b8a9c35f68ed0ab5,Chimborazo,Activo
2501,87ce1cd9bb084da2877499b4dfe857ba,Carchi,Inactivo
2502,e847f595cbf9439cbcabc0fab321dd8c,Cañar,Activo
2503,dbdee7bc23f44fe6af8648b78aa09df3,Azuay,Activo
2504,2ce343d5752a4efc9dedafb0cd3ee015,Loja,Inactivo
2505,d7c444ce73eb4febbc1b1083e7bcb1bb,Azuay,Activo
2506,a73b88d70c13470f832e74fb6760517f,Esmeraldas,Inactivo
2507,88a4025f1c144d3081d201b5390dafa0,Esmeraldas,Activo
2508,87cd6ab865c14599bb206b50896cb134,Chimborazo,Inactivo
2509,ec1d36bcc5b54ecca677e8eef79186e9,Pichincha,Activo
2510,24336a1821cf4a4d825a0d5ec872bf52,Esmeraldas,Activo
2511,aa2783194d0940d8ada1b8cf36bf1d6a,Cañar,Inactivo
2512,82fcd7aca4c24a2c88f24d8f2c02d1c4,Pichincha,Inactivo
2513,e3a8e0e3155c4030bcbc958a83e0c683,Galapagos,Inactivo
2514,9b8e9b392d294967b80709a68808fb02,Cotopaxi,Inactivo
2515,e54c6ed9a5214c1ebf7657a910077f4b,Esmeraldas,Inactivo
2516,6f298f7bea664a8ca9dffa34159ab175,Galapagos,Activo
2517,8597c927736d4461bc91430e8c340fd6,Esmeraldas,Activo
2518,9a81812da14049878fec92568e4af3e7,Esmeraldas,Activo
2519,931882fe5fda4316a3ff6d2dbf9e7a4c,Carchi,Inactivo
2520,8500abe03d7941a88c125a7986e87086,Cañar,Inactivo
2521,53f5caa82827499dbb5652f44f5d89fd,Guayas,Activo
2522,f39ca7e0019546718ef26f77e265c999,Galapagos,Activo
2523,d4a4257e11fb40a2b00e9dfc4c71fe31,Carchi,Activo
2524,f538720fd04141c6b2e0b47892cd644f,Chimborazo,Activo
2525,aeceda616cc043e78c55892b56575269,Cotopaxi,Activo
2526,4a0d153e31034584bbf8b006041409dd,Azuay,Activo
2527,47b91e07c73f4cbca373cc12b1222990,Esmeraldas,Inactivo
2528,464e6b9e8adb4811b11d82cdca311e6a,Carchi,Activo
2529,84d16e6b869b400ba8b97be761176a7e,Cañar,Inactivo
2530,e3c27ab19cdf45b2a10f05423647bb1c,Manabi,Activo
2531,0be6becbcbbd4f029248894c0db56940,Cañar,Activo
2532,a3c03877431f47baa757885105fe4775,Pichincha,Activo
2533,04b0a3a43f5f4e1aa0017b26dda1e9d0,Chimborazo,Activo
2534,6efaf9f0479c40678280190201cd2647,Cañar,Inactivo
2535,85b9a6d69df94c5e8e6ab94222300a8c,Guayas,Inactivo
2536,8ed42c42bb9d49cc9a4038890124997f,Esmeraldas,Activo
2537,e06da1557c404c528a1bcecc4a908458,Guayas,Inactivo
2538,55088bcae90645458982c4c1d961315c,Esmeraldas,Activo
2539,8560f868547447ae89623fffcf3403ef,Esmeraldas,Inactivo
2540,32ef71898de34f29af2e0c02734a367a,Cotopaxi,Activo
2541,4c0a1b63062446e3a1756c19e9c245b1,Bolivar,Activo
2542,ed8dfef11edf48be8ec97e480bb66321,Carchi,Activo
2543,2713dc96c9e14794b2c6813773cf704f,Manabi,Activo
2544,9911c7f29cd44338b47f9fe354a2ec08,Esmeraldas,Activo
2545,b71b21efaecb494dbc74611d033be1ee,Cañar,Activo
2546,8f7c81d43e52452fb6f6f54476985688,Bolivar,Activo
2547,44d990bad800415a84ce1211c3c1e65c,Carchi,Inactivo
2548,02de57dc7841408b9de97a589f874963,Galapagos,Activo
2549,5ac67f2003e84174bc44a4f36450f0a8,Cañar,Activo
2550,2fff0f5ff0ac48bc8f231f79a7053209,Cañar,Inactivo
2551,b6c469266c6441d791ca4087f804d70f,Cañar,Activo
2552,81c24691cd934d80bd7ba81acc474cc1,Esmeraldas,Activo
2553,9c796646b06443b8992edc9f926c2c6e,Carchi,Activo
2554,d8ab9cfca1764d84a3936c8223d9d3dc,Chimborazo,Inactivo
2555,062c7e7578cd486dae133fe03ed639c8,Cotopaxi,Inactivo
2556,9865c5c385434b39aae4fdd994525096,Carchi,Activo
2557,b918c986cb5a4d239ac2cda1aca50aaf,Cotopaxi,Inactivo
2558,f9ec810f0b29422595b41f9e05b836de,Galapagos,Activo
2559,a1b513d1f11a41eeb5fccbdb03d06bed,Pichincha,Activo
2560,ef16cf9d353944b8be3fdf8d91e6f337,Esmeraldas,Activo
2561,5a5769e29d624b929b14f36d07603654,Esmeraldas,Activo
2562,138792b5783e497d854d865b9a2bd430,Pichincha,Inactivo
2563,e3c7db11a91743ef92921ade28dc34b3,Carchi,Activo
2564,6030131f6b264b26884cd90f47d6af05,Manabi,Activo
2565,01c742db24aa4e2ca7ca1dfa7cdf0b7c,Cotopaxi,Activo
2566,b2477bee46e04f66ab4c672b205aa39f,Galapagos,Activo
2567,6752588d74bc4ec386da97432c785458,Bolivar,Activo
2568,bf9b99d8a83647a4abbd2b6dcd480df6,Loja,Activo
2569,4dabf28f8a0e4b50aab27998c6149111,Carchi,Activo
2570,13b1b6b431774a8c98818f2ace0c36ed,Azuay,Activo
2571,b7f2acacb3154b908598b703df1b4152,Cañar,Activo
2572,0955d53e12fc43b28f3348548c53c932,Azuay,Inactivo
2573,c70831118e84440a87b925cc9b6ad94e,Carchi,Inactivo
2574,70dcb65211b546578e8c26c263c57bd4,Galapagos,Inactivo
2575,185b72125a964c5b8ad84f5203bc1381,Carchi,Activo
2576,755406ebdb7e42349ceb3c21c95ee384,Manabi,Inactivo
2577,7d4f5969014341258b25d80208732745,Cotopaxi,Inactivo
2578,65d506c3aa5746b7b6427a8cc8ab3502,Galapagos,Inactivo
2579,192844da2ec748aa8939fc9d53ea1c6f,Carchi,Inactivo
2580,3f2fc89d2c5a4b82b734fd65e489e202,Cotopaxi,Inactivo
2581,84171e399dbb492799abd2d7cfeadd5b,Cañar,Inactivo
2582,af05fb5cb2b04a98afdbd69217f604c1,Bolivar,Activo
2583,28686eb166b248f9a2ddb4aaaa3c65c1,Pichincha,Activo
2584,c3a1565b0b164b77a666da08d3e0dc16,Esmeraldas,Inactivo
2585,5b059061492945d38fd56318391c3576,Guayas,Inactivo
2586,7b5ececb87714c7d985a5abef4cf291f,Azuay,Inactivo
2587,0f866ccc73b74ab19a586627f7281a4e,Loja,Activo
2588,0be1cda679284c08a867c9f8d8f42a5b,Cañar,Activo
2589,9273af69b4bb4f9ea39f9dcc22e66123,Cañar,Inactivo
2590,d9fb8474b1d64f619a6c4d8463309cdf,Guayas,Inactivo
2591,ac7d4b07c40e4584841a23ea2f24a0b7,Chimborazo,Inactivo
2592,8600b90406a44c9d926a8c00c6dfac13,Esmeraldas,Activo
2593,c65eb1ef90f14e40976b1078377b5b3c,Cañar,Inactivo
2594,f177b63c66e64af6a49152a44d633140,Manabi,Activo
2595,de64b28022644a919607c4d0643b531b,Guayas,Activo
2596,0fa6b096b9e94889ab8475fe793b5da7,Esmeraldas,Inactivo
2597,0320c0bf96b94eb785375858053f54c2,Esmeraldas,Inactivo
2598,da007eef8f8949298883e4107bf40b1c,Guayas,Inactivo
2599,fdb86afe26644f2d99a43633b93f1f5f,Chimborazo,Inactivo
2600,e1e92603e6034c21970e685c2523a80a,Pichincha,Inactivo
2601,3be8606c84ce447a99e24bdb2e61d2a3,Cañar,Inactivo
2602,1df4b1deac9742b4bcaa367623ad7abd,Chimborazo,Inactivo
2603,ef9406345ad84748a8c0083d8e2c9e12,Loja,Inactivo
2604,8cbdd60ec5bf42bd92af6aaad81a6c83,Esmeraldas,Activo
2605,8ed163fcbc4045dfa555f7ef1d3d2a5e,Cañar,Inactivo
2606,f0daeb7f11024bd8ba0bb3351b6441ed,Cañar,Activo
2607,a7254e89376b4abc85a7fbb873ff21fb,Carchi,Activo
2608,553ee62b53da470aafcc0c255e491720,Azuay,Activo
2609,ba08722b8b954bfe82eb755fe02b2e20,Guayas,Inactivo
2610,47569f5c168548538e877874c144625c,Cotopaxi,Activo
2611,a8c62c70c9b34298afca389a781818e1,Pichincha,Inactivo
2612,99d73b505d454e1888452237e66175ef,Cañar,Activo
2613,2cfa3d36cac24a379ec686e5f20ccddb,Esmeraldas,Inactivo
2614,829f7312d38c4b75b315eda009dd1b4f,Esmeraldas,Inactivo
2615,b6380cd143774d02a1f430b3d4dbd4b8,Cañar,Inactivo
2616,4bae4e1490b14dc1ae90478517676fbf,Guayas,Activo
2617,f1b6b30979c645a890b00ef28c0c26c7,Azuay,Activo
2618,1577544eae5045319462aa9504b57542,Pichincha,Activo
2619,ce33215fe6494a778aaa64434aec34de,Cañar,Activo
2620,d2b700401fbf4047bc2c5b3c0476f2a9,Guayas,Inactivo
2621,7d5cc423975e4b8fb819946c1bc97f36,Guayas,Activo
2622,791291f2eac34de19cae753fc3ddb4af,Galapagos,Inactivo
2623,b99a4a8080ef4b5b83a98ba7d82b9321,Guayas,Activo
2624,74828d7220d740298a0c85c2a40a3e88,Pichincha,Inactivo
2625,b3839c39479044d3b9dc9594a144ab80,Cañar,Inactivo
2626,819514eb73714481ad28dc77c723b868,Bolivar,Activo
2627,353da32a48f941a28c2377f366766245,Chimborazo,Inactivo
2628,1d5375cff242495895c2687cec038e1b,Manabi,Activo
2629,3be70cab04ae4b99b5c471951388c6ce,Azuay,Activo
2630,bc5aac76fd5f48d0b25b840ace24a809,Galapagos,Activo
2631,e91dc21125f64ab49910a331450d8dae,Loja,Inactivo
2632,fb7486e5517a48a083fa26c590409aea,Cotopaxi,Activo
2633,431d84b495d147ffa795b2d64c164e72,Azuay,Activo
2634,26ef7fbc14f34858959784a4051e5a4c,Galapagos,Activo
2635,6b3b93fd45cc446e9433075b85bb96b1,Esmeraldas,Inactivo
2636,908cbcd8456e48e8963feb096909194e,Guayas,Inactivo
2637,c2accce167054d2cbfc25fa387b7abe0,Guayas,Activo
2638,43e93953abc64edb9f622025996e33b5,Bolivar,Activo
2639,3fcb3f8b52bb4f07b81560aa556bd97c,Cañar,Activo
2640,619154aebf4447bb8408be55ad477ed6,Chimborazo,Inactivo
2641,d8286257fcea461a992df54b4a5b67b4,Carchi,Activo
2642,79b348a421d94f01bfb97adc995d36e7,Guayas,Inactivo
2643,80aa1fc0e6f84cbd949bda0f54834955,Azuay,Inactivo
2644,922d80b5d8f947e184fd1073e5b620fa,Cotopaxi,Activo
2645,d8addbf12b684c358340498589b45a22,Chimborazo,Inactivo
2646,e2b3485eba19401a896110b59a6032c8,Azuay,Inactivo
2647,526b8eddf2cd482f9b6545dfc79b5ae8,Pichincha,Inactivo
2648,caf6dbe8b2ae4dd085847883cd2f831a,Guayas,Inactivo
2649,abdd2e503764445b9c1825735a2d46c5,Carchi,Inactivo
2650,731b57fe995d4a72bbcd45acfd8836e4,Chimborazo,Inactivo
2651,56837c8c7e3b45e484f354048e23e060,Pichincha,Activo
2652,7f31b50648fd409c9fe722a7293aff27,Esmeraldas,Activo
2653,7d6eb46ec8ab4dfba0ceee820b059a3c,Cañar,Inactivo
2654,cdbe76b6a6f140bd8439b6d0864c27df,Guayas,Activo
2655,04d49ad95db44044a5808a67a02e1ff2,Azuay,Inactivo
2656,42d444f300f6445fb28c13b9b300faec,Manabi,Inactivo
2657,14c4d1f729dd42d9be7f3ab2c2134c9a,Esmeraldas,Inactivo
2658,14364bb95a7049e899682fea7e50b176,Pichincha,Activo
2659,8b88310096b14ec3a9d1f3c302d212af,Cotopaxi,Inactivo
2660,24ed0c6c5aee4ae0be8fb03d5218f810,Azuay,Inactivo
2661,2305e24102cb42119d1b468e4c2e4e83,Cañar,Activo
2662,81dd5c7f5efa4a7782d4c326628940cf,Esmeraldas,Inactivo
2663,c251b1cd673e4021889531f51033e1e1,Galapagos,Inactivo
2664,00820a1b95314753be7f7bc4e97d28d8,Bolivar,Inactivo
2665,7a0021b4a02b44a5a069621a7d2bf696,Bolivar,Activo
2666,b4b8a137d1094451b87fbc5e2ee510cf,Chimborazo,Activo
2667,7efdabdf1c0d48ad8af33231c0e89ec2,Loja,Activo
2668,cd9592b8aa2a42c3a4b6939eccc3a72e,Esmeraldas,Activo
2669,1fec2748f68b4bcfa2b7dc7cb709e6e3,Esmeraldas,Activo
2670,1cc7eb69efa4466d8c09271056d599e6,Azuay,Inactivo
2671,aef1e7a147c341c48f246205a709903a,Cotopaxi,Activo
2672,7f0970496aab4a73a61c161bf771a6f9,Carchi,Activo
2673,dc5ecf15785e4dd49349c7ef3e821d1b,Cañar,Activo
2674,25c54677182749f2a84798f4a3b59307,Cotopaxi,Activo
2675,bcf3190768e14526a4c5d11f3573ebe3,Galapagos,Inactivo
2676,2930615ecb044c859db8f671c598dfa8,Chimborazo,Activo
2677,1eb5f4b4cda341b8a72289ff7a433676,Chimborazo,Inactivo
2678,9496929f659448a9b51ab8aec2e94e01,Guayas,Activo
2679,e05625f4ad0f4301b420ceafd7c4b6d7,Cañar,Inactivo
2680,fcd92069ba89479cb978f69f45d417ab,Loja,Inactivo
2681,557bcb9a87f54569b506881a87f6467d,Cotopaxi,Activo
2682,f77759dfed624d07997944158a39b265,Chimborazo,Activo
2683,f8f84faaf455480a82f1d8bdccc0d2f1,Cañar,Activo
2684,89a7a2e5fb714b5981a6dee3f349b302,Carchi,Activo
2685,75f97f6ff1ec421ba5c3261788f0fef6,Chimborazo,Activo
2686,83927658ee394c2f813d2bbaf741b6bb,Chimborazo,Inactivo
2687,ac981f38494d4caeaddde9a45a3ba594,Azuay,Inactivo
2688,0bf63628f1df4bfd8fa93b026b29b72c,Guayas,Inactivo
2689,733457f79e1a428b84049880e8430f3b,Chimborazo,Inactivo
2690,9bc7e1a28e0144eb952dbbe908003431,Esmeraldas,Inactivo
2691,5ceedd48332e49998877f6f4dbcb1c1b,Galapagos,Inactivo
2692,e62622a20dd1451e9fb18cc379c36272,Bolivar,Inactivo
2693,558459aa432b472eb6b6ab7d9fae2603,Carchi,Activo
2694,c25c27449b4e48d7bc00c8041a5040bd,Pichincha,Inactivo
2695,8022297b83404eac9ecc4e592df3b2da,Esmeraldas,Activo
2696,09177bfe7a01495eb767ed2693593410,Carchi,Inactivo
2697,d1c7641c446840679d5f86e4ebb76d07,Cotopaxi,Inactivo
2698,691257955b7b45d18d5849d8e76f4fde,Loja,Inactivo
2699,a9bd289c531b4f28837bf92acb67f18d,Galapagos,Activo
2700,5cd8ad7828b140b4869c9adcbe0f3185,Azuay,Inactivo
2701,49c336d7e2c441f1aa6db60e9697732c,Manabi,Activo
2702,1049c522a9da4716a7d4ef870ec0a4cf,Guayas,Inactivo
2703,836ea62818b142ee9ed9b20ce31d0391,Guayas,Activo
2704,94a3cacb140845dbb37015703207adff,Guayas,Inactivo
2705,929ff8562a8444a0afc8b5ef2c7f0c6e,Galapagos,Inactivo
2706,7c9153f220634fcbaf7c4bac39970852,Bolivar,Inactivo
2707,1ee93ada230043d895d5292773eb2ce3,Cañar,Activo
2708,8338d044f8c7446e9600002fedc5b788,Cotopaxi,Activo
2709,ff38207404ed4a80b59fbf4c63af89da,Chimborazo,Activo
2710,a9a132823c424a15b0fce5c43bdec7d1,Esmeraldas,Activo
2711,812f58791e4349239b2cdc36641545d8,Guayas,Inactivo
2712,e81b572c49a04c4e8712c568f1e55ad9,Carchi,Inactivo
2713,bb09e25c428f4700a7a68407d0fd4d31,Cotopaxi,Inactivo
2714,44f96858e3eb4baebdd32ce7b8197102,Carchi,Inactivo
2715,aa771a265e0540c8ad5620a9dccba2d5,Esmeraldas,Inactivo
2716,9959702ec0e64d7cbfba22324f6ec0eb,Cotopaxi,Activo
2717,d662416296cf4b68b61ede99d6609fe0,Guayas,Inactivo
2718,c5f13ee4b23e498e9c8dd24986474e45,Guayas,Inactivo
2719,616708e67ae04c39a97c35ae08bfaecc,Pichincha,Inactivo
2720,f6731ddfe6464ac7bf70947c6aea4212,Manabi,Activo
2721,63c603503d91472ea0197f43f5cde119,Bolivar,Activo
2722,8bab9bc8e2ae4657831c7b7593363136,Guayas,Inactivo
2723,7781c2c0aa8c478f887978dec987986f,Chimborazo,Inactivo
2724,098fd4a108cb4d689aee62237cdea15c,Esmeraldas,Activo
2725,a27f3048a89e4ea6931f2df8c81b5423,Cotopaxi,Inactivo
2726,e15ce33fca704fbfbaba63e53b53972b,Bolivar,Inactivo
2727,8ac795b0c8894d67a2a78b795e429721,Loja,Activo
2728,02b7fb4e601e4928b5847af98db53751,Chimborazo,Inactivo
2729,59f992840e604682a58decac0504c714,Cañar,Inactivo
2730,96189a63c7c54e18a7cf3b1a36392e6c,Manabi,Inactivo
2731,187f89939a1b4c59b4812463e7a3d549,Chimborazo,Activo
2732,da549ab8bbe341e1bd9c97344298f9a7,Carchi,Activo
